bpd	arm	test	key_or_pair	N	canonical_same	max_rel_diff	max_bins
616	G	ordering	41	792	1	0	0.000
616	G	ordering	42	796	1	0	0.000
616	G	ordering	43	128	1	0	0.000
616	G	ordering	44	216	1	0	0.000
616	G	ordering	45	425	1	0	0.000
616	G	ordering	46	814	1	0	0.000
616	G	ordering	47	877	1	0	0.000
616	G	ordering	48	823	1	0	0.000
616	G	ordering	49	1683	1	0	0.000
616	G	ordering	50	803	1	0	0.000
616	G	ordering	51	28	1	0	0.000
616	G	ordering	52	25	1	0	0.000
616	G	ordering	53	23	1	0	0.000
616	G	ordering	54	23	1	0	0.000
616	G	ordering	55	23	1	0	0.000
616	G	ordering	56	129	1	0	0.000
616	G	ordering	57	740	1	0	0.000
616	G	ordering	58	179	1	0	0.000
616	G	ordering	59	110	1	0	0.000
616	G	ordering	60	23	1	0	0.000
616	G	ordering	61	23	1	0	0.000
616	G	ordering	62	32	1	0	0.000
616	G	ordering	63	24	1	0	0.000
616	G	ordering	64	25	1	0	0.000
616	G	ordering	65	25	1	0	0.000
616	G	ordering	66	69	1	0	0.000
616	G	ordering	67	303	1	0	0.000
616	G	ordering	68	264	1	0	0.000
616	G	ordering	69	28	1	0	0.000
616	G	ordering	70	46	1	0	0.000
616	G	ordering	71	886	1	0	0.000
616	G	ordering	72	921	1	0	0.000
616	G	ordering	73	925	1	0	0.000
616	G	ordering	74	54	1	0	0.000
616	G	ordering	75	321	1	0	0.000
616	G	ordering	76	929	1	0	0.000
616	G	ordering	77	77	1	0	0.000
616	G	ordering	78	891	1	0	0.000
616	G	ordering	79	1003	1	0	0.000
616	G	ordering	80	38	1	0	0.000
616	G	ordering	81	971	1	0	0.000
616	G	ordering	82	219	1	0	0.000
616	G	ordering	83	712	1	0	0.000
616	G	ordering	84	218	1	0	0.000
616	G	ordering	85	911	1	0	0.000
616	G	ordering	86	886	1	0	0.000
616	G	ordering	87	249	1	0	0.000
616	G	ordering	88	204	1	0	0.000
616	G	ordering	89	70	1	0	0.000
616	G	ordering	90	77	1	0	0.000
616	G	ordering	91	886	1	0	0.000
616	G	ordering	92	671	1	0	0.000
616	G	ordering	93	721	1	0	0.000
616	G	ordering	94	886	1	0	0.000
616	G	ordering	95	205	1	0	0.000
616	G	ordering	96	208	1	0	0.000
616	G	ordering	97	54	1	0	0.000
616	G	ordering	98	914	1	0	0.000
616	G	ordering	99	21	1	0	0.000
616	G	ordering	100	65	1	0	0.000
616	G	ordering	101	76	1	0	0.000
616	G	ordering	102	131	1	0	0.000
616	G	ordering	103	131	1	0	0.000
616	G	ordering	104	23	1	0	0.000
616	G	ordering	105	72	1	0	0.000
616	G	ordering	106	126	1	0	0.000
616	G	ordering	107	30	1	0	0.000
616	G	ordering	108	127	1	0	0.000
616	G	ordering	109	30	1	0	0.000
616	G	ordering	110	45	1	0	0.000
616	G	ordering	111	39	1	0	0.000
616	G	ordering	112	135	1	0	0.000
616	G	ordering	113	39	1	0	0.000
616	G	ordering	114	132	1	0	0.000
616	G	ordering	115	129	1	0	0.000
616	G	ordering	116	30	1	0	0.000
616	G	ordering	117	127	1	0	0.000
616	G	ordering	118	120	1	0	0.000
616	G	ordering	119	127	1	0	0.000
616	G	ordering	120	31	1	0	0.000
616	G	ordering	121	34	1	0	0.000
616	G	ordering	122	2880	1	0	0.000
616	G	ordering	123	137	1	0	0.000
616	G	ordering	124	138	1	0	0.000
616	G	ordering	125	137	1	0	0.000
616	G	ordering	126	134	1	0	0.000
616	G	ordering	127	135	1	0	0.000
616	G	ordering	128	416	1	0	0.000
616	G	ordering	129	29	1	0	0.000
616	G	ordering	130	36	1	0	0.000
616	G	ordering	131	413	1	0	0.000
616	G	ordering	132	136	1	0	0.000
616	G	ordering	133	139	1	0	0.000
616	G	ordering	134	137	1	0	0.000
616	G	ordering	135	137	1	0	0.000
616	G	ordering	136	140	1	0	0.000
616	G	ordering	137	843	1	0	0.000
616	G	ordering	138	47	1	0	0.000
616	G	ordering	139	27	1	0	0.000
616	G	ordering	140	25	1	0	0.000
616	G	ordering	141	2634	1	0	0.000
616	G	ordering	142	2682	1	0	0.000
616	G	ordering	143	2683	1	0	0.000
616	G	ordering	144	4595	1	0	0.000
616	G	ordering	145	3625	1	0	0.000
616	G	ordering	146	2733	1	0	0.000
616	G	ordering	147	3218	1	0	0.000
616	G	ordering	148	2645	1	0	0.000
616	G	ordering	149	2826	1	0	0.000
616	G	ordering	150	2974	1	0	0.000
616	G	ordering	151	3981	1	0	0.000
616	G	ordering	152	2954	1	0	0.000
616	G	ordering	153	2436	1	0	0.000
616	G	ordering	154	31	1	0	0.000
616	G	ordering	155	99	1	0	0.000
616	G	ordering	156	946	1	0	0.000
616	G	ordering	157	98	1	0	0.000
616	G	ordering	158	940	1	0	0.000
616	G	ordering	159	83	1	0	0.000
616	G	ordering	160	36	1	0	0.000
616	G	ordering	161	65	1	0	0.000
616	G	ordering	162	58	1	0	0.000
616	G	ordering	163	73	1	0	0.000
616	G	ordering	164	33	1	0	0.000
616	G	ordering	165	64	1	0	0.000
616	G	ordering	166	56	1	0	0.000
616	G	ordering	167	3891	1	0	0.000
616	G	ordering	168	20	1	0	0.000
616	G	ordering	169	162	1	0	0.000
616	G	ordering	170	542	1	0	0.000
616	G	ordering	171	31	1	0	0.000
616	G	ordering	172	39	1	0	0.000
616	G	ordering	173	761	1	0	0.000
616	G	ordering	174	81	1	0	0.000
616	G	ordering	175	1390	1	0	0.000
616	G	ordering	176	380	1	0	0.000
616	G	ordering	177	137670	1	0	0.000
616	G	ordering	178	66	1	0	0.000
616	G	ordering	179	32	1	0	0.000
616	G	ordering	180	842	1	0	0.000
616	G	ordering	181	26	1	0	0.000
616	G	ordering	182	25	1	0	0.000
616	G	ordering	183	450	1	0	0.000
616	G	ordering	184	27	1	0	0.000
616	G	ordering	185	250	1	0	0.000
616	G	ordering	186	21	1	0	0.000
616	G	ordering	187	20	1	0	0.000
616	G	ordering	188	24	1	0	0.000
616	G	ordering	189	816	1	0	0.000
616	G	ordering	190	828	1	0	0.000
616	G	ordering	191	602	1	0	0.000
616	G	ordering	192	29	1	0	0.000
616	G	ordering	193	388	1	0	0.000
616	G	ordering	194	40	1	0	0.000
616	G	ordering	195	1440	1	0	0.000
616	G	ordering	196	26	1	0	0.000
616	G	ordering	197	960	1	0	0.000
616	G	ordering	198	21	1	0	0.000
616	G	ordering	199	1678	1	0	0.000
616	G	merge	0,0+1	128	1	0	0.000
616	G	merge	1,1+1	50	1	0	0.000
616	G	merge	2,2+1	50	1	0	0.000
616	G	merge	3,3+1	50	1	0	0.000
616	G	merge	4,4+1	61	1	0	0.000
616	G	merge	5,5+1	94	1	0	0.000
616	G	merge	6,6+1	95	1	0	0.000
616	G	merge	7,7+1	75	1	0	0.000
616	G	merge	8,8+1	173	1	0	0.000
616	G	merge	9,9+1	270	1	0	0.000
616	G	merge	10,10+1	214	1	0	0.000
616	G	merge	11,11+1	137	1	0	0.000
616	G	merge	12,12+1	193	1	0	0.000
616	G	merge	13,13+1	189	1	0	0.000
616	G	merge	14,14+1	177	1	0	0.000
616	G	merge	15,15+1	218	1	0	0.000
616	G	merge	16,16+1	217	1	0	0.000
616	G	merge	17,17+1	235	1	0	0.000
616	G	merge	18,18+1	193	1	0	0.000
616	G	merge	19,19+1	110	1	0	0.000
616	G	merge	20,20+1	97	1	0	0.000
616	G	merge	21,21+1	103	1	0	0.000
616	G	merge	22,22+1	85	1	0	0.000
616	G	merge	23,23+1	108	1	0	0.000
616	G	merge	24,24+1	197	1	0	0.000
616	G	merge	25,25+1	277	1	0	0.000
616	G	merge	26,26+1	159	1	0	0.000
616	G	merge	27,27+1	40	1	0	0.000
616	G	merge	28,28+1	42	1	0	0.000
616	G	merge	29,29+1	157	1	0	0.000
616	G	merge	30,30+1	269	1	0	0.000
616	G	merge	31,31+1	273	1	0	0.000
616	G	merge	32,32+1	278	1	0	0.000
616	G	merge	33,33+1	273	1	0	0.000
616	G	merge	34,34+1	242	1	0	0.000
616	G	merge	35,35+1	621	1	0	0.000
616	G	merge	36,36+1	557	1	0	0.000
616	G	merge	37,37+1	841	1	0	0.000
616	G	merge	38,38+1	1594	1	0	0.000
616	G	merge	39,39+1	1083	1	0	0.000
616	G	merge	40,40+1	1078	1	0	0.000
616	G	merge	41,41+1	1588	1	0	0.000
616	G	merge	42,42+1	924	1	0	0.000
616	G	merge	43,43+1	344	1	0	0.000
616	G	merge	44,44+1	641	1	0	0.000
616	G	merge	45,45+1	1239	1	0	0.000
616	G	merge	46,46+1	1691	1	0	0.000
616	G	merge	47,47+1	1700	1	0	0.000
616	G	merge	48,48+1	2506	1	0	0.000
616	G	merge	49,49+1	2486	1	0	0.000
616	G	merge	50,50+1	831	1	0	0.000
616	G	merge	51,51+1	53	1	0	0.000
616	G	merge	52,52+1	48	1	0	0.000
616	G	merge	53,53+1	46	1	0	0.000
616	G	merge	54,54+1	46	1	0	0.000
616	G	merge	55,55+1	152	1	0	0.000
616	G	merge	56,56+1	869	1	0	0.000
616	G	merge	57,57+1	919	1	0	0.000
616	G	merge	58,58+1	289	1	0	0.000
616	G	merge	59,59+1	133	1	0	0.000
616	G	merge	60,60+1	46	1	0	0.000
616	G	merge	61,61+1	55	1	0	0.000
616	G	merge	62,62+1	56	1	0	0.000
616	G	merge	63,63+1	49	1	0	0.000
616	G	merge	64,64+1	50	1	0	0.000
616	G	merge	65,65+1	94	1	0	0.000
616	G	merge	66,66+1	372	1	0	0.000
616	G	merge	67,67+1	567	1	0	0.000
616	G	merge	68,68+1	292	1	0	0.000
616	G	merge	69,69+1	74	1	0	0.000
616	G	merge	70,70+1	932	1	0	0.000
616	G	merge	71,71+1	1807	1	0	0.000
616	G	merge	72,72+1	1846	1	0	0.000
616	G	merge	73,73+1	979	1	0	0.000
616	G	merge	74,74+1	375	1	0	0.000
616	G	merge	75,75+1	1250	1	0	0.000
616	G	merge	76,76+1	1006	1	0	0.000
616	G	merge	77,77+1	968	1	0	0.000
616	G	merge	78,78+1	1894	1	0	0.000
616	G	merge	79,79+1	1041	1	0	0.000
616	G	merge	80,80+1	1009	1	0	0.000
616	G	merge	81,81+1	1190	1	0	0.000
616	G	merge	82,82+1	931	1	0	0.000
616	G	merge	83,83+1	930	1	0	0.000
616	G	merge	84,84+1	1129	1	0	0.000
616	G	merge	85,85+1	1797	1	0	0.000
616	G	merge	86,86+1	1135	1	0	0.000
616	G	merge	87,87+1	453	1	0	0.000
616	G	merge	88,88+1	274	1	0	0.000
616	G	merge	89,89+1	147	1	0	0.000
616	G	merge	90,90+1	963	1	0	0.000
616	G	merge	91,91+1	1557	1	0	0.000
616	G	merge	92,92+1	1392	1	0	0.000
616	G	merge	93,93+1	1607	1	0	0.000
616	G	merge	94,94+1	1091	1	0	0.000
616	G	merge	95,95+1	413	1	0	0.000
616	G	merge	96,96+1	262	1	0	0.000
616	G	merge	97,97+1	968	1	0	0.000
616	G	merge	98,98+1	935	1	0	0.000
616	G	merge	99,99+1	86	1	0	0.000
616	G	merge	100,100+1	141	1	0	0.000
616	G	merge	101,101+1	207	1	0	0.000
616	G	merge	102,102+1	262	1	0	0.000
616	G	merge	103,103+1	154	1	0	0.000
616	G	merge	104,104+1	95	1	0	0.000
616	G	merge	105,105+1	198	1	0	0.000
616	G	merge	106,106+1	156	1	0	0.000
616	G	merge	107,107+1	157	1	0	0.000
616	G	merge	108,108+1	157	1	0	0.000
616	G	merge	109,109+1	75	1	0	0.000
616	G	merge	110,110+1	84	1	0	0.000
616	G	merge	111,111+1	174	1	0	0.000
616	G	merge	112,112+1	174	1	0	0.000
616	G	merge	113,113+1	171	1	0	0.000
616	G	merge	114,114+1	261	1	0	0.000
616	G	merge	115,115+1	159	1	0	0.000
616	G	merge	116,116+1	157	1	0	0.000
616	G	merge	117,117+1	247	1	0	0.000
616	G	merge	118,118+1	247	1	0	0.000
616	G	merge	119,119+1	158	1	0	0.000
616	G	merge	120,120+1	65	1	0	0.000
616	G	merge	121,121+1	2914	1	0	0.000
616	G	merge	122,122+1	3017	1	0	0.000
616	G	merge	123,123+1	275	1	0	0.000
616	G	merge	124,124+1	275	1	0	0.000
616	G	merge	125,125+1	271	1	0	0.000
616	G	merge	126,126+1	269	1	0	0.000
616	G	merge	127,127+1	551	1	0	0.000
616	G	merge	128,128+1	445	1	0	0.000
616	G	merge	129,129+1	65	1	0	0.000
616	G	merge	130,130+1	449	1	0	0.000
616	G	merge	131,131+1	549	1	0	0.000
616	G	merge	132,132+1	275	1	0	0.000
616	G	merge	133,133+1	276	1	0	0.000
616	G	merge	134,134+1	274	1	0	0.000
616	G	merge	135,135+1	277	1	0	0.000
616	G	merge	136,136+1	983	1	0	0.000
616	G	merge	137,137+1	890	1	0	0.000
616	G	merge	138,138+1	74	1	0	0.000
616	G	merge	139,139+1	52	1	0	0.000
616	G	merge	140,140+1	2659	1	0	0.000
616	G	merge	141,141+1	5316	1	0	0.000
616	G	merge	142,142+1	5365	1	0	0.000
616	G	merge	143,143+1	7278	1	0	0.000
616	G	merge	144,144+1	8220	1	0	0.000
616	G	merge	145,145+1	6358	1	0	0.000
616	G	merge	146,146+1	5951	1	0	0.000
616	G	merge	147,147+1	5863	1	0	0.000
616	G	merge	148,148+1	5471	1	0	0.000
616	G	merge	149,149+1	5800	1	0	0.000
616	G	merge	150,150+1	6955	1	0	0.000
616	G	merge	151,151+1	6935	1	0	0.000
616	G	merge	152,152+1	5390	1	0	0.000
616	G	merge	153,153+1	2467	1	0	0.000
616	G	merge	154,154+1	130	1	0	0.000
616	G	merge	155,155+1	1045	1	0	0.000
616	G	merge	156,156+1	1044	1	0	0.000
616	G	merge	157,157+1	1038	1	0	0.000
616	G	merge	158,158+1	1023	1	0	0.000
616	G	merge	159,159+1	119	1	0	0.000
616	G	merge	160,160+1	101	1	0	0.000
616	G	merge	161,161+1	123	1	0	0.000
616	G	merge	162,162+1	131	1	0	0.000
616	G	merge	163,163+1	106	1	0	0.000
616	G	merge	164,164+1	97	1	0	0.000
616	G	merge	165,165+1	120	1	0	0.000
616	G	merge	166,166+1	3947	1	0	0.000
616	G	merge	167,167+1	3911	1	0	0.000
616	G	merge	168,168+1	182	1	0	0.000
616	G	merge	169,169+1	704	1	0	0.000
616	G	merge	170,170+1	573	1	0	0.000
616	G	merge	171,171+1	70	1	0	0.000
616	G	merge	172,172+1	800	1	0	0.000
616	G	merge	173,173+1	842	1	0	0.000
616	G	merge	174,174+1	1471	1	0	0.000
616	G	merge	175,175+1	1770	1	0	0.000
616	G	merge	176,176+1	138050	1	0	0.000
616	G	merge	177,177+1	137736	1	0	0.000
616	G	merge	178,178+1	98	1	0	0.000
616	G	merge	179,179+1	874	1	0	0.000
616	G	merge	180,180+1	868	1	0	0.000
616	G	merge	181,181+1	51	1	0	0.000
616	G	merge	182,182+1	475	1	0	0.000
616	G	merge	183,183+1	477	1	0	0.000
616	G	merge	184,184+1	277	1	0	0.000
616	G	merge	185,185+1	271	1	0	0.000
616	G	merge	186,186+1	41	1	0	0.000
616	G	merge	187,187+1	44	1	0	0.000
616	G	merge	188,188+1	840	1	0	0.000
616	G	merge	189,189+1	1644	1	0	0.000
616	G	merge	190,190+1	1430	1	0	0.000
616	G	merge	191,191+1	631	1	0	0.000
616	G	merge	192,192+1	417	1	0	0.000
616	G	merge	193,193+1	428	1	0	0.000
616	G	merge	194,194+1	1480	1	0	0.000
616	G	merge	195,195+1	1466	1	0	0.000
616	G	merge	196,196+1	986	1	0	0.000
616	G	merge	197,197+1	981	1	0	0.000
616	G	merge	198,198+1	1699	1	0	0.000
616	G	merge	199,199+1	1750	1	0	0.000
