bpd	arm	test	key_or_pair	N	canonical_same	max_rel_diff	max_bins
53	T	ordering	0	31	0	0.0339315	0.764
53	T	ordering	1	31	0	0.0212766	0.479
53	T	ordering	2	31	0	0.0227547	0.512
53	T	ordering	3	31	0	0.0288962	0.651
53	T	ordering	4	31	0	0.0221812	0.500
53	T	ordering	5	31	0	0.0123869	0.279
53	T	ordering	6	31	0	0.0275227	0.620
53	T	ordering	7	31	0	0.0206257	0.465
53	T	ordering	8	31	0	0.0394673	0.889
53	T	ordering	9	31	0	0.0158999	0.358
53	T	ordering	10	31	0	0.0201288	0.453
53	T	ordering	11	31	0	0.0232558	0.524
53	T	ordering	12	31	0	0.0287766	0.648
53	T	ordering	13	31	0	0.02338	0.527
53	T	ordering	14	31	0	0.0213176	0.480
53	T	ordering	15	31	0	0.0242865	0.547
53	T	ordering	16	31	0	0.0259182	0.584
53	T	ordering	17	31	0	0.0289222	0.651
53	T	ordering	18	31	0	0.0137176	0.309
53	T	ordering	19	31	0	0.0287766	0.648
53	T	ordering	20	31	0	0.0354291	0.798
53	T	ordering	21	31	0	0.0242865	0.547
53	T	ordering	22	31	0	0.015297	0.345
53	T	ordering	23	32	0	0.0188111	0.424
53	T	ordering	24	24	0	0.0363216	0.818
53	T	ordering	25	28	0	0.0409443	0.922
53	T	ordering	26	43	0	0.0389362	0.877
53	T	ordering	27	30	0	0.00239725	0.054
53	T	ordering	28	24	1	0	0.000
53	T	ordering	29	31	0	0.0390323	0.879
53	T	ordering	30	32	0	0.0216871	0.488
53	T	ordering	31	32	0	0.0335651	0.756
53	T	ordering	32	32	0	0.0295665	0.666
53	T	ordering	33	32	0	0.013228	0.298
53	T	ordering	34	32	0	0.0124069	0.279
53	T	ordering	35	32	0	0.00584105	0.132
53	T	ordering	36	32	0	0.00796583	0.179
53	T	ordering	37	31	0	0.0288726	0.650
53	T	ordering	38	32	0	0.0277479	0.625
53	T	ordering	39	623	0	0.0323943	0.730
53	T	ordering	40	31	0	0.0294091	0.662
53	T	ordering	41	31	0	0.0347946	0.784
53	T	ordering	42	31	0	0.0304835	0.687
53	T	ordering	43	31	0	0.0385713	0.869
53	T	ordering	44	623	0	0.0019709	0.044
53	T	ordering	45	31	0	0.0125655	0.283
53	T	ordering	46	31	0	0.0320512	0.722
53	T	ordering	47	31	0	0.0213589	0.481
53	T	ordering	48	623	0	0.0019709	0.044
53	T	ordering	49	31	0	0.0370994	0.836
53	T	ordering	50	31	0	0.00933998	0.210
53	T	ordering	51	31	0	0.0225672	0.508
53	T	ordering	52	623	0	0.0266505	0.600
53	T	ordering	53	31	0	0.0162987	0.367
53	T	ordering	54	31	0	0.0182441	0.411
53	T	ordering	55	623	0	0.0273802	0.617
53	T	ordering	56	31	0	0.0367204	0.827
53	T	ordering	57	31	0	0.0160085	0.361
53	T	ordering	58	623	1	0	0.000
53	T	ordering	59	31	0	0.00593609	0.134
53	T	ordering	60	31	0	0.0297302	0.670
53	T	ordering	61	623	0	0.0294091	0.662
53	T	ordering	62	31	0	0.0105699	0.238
53	T	ordering	63	31	0	0.0185371	0.417
53	T	ordering	64	31	0	0.0329528	0.742
53	T	ordering	65	623	0	0.0285689	0.643
53	T	ordering	66	623	0	0.00197479	0.044
53	T	ordering	67	31	0	0.0019709	0.044
53	T	ordering	68	31	0	0.0129921	0.293
53	T	ordering	69	623	1	0	0.000
53	T	ordering	70	31	0	0.0328864	0.741
53	T	ordering	71	31	0	0.0220218	0.496
53	T	ordering	72	623	0	0.0285689	0.643
53	T	ordering	73	31	0	0.0355197	0.800
53	T	ordering	74	31	0	0.013721	0.309
53	T	ordering	75	31	0	0.0356906	0.804
53	T	ordering	76	31	0	0.0285689	0.643
53	T	ordering	77	31	0	0.0118593	0.267
53	T	ordering	78	31	0	0.029534	0.665
53	T	ordering	79	31	0	0.0333223	0.750
53	T	ordering	80	31	0	0.0313752	0.707
53	T	ordering	81	31	0	0.0316176	0.712
53	T	ordering	82	623	0	0.0194379	0.438
53	T	ordering	83	31	0	0.0304207	0.685
53	T	ordering	84	31	0	0.0220333	0.496
53	T	ordering	85	31	0	0.0162987	0.367
53	T	ordering	86	31	0	0.0351585	0.792
53	T	ordering	87	31	0	0.0235343	0.530
53	T	ordering	88	31	0	0.00594437	0.134
53	T	ordering	89	31	0	0.0232682	0.524
53	T	ordering	90	31	0	0.023691	0.534
53	T	ordering	91	31	0	0.00857813	0.193
53	T	ordering	92	31	0	0.0256914	0.579
53	T	ordering	93	31	0	0.0104593	0.236
53	T	ordering	94	31	0	0.0244885	0.552
53	T	ordering	95	31	0	0.00197479	0.044
53	T	ordering	96	31	0	0.0145983	0.329
53	T	ordering	97	31	0	0.0394494	0.888
53	T	ordering	98	31	0	0.0337839	0.761
53	T	ordering	99	623	0	0.0145651	0.328
53	T	ordering	100	623	0	0.014356	0.323
53	T	ordering	101	31	0	0.0273802	0.617
53	T	ordering	102	31	0	0.0245395	0.553
53	T	ordering	103	623	1	0	0.000
53	T	ordering	104	31	0	0.0328864	0.741
53	T	ordering	105	31	0	0.0191374	0.431
53	T	ordering	106	31	0	0.0238962	0.538
53	T	ordering	107	623	0	0.0294091	0.662
53	T	ordering	108	31	0	0.00593609	0.134
53	T	ordering	109	31	0	0.0235482	0.530
53	T	ordering	110	623	1	0	0.000
53	T	ordering	111	31	0	0.0293424	0.661
53	T	ordering	112	31	0	0.0332871	0.750
53	T	ordering	113	623	1	0	0.000
53	T	ordering	114	31	0	0.0241015	0.543
53	T	ordering	115	31	0	0.0156405	0.352
53	T	ordering	116	623	0	0.0162987	0.367
53	T	ordering	117	31	0	0.0145651	0.328
53	T	ordering	118	31	0	0.0296668	0.668
53	T	ordering	119	623	0	0.0019709	0.044
53	T	ordering	120	31	0	0.0410696	0.925
53	T	ordering	121	31	0	0.00343365	0.077
53	T	ordering	122	31	0	0.0206215	0.464
53	T	ordering	123	623	0	0.0145651	0.328
53	T	ordering	124	31	0	0.0390177	0.879
53	T	ordering	125	31	0	0.0292547	0.659
53	T	ordering	126	623	1	0	0.000
53	T	ordering	127	31	0	0.025289	0.570
53	T	ordering	128	31	0	0.0361117	0.813
53	T	ordering	129	623	0	0.0145651	0.328
53	T	ordering	130	31	0	0.0285689	0.643
53	T	ordering	131	31	0	0.00699761	0.158
53	T	ordering	132	31	0	0.0110003	0.248
53	T	ordering	133	623	1	0	0.000
53	T	ordering	134	31	0	0.0285689	0.643
53	T	ordering	135	31	0	0.0351015	0.791
53	T	ordering	136	31	0	0.0115052	0.259
53	T	ordering	137	623	0	0.0266505	0.600
53	T	ordering	138	31	0	0.0110265	0.248
53	T	ordering	139	31	0	0.0282434	0.636
53	T	ordering	140	31	0	0.0125874	0.283
53	T	ordering	141	623	0	0.014356	0.323
53	T	ordering	142	31	1	0	0.000
53	T	ordering	143	31	0	0.0368212	0.829
53	T	ordering	144	623	0	0.0266505	0.600
53	T	ordering	145	31	0	0.0175015	0.394
53	T	ordering	146	31	0	0.021084	0.475
53	T	ordering	147	31	0	0.0182537	0.411
53	T	ordering	148	623	0	0.0285689	0.643
53	T	ordering	149	31	1	0	0.000
53	T	ordering	150	31	0	0.0339318	0.764
53	T	ordering	151	623	0	0.0285689	0.643
53	T	ordering	152	31	0	0.0294091	0.662
53	T	ordering	153	31	0	0.0223435	0.503
53	T	ordering	154	623	0	0.0162987	0.367
53	T	ordering	155	31	0	0.0110265	0.248
53	T	ordering	156	31	0	0.0262557	0.591
53	T	ordering	157	31	0	0.0369699	0.833
53	T	ordering	158	31	0	0.0302939	0.682
53	T	ordering	159	623	0	0.0266505	0.600
53	T	ordering	160	31	0	0.00786033	0.177
53	T	ordering	161	31	0	0.0343391	0.773
53	T	ordering	162	623	0	0.014356	0.323
53	T	ordering	163	31	0	0.0293424	0.661
53	T	ordering	164	31	0	0.0349824	0.788
53	T	ordering	165	31	0	0.0354291	0.798
53	T	ordering	166	623	0	0.0273802	0.617
53	T	ordering	167	31	0	0.028451	0.641
53	T	ordering	168	31	0	0.0201376	0.454
53	T	ordering	169	31	0	0.0374016	0.842
53	T	ordering	170	623	1	0	0.000
53	T	ordering	171	31	0	0.0394494	0.888
53	T	ordering	172	31	0	0.0317861	0.716
53	T	ordering	173	623	0	0.0273802	0.617
53	T	ordering	174	31	0	0.0313752	0.707
53	T	ordering	175	31	0	0.0199234	0.449
53	T	ordering	176	623	0	0.0145651	0.328
53	T	ordering	177	31	0	0.0313752	0.707
53	T	ordering	178	31	0	0.0348046	0.784
53	T	ordering	179	31	0	0.0227273	0.512
53	T	ordering	180	623	1	0	0.000
53	T	ordering	181	31	0	0.0162987	0.367
53	T	ordering	182	31	0	0.0142927	0.322
53	T	ordering	183	31	0	0.0316188	0.712
53	T	ordering	184	623	0	0.014356	0.323
53	T	ordering	185	31	0	0.0162987	0.367
53	T	ordering	186	31	0	0.0375482	0.846
53	T	ordering	187	623	0	0.0266505	0.600
53	T	ordering	188	31	0	0.0110265	0.248
53	T	ordering	189	31	0	0.022146	0.499
53	T	ordering	190	623	1	0	0.000
53	T	ordering	191	31	0	0.00857813	0.193
53	T	ordering	192	31	0	0.0375972	0.847
53	T	ordering	193	623	0	0.0165687	0.373
53	T	ordering	194	31	0	0.0318393	0.717
53	T	ordering	195	31	0	0.02453	0.552
53	T	ordering	196	623	0	0.0145651	0.328
53	T	ordering	197	31	0	0.014356	0.323
53	T	ordering	198	31	0	0.0309034	0.696
53	T	ordering	199	31	0	0.0209572	0.472
53	T	merge	0,0+1	62	1	0	0.000
53	T	merge	1,1+1	62	1	0	0.000
53	T	merge	2,2+1	62	1	0	0.000
53	T	merge	3,3+1	62	1	0	0.000
53	T	merge	4,4+1	62	1	0	0.000
53	T	merge	5,5+1	62	1	0	0.000
53	T	merge	6,6+1	62	1	0	0.000
53	T	merge	7,7+1	62	1	0	0.000
53	T	merge	8,8+1	62	1	0	0.000
53	T	merge	9,9+1	62	1	0	0.000
53	T	merge	10,10+1	62	1	0	0.000
53	T	merge	11,11+1	62	1	0	0.000
53	T	merge	12,12+1	62	1	0	0.000
53	T	merge	13,13+1	62	1	0	0.000
53	T	merge	14,14+1	62	1	0	0.000
53	T	merge	15,15+1	62	1	0	0.000
53	T	merge	16,16+1	62	1	0	0.000
53	T	merge	17,17+1	62	1	0	0.000
53	T	merge	18,18+1	62	1	0	0.000
53	T	merge	19,19+1	62	1	0	0.000
53	T	merge	20,20+1	62	1	0	0.000
53	T	merge	21,21+1	62	1	0	0.000
53	T	merge	22,22+1	63	1	0	0.000
53	T	merge	23,23+1	56	1	0	0.000
53	T	merge	24,24+1	52	1	0	0.000
53	T	merge	25,25+1	71	1	0	0.000
53	T	merge	26,26+1	73	1	0	0.000
53	T	merge	27,27+1	54	1	0	0.000
53	T	merge	28,28+1	55	1	0	0.000
53	T	merge	29,29+1	63	1	0	0.000
53	T	merge	30,30+1	64	1	0	0.000
53	T	merge	31,31+1	64	1	0	0.000
53	T	merge	32,32+1	64	1	0	0.000
53	T	merge	33,33+1	64	1	0	0.000
53	T	merge	34,34+1	64	1	0	0.000
53	T	merge	35,35+1	64	1	0	0.000
53	T	merge	36,36+1	63	1	0	0.000
53	T	merge	37,37+1	63	1	0	0.000
53	T	merge	38,38+1	655	1	0	0.000
53	T	merge	39,39+1	654	1	0	0.000
53	T	merge	40,40+1	62	1	0	0.000
53	T	merge	41,41+1	62	1	0	0.000
53	T	merge	42,42+1	62	1	0	0.000
53	T	merge	43,43+1	654	1	0	0.000
53	T	merge	44,44+1	654	1	0	0.000
53	T	merge	45,45+1	62	1	0	0.000
53	T	merge	46,46+1	62	1	0	0.000
53	T	merge	47,47+1	654	1	0	0.000
53	T	merge	48,48+1	654	1	0	0.000
53	T	merge	49,49+1	62	1	0	0.000
53	T	merge	50,50+1	62	1	0	0.000
53	T	merge	51,51+1	654	1	0	0.000
53	T	merge	52,52+1	654	1	0	0.000
53	T	merge	53,53+1	62	1	0	0.000
53	T	merge	54,54+1	654	1	0	0.000
53	T	merge	55,55+1	654	1	0	0.000
53	T	merge	56,56+1	62	1	0	0.000
53	T	merge	57,57+1	654	1	0	0.000
53	T	merge	58,58+1	654	1	0	0.000
53	T	merge	59,59+1	62	1	0	0.000
53	T	merge	60,60+1	654	1	0	0.000
53	T	merge	61,61+1	654	1	0	0.000
53	T	merge	62,62+1	62	1	0	0.000
53	T	merge	63,63+1	62	1	0	0.000
53	T	merge	64,64+1	654	1	0	0.000
53	T	merge	65,65+1	1246	1	0	0.000
53	T	merge	66,66+1	654	1	0	0.000
53	T	merge	67,67+1	62	1	0	0.000
53	T	merge	68,68+1	654	1	0	0.000
53	T	merge	69,69+1	654	1	0	0.000
53	T	merge	70,70+1	62	1	0	0.000
53	T	merge	71,71+1	654	1	0	0.000
53	T	merge	72,72+1	654	1	0	0.000
53	T	merge	73,73+1	62	1	0	0.000
53	T	merge	74,74+1	62	1	0	0.000
53	T	merge	75,75+1	62	1	0	0.000
53	T	merge	76,76+1	62	1	0	0.000
53	T	merge	77,77+1	62	1	0	0.000
53	T	merge	78,78+1	62	1	0	0.000
53	T	merge	79,79+1	62	1	0	0.000
53	T	merge	80,80+1	62	1	0	0.000
53	T	merge	81,81+1	654	1	0	0.000
53	T	merge	82,82+1	654	1	0	0.000
53	T	merge	83,83+1	62	1	0	0.000
53	T	merge	84,84+1	62	1	0	0.000
53	T	merge	85,85+1	62	1	0	0.000
53	T	merge	86,86+1	62	1	0	0.000
53	T	merge	87,87+1	62	1	0	0.000
53	T	merge	88,88+1	62	1	0	0.000
53	T	merge	89,89+1	62	1	0	0.000
53	T	merge	90,90+1	62	1	0	0.000
53	T	merge	91,91+1	62	1	0	0.000
53	T	merge	92,92+1	62	1	0	0.000
53	T	merge	93,93+1	62	1	0	0.000
53	T	merge	94,94+1	62	1	0	0.000
53	T	merge	95,95+1	62	1	0	0.000
53	T	merge	96,96+1	62	1	0	0.000
53	T	merge	97,97+1	62	1	0	0.000
53	T	merge	98,98+1	654	1	0	0.000
53	T	merge	99,99+1	1246	1	0	0.000
53	T	merge	100,100+1	654	1	0	0.000
53	T	merge	101,101+1	62	1	0	0.000
53	T	merge	102,102+1	654	1	0	0.000
53	T	merge	103,103+1	654	1	0	0.000
53	T	merge	104,104+1	62	1	0	0.000
53	T	merge	105,105+1	62	1	0	0.000
53	T	merge	106,106+1	654	1	0	0.000
53	T	merge	107,107+1	654	1	0	0.000
53	T	merge	108,108+1	62	1	0	0.000
53	T	merge	109,109+1	654	1	0	0.000
53	T	merge	110,110+1	654	1	0	0.000
53	T	merge	111,111+1	62	1	0	0.000
53	T	merge	112,112+1	654	1	0	0.000
53	T	merge	113,113+1	654	1	0	0.000
53	T	merge	114,114+1	62	1	0	0.000
53	T	merge	115,115+1	654	1	0	0.000
53	T	merge	116,116+1	654	1	0	0.000
53	T	merge	117,117+1	62	1	0	0.000
53	T	merge	118,118+1	654	1	0	0.000
53	T	merge	119,119+1	654	1	0	0.000
53	T	merge	120,120+1	62	1	0	0.000
53	T	merge	121,121+1	62	1	0	0.000
53	T	merge	122,122+1	654	1	0	0.000
53	T	merge	123,123+1	654	1	0	0.000
53	T	merge	124,124+1	62	1	0	0.000
53	T	merge	125,125+1	654	1	0	0.000
53	T	merge	126,126+1	654	1	0	0.000
53	T	merge	127,127+1	62	1	0	0.000
53	T	merge	128,128+1	654	1	0	0.000
53	T	merge	129,129+1	654	1	0	0.000
53	T	merge	130,130+1	62	1	0	0.000
53	T	merge	131,131+1	62	1	0	0.000
53	T	merge	132,132+1	654	1	0	0.000
53	T	merge	133,133+1	654	1	0	0.000
53	T	merge	134,134+1	62	1	0	0.000
53	T	merge	135,135+1	62	1	0	0.000
53	T	merge	136,136+1	654	1	0	0.000
53	T	merge	137,137+1	654	1	0	0.000
53	T	merge	138,138+1	62	1	0	0.000
53	T	merge	139,139+1	62	1	0	0.000
53	T	merge	140,140+1	654	1	0	0.000
53	T	merge	141,141+1	654	1	0	0.000
53	T	merge	142,142+1	62	1	0	0.000
53	T	merge	143,143+1	654	1	0	0.000
53	T	merge	144,144+1	654	1	0	0.000
53	T	merge	145,145+1	62	1	0	0.000
53	T	merge	146,146+1	62	1	0	0.000
53	T	merge	147,147+1	654	1	0	0.000
53	T	merge	148,148+1	654	1	0	0.000
53	T	merge	149,149+1	62	1	0	0.000
53	T	merge	150,150+1	654	1	0	0.000
53	T	merge	151,151+1	654	1	0	0.000
53	T	merge	152,152+1	62	1	0	0.000
53	T	merge	153,153+1	654	1	0	0.000
53	T	merge	154,154+1	654	1	0	0.000
53	T	merge	155,155+1	62	1	0	0.000
53	T	merge	156,156+1	62	1	0	0.000
53	T	merge	157,157+1	62	1	0	0.000
53	T	merge	158,158+1	654	1	0	0.000
53	T	merge	159,159+1	654	1	0	0.000
53	T	merge	160,160+1	62	1	0	0.000
53	T	merge	161,161+1	654	1	0	0.000
53	T	merge	162,162+1	654	1	0	0.000
53	T	merge	163,163+1	62	1	0	0.000
53	T	merge	164,164+1	62	1	0	0.000
53	T	merge	165,165+1	654	1	0	0.000
53	T	merge	166,166+1	654	1	0	0.000
53	T	merge	167,167+1	62	1	0	0.000
53	T	merge	168,168+1	62	1	0	0.000
53	T	merge	169,169+1	654	1	0	0.000
53	T	merge	170,170+1	654	1	0	0.000
53	T	merge	171,171+1	62	1	0	0.000
53	T	merge	172,172+1	654	1	0	0.000
53	T	merge	173,173+1	654	1	0	0.000
53	T	merge	174,174+1	62	1	0	0.000
53	T	merge	175,175+1	654	1	0	0.000
53	T	merge	176,176+1	654	1	0	0.000
53	T	merge	177,177+1	62	1	0	0.000
53	T	merge	178,178+1	62	1	0	0.000
53	T	merge	179,179+1	654	1	0	0.000
53	T	merge	180,180+1	654	1	0	0.000
53	T	merge	181,181+1	62	1	0	0.000
53	T	merge	182,182+1	62	1	0	0.000
53	T	merge	183,183+1	654	1	0	0.000
53	T	merge	184,184+1	654	1	0	0.000
53	T	merge	185,185+1	62	1	0	0.000
53	T	merge	186,186+1	654	1	0	0.000
53	T	merge	187,187+1	654	1	0	0.000
53	T	merge	188,188+1	62	1	0	0.000
53	T	merge	189,189+1	654	1	0	0.000
53	T	merge	190,190+1	654	1	0	0.000
53	T	merge	191,191+1	62	1	0	0.000
53	T	merge	192,192+1	654	1	0	0.000
53	T	merge	193,193+1	654	1	0	0.000
53	T	merge	194,194+1	62	1	0	0.000
53	T	merge	195,195+1	654	1	0	0.000
53	T	merge	196,196+1	654	1	0	0.000
53	T	merge	197,197+1	62	1	0	0.000
53	T	merge	198,198+1	62	1	0	0.000
53	T	merge	199,199+1	654	1	0	0.000
53	G	ordering	0	31	1	0	0.000
53	G	ordering	1	31	1	0	0.000
53	G	ordering	2	31	1	0	0.000
53	G	ordering	3	31	1	0	0.000
53	G	ordering	4	31	1	0	0.000
53	G	ordering	5	31	1	0	0.000
53	G	ordering	6	31	1	0	0.000
53	G	ordering	7	31	1	0	0.000
53	G	ordering	8	31	1	0	0.000
53	G	ordering	9	31	1	0	0.000
53	G	ordering	10	31	1	0	0.000
53	G	ordering	11	31	1	0	0.000
53	G	ordering	12	31	1	0	0.000
53	G	ordering	13	31	1	0	0.000
53	G	ordering	14	31	1	0	0.000
53	G	ordering	15	31	1	0	0.000
53	G	ordering	16	31	1	0	0.000
53	G	ordering	17	31	1	0	0.000
53	G	ordering	18	31	1	0	0.000
53	G	ordering	19	31	1	0	0.000
53	G	ordering	20	31	1	0	0.000
53	G	ordering	21	31	1	0	0.000
53	G	ordering	22	31	1	0	0.000
53	G	ordering	23	32	1	0	0.000
53	G	ordering	24	24	1	0	0.000
53	G	ordering	25	28	1	0	0.000
53	G	ordering	26	43	1	0	0.000
53	G	ordering	27	30	1	0	0.000
53	G	ordering	28	24	1	0	0.000
53	G	ordering	29	31	1	0	0.000
53	G	ordering	30	32	1	0	0.000
53	G	ordering	31	32	1	0	0.000
53	G	ordering	32	32	1	0	0.000
53	G	ordering	33	32	1	0	0.000
53	G	ordering	34	32	1	0	0.000
53	G	ordering	35	32	1	0	0.000
53	G	ordering	36	32	1	0	0.000
53	G	ordering	37	31	1	0	0.000
53	G	ordering	38	32	1	0	0.000
53	G	ordering	39	623	1	0	0.000
53	G	ordering	40	31	1	0	0.000
53	G	ordering	41	31	1	0	0.000
53	G	ordering	42	31	1	0	0.000
53	G	ordering	43	31	1	0	0.000
53	G	ordering	44	623	1	0	0.000
53	G	ordering	45	31	1	0	0.000
53	G	ordering	46	31	1	0	0.000
53	G	ordering	47	31	1	0	0.000
53	G	ordering	48	623	1	0	0.000
53	G	ordering	49	31	1	0	0.000
53	G	ordering	50	31	1	0	0.000
53	G	ordering	51	31	1	0	0.000
53	G	ordering	52	623	1	0	0.000
53	G	ordering	53	31	1	0	0.000
53	G	ordering	54	31	1	0	0.000
53	G	ordering	55	623	1	0	0.000
53	G	ordering	56	31	1	0	0.000
53	G	ordering	57	31	1	0	0.000
53	G	ordering	58	623	1	0	0.000
53	G	ordering	59	31	1	0	0.000
53	G	ordering	60	31	1	0	0.000
53	G	ordering	61	623	1	0	0.000
53	G	ordering	62	31	1	0	0.000
53	G	ordering	63	31	1	0	0.000
53	G	ordering	64	31	1	0	0.000
53	G	ordering	65	623	1	0	0.000
53	G	ordering	66	623	1	0	0.000
53	G	ordering	67	31	1	0	0.000
53	G	ordering	68	31	1	0	0.000
53	G	ordering	69	623	1	0	0.000
53	G	ordering	70	31	1	0	0.000
53	G	ordering	71	31	1	0	0.000
53	G	ordering	72	623	1	0	0.000
53	G	ordering	73	31	1	0	0.000
53	G	ordering	74	31	1	0	0.000
53	G	ordering	75	31	1	0	0.000
53	G	ordering	76	31	1	0	0.000
53	G	ordering	77	31	1	0	0.000
53	G	ordering	78	31	1	0	0.000
53	G	ordering	79	31	1	0	0.000
53	G	ordering	80	31	1	0	0.000
53	G	ordering	81	31	1	0	0.000
53	G	ordering	82	623	1	0	0.000
53	G	ordering	83	31	1	0	0.000
53	G	ordering	84	31	1	0	0.000
53	G	ordering	85	31	1	0	0.000
53	G	ordering	86	31	1	0	0.000
53	G	ordering	87	31	1	0	0.000
53	G	ordering	88	31	1	0	0.000
53	G	ordering	89	31	1	0	0.000
53	G	ordering	90	31	1	0	0.000
53	G	ordering	91	31	1	0	0.000
53	G	ordering	92	31	1	0	0.000
53	G	ordering	93	31	1	0	0.000
53	G	ordering	94	31	1	0	0.000
53	G	ordering	95	31	1	0	0.000
53	G	ordering	96	31	1	0	0.000
53	G	ordering	97	31	1	0	0.000
53	G	ordering	98	31	1	0	0.000
53	G	ordering	99	623	1	0	0.000
53	G	ordering	100	623	1	0	0.000
53	G	ordering	101	31	1	0	0.000
53	G	ordering	102	31	1	0	0.000
53	G	ordering	103	623	1	0	0.000
53	G	ordering	104	31	1	0	0.000
53	G	ordering	105	31	1	0	0.000
53	G	ordering	106	31	1	0	0.000
53	G	ordering	107	623	1	0	0.000
53	G	ordering	108	31	1	0	0.000
53	G	ordering	109	31	1	0	0.000
53	G	ordering	110	623	1	0	0.000
53	G	ordering	111	31	1	0	0.000
53	G	ordering	112	31	1	0	0.000
53	G	ordering	113	623	1	0	0.000
53	G	ordering	114	31	1	0	0.000
53	G	ordering	115	31	1	0	0.000
53	G	ordering	116	623	1	0	0.000
53	G	ordering	117	31	1	0	0.000
53	G	ordering	118	31	1	0	0.000
53	G	ordering	119	623	1	0	0.000
53	G	ordering	120	31	1	0	0.000
53	G	ordering	121	31	1	0	0.000
53	G	ordering	122	31	1	0	0.000
53	G	ordering	123	623	1	0	0.000
53	G	ordering	124	31	1	0	0.000
53	G	ordering	125	31	1	0	0.000
53	G	ordering	126	623	1	0	0.000
53	G	ordering	127	31	1	0	0.000
53	G	ordering	128	31	1	0	0.000
53	G	ordering	129	623	1	0	0.000
53	G	ordering	130	31	1	0	0.000
53	G	ordering	131	31	1	0	0.000
53	G	ordering	132	31	1	0	0.000
53	G	ordering	133	623	1	0	0.000
53	G	ordering	134	31	1	0	0.000
53	G	ordering	135	31	1	0	0.000
53	G	ordering	136	31	1	0	0.000
53	G	ordering	137	623	1	0	0.000
53	G	ordering	138	31	1	0	0.000
53	G	ordering	139	31	1	0	0.000
53	G	ordering	140	31	1	0	0.000
53	G	ordering	141	623	1	0	0.000
53	G	ordering	142	31	1	0	0.000
53	G	ordering	143	31	1	0	0.000
53	G	ordering	144	623	1	0	0.000
53	G	ordering	145	31	1	0	0.000
53	G	ordering	146	31	1	0	0.000
53	G	ordering	147	31	1	0	0.000
53	G	ordering	148	623	1	0	0.000
53	G	ordering	149	31	1	0	0.000
53	G	ordering	150	31	1	0	0.000
53	G	ordering	151	623	1	0	0.000
53	G	ordering	152	31	1	0	0.000
53	G	ordering	153	31	1	0	0.000
53	G	ordering	154	623	1	0	0.000
53	G	ordering	155	31	1	0	0.000
53	G	ordering	156	31	1	0	0.000
53	G	ordering	157	31	1	0	0.000
53	G	ordering	158	31	1	0	0.000
53	G	ordering	159	623	1	0	0.000
53	G	ordering	160	31	1	0	0.000
53	G	ordering	161	31	1	0	0.000
53	G	ordering	162	623	1	0	0.000
53	G	ordering	163	31	1	0	0.000
53	G	ordering	164	31	1	0	0.000
53	G	ordering	165	31	1	0	0.000
53	G	ordering	166	623	1	0	0.000
53	G	ordering	167	31	1	0	0.000
53	G	ordering	168	31	1	0	0.000
53	G	ordering	169	31	1	0	0.000
53	G	ordering	170	623	1	0	0.000
53	G	ordering	171	31	1	0	0.000
53	G	ordering	172	31	1	0	0.000
53	G	ordering	173	623	1	0	0.000
53	G	ordering	174	31	1	0	0.000
53	G	ordering	175	31	1	0	0.000
53	G	ordering	176	623	1	0	0.000
53	G	ordering	177	31	1	0	0.000
53	G	ordering	178	31	1	0	0.000
53	G	ordering	179	31	1	0	0.000
53	G	ordering	180	623	1	0	0.000
53	G	ordering	181	31	1	0	0.000
53	G	ordering	182	31	1	0	0.000
53	G	ordering	183	31	1	0	0.000
53	G	ordering	184	623	1	0	0.000
53	G	ordering	185	31	1	0	0.000
53	G	ordering	186	31	1	0	0.000
53	G	ordering	187	623	1	0	0.000
53	G	ordering	188	31	1	0	0.000
53	G	ordering	189	31	1	0	0.000
53	G	ordering	190	623	1	0	0.000
53	G	ordering	191	31	1	0	0.000
53	G	ordering	192	31	1	0	0.000
53	G	ordering	193	623	1	0	0.000
53	G	ordering	194	31	1	0	0.000
53	G	ordering	195	31	1	0	0.000
53	G	ordering	196	623	1	0	0.000
53	G	ordering	197	31	1	0	0.000
53	G	ordering	198	31	1	0	0.000
53	G	ordering	199	31	1	0	0.000
53	G	merge	0,0+1	62	1	0	0.000
53	G	merge	1,1+1	62	1	0	0.000
53	G	merge	2,2+1	62	1	0	0.000
53	G	merge	3,3+1	62	1	0	0.000
53	G	merge	4,4+1	62	1	0	0.000
53	G	merge	5,5+1	62	1	0	0.000
53	G	merge	6,6+1	62	1	0	0.000
53	G	merge	7,7+1	62	1	0	0.000
53	G	merge	8,8+1	62	1	0	0.000
53	G	merge	9,9+1	62	1	0	0.000
53	G	merge	10,10+1	62	1	0	0.000
53	G	merge	11,11+1	62	1	0	0.000
53	G	merge	12,12+1	62	1	0	0.000
53	G	merge	13,13+1	62	1	0	0.000
53	G	merge	14,14+1	62	1	0	0.000
53	G	merge	15,15+1	62	1	0	0.000
53	G	merge	16,16+1	62	1	0	0.000
53	G	merge	17,17+1	62	1	0	0.000
53	G	merge	18,18+1	62	1	0	0.000
53	G	merge	19,19+1	62	1	0	0.000
53	G	merge	20,20+1	62	1	0	0.000
53	G	merge	21,21+1	62	1	0	0.000
53	G	merge	22,22+1	63	1	0	0.000
53	G	merge	23,23+1	56	1	0	0.000
53	G	merge	24,24+1	52	1	0	0.000
53	G	merge	25,25+1	71	1	0	0.000
53	G	merge	26,26+1	73	1	0	0.000
