pair	n_a	n_b	n_union	remap	quantile	oracle	T_int_err	T_ceil_err	G_int_err	G_ceil_err
325	2	3	5	1	P50	27	0.002587	0.002587	0.001047	0.001047
325	2	3	5	1	P75	29	0.002160	0.002160	0.000609	0.000609
325	2	3	5	1	P90	31	-0.000977	-0.000977	0.001201	0.001201
325	2	3	5	1	P95	31	-0.000977	-0.000977	0.001201	0.001201
325	2	3	5	1	P99	31	-0.000977	-0.000977	0.001201	0.001201
325	2	3	5	1	P999	31	-0.000977	-0.000977	0.001201	0.001201
326	305	5	310	1	P1	1	-0.003033	-0.003033	0.000049	0.000049
326	305	5	310	1	P50	1	-0.001168	-0.001180	0.001920	0.001908
326	305	5	310	1	P75	1	-0.000222	-0.000222	0.002869	0.002869
326	305	5	310	1	P90	1	0.000356	0.000344	0.003449	0.003436
326	305	5	310	1	P95	1	0.000541	0.000541	0.003634	0.003634
326	305	5	310	1	P99	28	-0.001896	-0.001896	0.000813	0.000813
326	305	5	310	1	P999	31	0.002243	0.002243	0.001201	0.001201
327	7	5	12	0	P1	1	-0.003359	-0.003359	0.000374	0.000374
327	7	5	12	0	P50	1	-0.001121	-0.001494	0.002620	0.002245
327	7	5	12	0	P75	1	-0.000000	-0.000374	0.003745	0.003370
327	7	5	12	0	P90	2	0.000245	0.000245	0.000245	0.000245
327	7	5	12	0	P95	2	0.002116	0.002116	0.002116	0.002116
327	7	5	12	0	P99	2	0.002116	0.002116	0.002116	0.002116
327	7	5	12	0	P999	2	0.002116	0.002116	0.002116	0.002116
328	5	2267	2272	1	P1	1	-0.002487	-0.002487	0.000038	0.000038
328	5	2267	2272	1	P50	1	-0.000649	-0.000651	0.001880	0.001878
328	5	2267	2272	1	P75	1	0.000289	0.000287	0.002820	0.002819
328	5	2267	2272	1	P90	1	0.000851	0.000851	0.003384	0.003384
328	5	2267	2272	1	P95	1	0.001040	0.001040	0.003573	0.003573
328	5	2267	2272	1	P99	1	0.001190	0.001190	0.003723	0.003723
328	5	2267	2272	1	P999	29	-0.003075	-0.003075	-0.001260	-0.001260
329	16	25	41	1	P1	1	-0.002376	-0.002376	0.000150	0.000150
329	16	25	41	1	P50	1	0.000613	0.000613	0.003145	0.003145
329	16	25	41	1	P75	27	-0.000788	-0.000788	0.001047	0.001047
329	16	25	41	1	P90	29	-0.003696	-0.003696	-0.001882	-0.001882
329	16	25	41	1	P95	29	-0.001210	-0.001210	0.000609	0.000609
329	16	25	41	1	P99	31	-0.000605	-0.000605	0.001201	0.001201
329	16	25	41	1	P999	31	-0.000605	-0.000605	0.001201	0.001201
330	16	18	34	1	P1	1	-0.002276	-0.002276	0.000249	0.000249
330	16	18	34	1	P50	27	-0.002032	-0.003275	-0.000200	-0.001445
330	16	18	34	1	P75	29	-0.003696	-0.003696	-0.001882	-0.001882
330	16	18	34	1	P90	30	0.000406	0.000406	-0.001519	-0.001519
330	16	18	34	1	P95	32	0.001296	0.001296	0.003098	0.003098
330	16	18	34	1	P99	33	0.000434	0.000434	0.002228	0.002228
330	16	18	34	1	P999	33	0.000434	0.000434	0.002228	0.002228
331	1128	2	1130	1	P1	1	-0.002649	-0.002649	0.000040	0.000040
331	1128	2	1130	1	P50	1	-0.000816	-0.000819	0.001877	0.001874
331	1128	2	1130	1	P75	1	0.000118	0.000118	0.002814	0.002814
331	1128	2	1130	1	P90	1	0.000682	0.000679	0.003379	0.003376
331	1128	2	1130	1	P95	1	0.000868	0.000868	0.003565	0.003565
331	1128	2	1130	1	P99	1	0.001017	0.001017	0.003715	0.003715
331	1128	2	1130	1	P999	27	-0.001046	-0.001046	0.001047	0.001047
332	3	2	5	0	P1	1	-0.002986	-0.002986	0.000748	0.000748
332	3	2	5	0	P50	1	-0.001494	-0.001494	0.002245	0.002245
332	3	2	5	0	P75	1	-0.000747	-0.000747	0.002995	0.002995
332	3	2	5	0	P90	1	-0.000000	-0.000000	0.003745	0.003745
332	3	2	5	0	P95	1	-0.000000	-0.000000	0.003745	0.003745
332	3	2	5	0	P99	1	-0.000000	-0.000000	0.003745	0.003745
332	3	2	5	0	P999	1	-0.000000	-0.000000	0.003745	0.003745
333	2	5	7	1	P1	1	-0.002337	-0.002337	0.000748	0.000748
333	2	5	7	1	P50	1	-0.000096	-0.000096	0.002995	0.002995
333	2	5	7	1	P75	28	-0.002517	-0.002517	0.000189	0.000189
333	2	5	7	1	P90	28	-0.000651	-0.000651	0.002060	0.002060
333	2	5	7	1	P95	28	-0.000651	-0.000651	0.002060	0.002060
333	2	5	7	1	P99	28	-0.000651	-0.000651	0.002060	0.002060
333	2	5	7	1	P999	28	-0.000651	-0.000651	0.002060	0.002060
334	699	10	709	1	P1	1	-0.002646	-0.002646	0.000043	0.000043
334	699	10	709	1	P50	1	-0.000779	-0.000779	0.001914	0.001914
334	699	10	709	1	P75	1	0.000174	0.000174	0.002870	0.002870
334	699	10	709	1	P90	1	0.000750	0.000750	0.003448	0.003448
334	699	10	709	1	P95	1	0.000939	0.000939	0.003637	0.003637
334	699	10	709	1	P99	27	-0.002912	-0.002912	-0.000822	-0.000822
334	699	10	709	1	P999	30	0.002016	0.002016	0.000349	0.000349
335	12	10	22	0	P1	1	-0.003554	-0.003554	0.000178	0.000178
335	12	10	22	0	P50	1	-0.001601	-0.001778	0.002138	0.001960
335	12	10	22	0	P75	1	-0.000712	-0.000712	0.003031	0.003031
335	12	10	22	0	P90	1	-0.000178	-0.000178	0.003566	0.003566
335	12	10	22	0	P95	1	-0.000000	-0.000000	0.003745	0.003745
335	12	10	22	0	P99	2	0.002116	0.002116	0.002116	0.002116
335	12	10	22	0	P999	2	0.002116	0.002116	0.002116	0.002116
336	13	164	177	1	P1	1	-0.002479	-0.002479	0.000046	0.000046
336	13	164	177	1	P50	1	-0.000499	-0.000499	0.002031	0.002031
336	13	164	177	1	P75	1	0.000504	0.000504	0.003036	0.003036
336	13	164	177	1	P90	1	0.001120	0.001120	0.003653	0.003653
336	13	164	177	1	P95	28	0.000232	0.000232	0.002060	0.002060
336	13	164	177	1	P99	30	0.000406	0.000406	-0.001519	-0.001519
336	13	164	177	1	P999	30	0.002278	0.002278	0.000349	0.000349
337	4	6	10	1	P1	1	-0.002204	-0.002204	0.000623	0.000623
337	4	6	10	1	P50	1	0.000909	0.000285	0.003745	0.003120
337	4	6	10	1	P75	27	0.002478	0.002478	0.001047	0.001047
337	4	6	10	1	P90	31	0.002655	-0.096996	0.001201	-0.094913
337	4	6	10	1	P95	31	0.002655	0.002655	0.001201	0.001201
337	4	6	10	1	P99	31	0.002655	0.002655	0.001201	0.001201
337	4	6	10	1	P999	31	0.002655	0.002655	0.001201	0.001201
338	4	5	9	1	P1	1	-0.001592	-0.001592	0.000935	0.000935
338	4	5	9	1	P50	28	-0.002258	-0.002258	-0.000434	-0.000434
338	4	5	9	1	P75	28	0.000232	0.000232	0.002060	0.002060
338	4	5	9	1	P90	29	-0.001210	-0.001210	0.000609	0.000609
338	4	5	9	1	P95	29	-0.001210	-0.001210	0.000609	0.000609
338	4	5	9	1	P99	29	-0.001210	-0.001210	0.000609	0.000609
338	4	5	9	1	P999	29	-0.001210	-0.001210	0.000609	0.000609
339	17	4	21	1	P1	1	-0.002305	-0.002305	0.000220	0.000220
339	17	4	21	1	P50	1	-0.000109	-0.000109	0.002422	0.002422
339	17	4	21	1	P75	1	0.000991	0.000991	0.003524	0.003524
339	17	4	21	1	P90	27	-0.000788	-0.000788	0.001047	0.001047
339	17	4	21	1	P95	29	-0.003075	-0.003075	-0.001260	-0.001260
339	17	4	21	1	P99	29	-0.001210	-0.001210	0.000609	0.000609
339	17	4	21	1	P999	29	-0.001210	-0.001210	0.000609	0.000609
340	4	4	8	0	P1	1	-0.003265	-0.003265	0.000467	0.000467
340	4	4	8	0	P50	1	-0.001401	-0.001867	0.002339	0.001871
340	4	4	8	0	P75	1	-0.000467	-0.000934	0.003276	0.002807
340	4	4	8	0	P90	1	-0.000000	-0.000000	0.003745	0.003745
340	4	4	8	0	P95	1	-0.000000	-0.000000	0.003745	0.003745
340	4	4	8	0	P99	1	-0.000000	-0.000000	0.003745	0.003745
340	4	4	8	0	P999	1	-0.000000	-0.000000	0.003745	0.003745
341	5	194	199	1	P1	1	-0.002486	-0.002486	0.000039	0.000039
341	5	194	199	1	P50	1	-0.000591	-0.000591	0.001939	0.001939
341	5	194	199	1	P75	1	0.000378	0.000378	0.002909	0.002909
341	5	194	199	1	P90	1	0.000959	0.000959	0.003492	0.003492
341	5	194	199	1	P95	1	0.001153	0.001153	0.003687	0.003687
341	5	194	199	1	P99	29	-0.002454	-0.002454	-0.000637	-0.000637
341	5	194	199	1	P999	29	-0.001210	-0.001210	0.000609	0.000609
342	3	5	8	1	P1	1	-0.002337	-0.002337	0.000748	0.000748
342	3	5	8	1	P50	1	0.000652	-0.000096	0.003745	0.002995
342	3	5	8	1	P75	28	-0.002517	-0.033715	0.000189	-0.034705
342	3	5	8	1	P90	28	-0.000651	-0.000651	0.002060	0.002060
342	3	5	8	1	P95	28	-0.000651	-0.000651	0.002060	0.002060
342	3	5	8	1	P99	28	-0.000651	-0.000651	0.002060	0.002060
342	3	5	8	1	P999	28	-0.000651	-0.000651	0.002060	0.002060
343	3	3	6	1	P1	1	-0.001281	-0.001281	0.001247	0.001247
343	3	3	6	1	P50	28	0.000232	-0.964242	0.002060	-0.964152
343	3	3	6	1	P75	29	-0.003075	-0.003075	-0.001260	-0.001260
343	3	3	6	1	P90	29	-0.001210	-0.001210	0.000609	0.000609
343	3	3	6	1	P95	29	-0.001210	-0.001210	0.000609	0.000609
343	3	3	6	1	P99	29	-0.001210	-0.001210	0.000609	0.000609
343	3	3	6	1	P999	29	-0.001210	-0.001210	0.000609	0.000609
344	150	2	152	1	P1	1	-0.003491	-0.003491	0.000050	0.000050
344	150	2	152	1	P50	1	-0.001626	-0.001651	0.001921	0.001896
344	150	2	152	1	P75	1	-0.000681	-0.000705	0.002870	0.002845
344	150	2	152	1	P90	1	-0.000133	-0.000133	0.003420	0.003420
344	150	2	152	1	P95	1	0.000067	0.000067	0.003620	0.003620
344	150	2	152	1	P99	25	-0.000191	-0.000191	0.003253	0.003253
344	150	2	152	1	P999	29	0.000912	0.000912	0.000609	0.000609
345	4	2	6	1	P1	1	-0.002222	-0.002222	0.000748	0.000748
345	4	2	6	1	P50	1	0.000018	-0.000729	0.002995	0.002245
345	4	2	6	1	P75	1	0.000766	0.000766	0.003745	0.003745
345	4	2	6	1	P90	2	-0.000766	-0.000766	0.002116	0.002116
345	4	2	6	1	P95	2	-0.000766	-0.000766	0.002116	0.002116
345	4	2	6	1	P99	2	-0.000766	-0.000766	0.002116	0.002116
345	4	2	6	1	P999	2	-0.000766	-0.000766	0.002116	0.002116
346	3	12	15	1	P1	1	-0.002772	-0.002772	0.000312	0.000312
346	3	12	15	1	P50	1	-0.000595	-0.000595	0.002495	0.002495
346	3	12	15	1	P75	1	0.000652	0.000652	0.003745	0.003745
346	3	12	15	1	P90	28	-0.000651	-0.000651	0.002060	0.002060
346	3	12	15	1	P95	29	0.001643	0.001643	0.000609	0.000609
346	3	12	15	1	P99	29	0.001643	0.001643	0.000609	0.000609
346	3	12	15	1	P999	29	0.001643	0.001643	0.000609	0.000609
347	2	4	6	1	P1	1	-0.002150	-0.002150	0.000935	0.000935
347	2	4	6	1	P50	1	0.000652	-0.000283	0.003745	0.002807
347	2	4	6	1	P75	28	-0.002517	-0.002517	0.000189	0.000189
347	2	4	6	1	P90	28	-0.000651	-0.000651	0.002060	0.002060
347	2	4	6	1	P95	28	-0.000651	-0.000651	0.002060	0.002060
347	2	4	6	1	P99	28	-0.000651	-0.000651	0.002060	0.002060
347	2	4	6	1	P999	28	-0.000651	-0.000651	0.002060	0.002060
348	2	2	4	1	P1	1	-0.001217	-0.001217	0.001871	0.001871
348	2	2	4	1	P50	26	0.002430	-0.961513	0.001408	-0.961394
348	2	2	4	1	P75	28	-0.000651	-0.069172	0.002060	-0.070121
348	2	2	4	1	P90	28	-0.000651	-0.000651	0.002060	0.002060
348	2	2	4	1	P95	28	-0.000651	-0.000651	0.002060	0.002060
348	2	2	4	1	P99	28	-0.000651	-0.000651	0.002060	0.002060
348	2	2	4	1	P999	28	-0.000651	-0.000651	0.002060	0.002060
349	5078	23	5101	1	P1	1	-0.002486	-0.002486	0.000038	0.000038
349	5078	23	5101	1	P50	1	-0.000646	-0.000646	0.001883	0.001883
349	5078	23	5101	1	P75	1	0.000295	0.000295	0.002826	0.002826
349	5078	23	5101	1	P90	1	0.000859	0.000859	0.003392	0.003392
349	5078	23	5101	1	P95	1	0.001048	0.001048	0.003581	0.003581
349	5078	23	5101	1	P99	1	0.001198	0.001198	0.003732	0.003732
349	5078	23	5101	1	P999	29	-0.003448	-0.003448	-0.001633	-0.001633
350	35	23	58	0	P1	1	-0.003663	-0.003663	0.000068	0.000068
350	35	23	58	0	P50	1	-0.001698	-0.001765	0.002041	0.001973
350	35	23	58	0	P75	1	-0.000747	-0.000747	0.002995	0.002995
350	35	23	58	0	P90	1	-0.000136	-0.000136	0.003609	0.003609
350	35	23	58	0	P95	2	-0.000378	-0.000378	-0.000378	-0.000378
350	35	23	58	0	P99	2	0.002116	0.002116	0.002116	0.002116
350	35	23	58	0	P999	2	0.002116	0.002116	0.002116	0.002116
351	26	9595	9621	1	P1	1	-0.002390	-0.002390	0.000038	0.000038
351	26	9595	9621	1	P50	1	-0.000551	-0.000551	0.001880	0.001880
351	26	9595	9621	1	P75	1	0.000388	0.000388	0.002821	0.002821
351	26	9595	9621	1	P90	1	0.000952	0.000952	0.003386	0.003386
351	26	9595	9621	1	P95	1	0.001140	0.001140	0.003575	0.003575
351	26	9595	9621	1	P99	1	0.001290	0.001290	0.003726	0.003726
351	26	9595	9621	1	P999	29	-0.001056	-0.001056	0.000609	0.000609
352	22	35	57	1	P1	1	-0.002719	-0.002719	0.000107	0.000107
352	22	35	57	1	P50	1	0.000268	0.000268	0.003102	0.003102
352	22	35	57	1	P75	27	0.002478	0.002478	0.001047	0.001047
352	22	35	57	1	P90	29	0.000553	0.000553	-0.000886	-0.000886
352	22	35	57	1	P95	30	0.001796	0.001796	0.000349	0.000349
352	22	35	57	1	P99	54	0.000961	0.000961	0.003165	0.003165
352	22	35	57	1	P999	54	0.000961	0.000961	0.003165	0.003165
353	22	24	46	1	P1	1	-0.002957	-0.002957	0.000197	0.000197
353	22	24	46	1	P50	27	-0.000533	-0.034805	-0.001445	-0.035681
353	22	24	46	1	P75	29	-0.001141	-0.001141	-0.002059	-0.002059
353	22	24	46	1	P90	30	-0.000597	-0.000597	-0.001519	-0.001519
353	22	24	46	1	P95	30	0.001272	0.001272	0.000349	0.000349
353	22	24	46	1	P99	33	-0.000580	-0.000580	0.002228	0.002228
353	22	24	46	1	P999	33	-0.000580	-0.000580	0.002228	0.002228
354	8526	27	8553	1	P1	1	-0.002651	-0.002651	0.000038	0.000038
354	8526	27	8553	1	P50	1	-0.000811	-0.000811	0.001882	0.001882
354	8526	27	8553	1	P75	1	0.000129	0.000129	0.002824	0.002824
354	8526	27	8553	1	P90	1	0.000693	0.000693	0.003390	0.003390
354	8526	27	8553	1	P95	1	0.000882	0.000882	0.003579	0.003579
354	8526	27	8553	1	P99	1	0.001032	0.001032	0.003730	0.003730
354	8526	27	8553	1	P999	28	-0.002517	-0.002517	-0.000434	-0.000434
355	40	27	67	0	P1	1	-0.003673	-0.003673	0.000058	0.000058
355	40	27	67	0	P50	1	-0.001751	-0.001751	0.001988	0.001988
355	40	27	67	0	P75	1	-0.000759	-0.000759	0.002983	0.002983
355	40	27	67	0	P90	1	-0.000175	-0.000175	0.003569	0.003569
355	40	27	67	0	P95	1	-0.000000	-0.000000	0.003745	0.003745
355	40	27	67	0	P99	2	0.002116	0.002116	0.002116	0.002116
355	40	27	67	0	P999	2	0.002116	0.002116	0.002116	0.002116
356	32	7023	7055	1	P1	1	-0.002720	-0.002720	0.000038	0.000038
356	32	7023	7055	1	P50	1	-0.000878	-0.000878	0.001884	0.001884
356	32	7023	7055	1	P75	1	0.000063	0.000063	0.002827	0.002827
356	32	7023	7055	1	P90	1	0.000628	0.000628	0.003394	0.003394
356	32	7023	7055	1	P95	1	0.000816	0.000816	0.003583	0.003583
356	32	7023	7055	1	P99	1	0.000967	0.000967	0.003734	0.003734
356	32	7023	7055	1	P999	29	0.001411	0.001411	-0.000139	-0.000139
357	31	44	75	1	P1	1	-0.003400	-0.003400	0.000085	0.000085
357	31	44	75	1	P50	1	-0.000262	-0.000262	0.003233	0.003233
357	31	44	75	1	P75	28	-0.000754	-0.000754	-0.001145	-0.001145
357	31	44	75	1	P90	29	0.001002	0.001002	0.000609	0.000609
357	31	44	75	1	P95	30	0.000743	0.000743	0.000349	0.000349
357	31	44	75	1	P99	33	0.002627	0.002627	0.002228	0.002228
357	31	44	75	1	P999	33	0.002627	0.002627	0.002228	0.002228
358	27	30	57	1	P1	1	-0.002363	-0.002363	0.000163	0.000163
358	27	30	57	1	P50	27	-0.002032	-0.002032	-0.000200	-0.000200
358	27	30	57	1	P75	29	-0.003448	-0.003448	-0.001633	-0.001633
358	27	30	57	1	P90	30	0.001341	0.001341	-0.000586	-0.000586
358	27	30	57	1	P95	33	0.000434	0.000434	0.002228	0.002228
358	27	30	57	1	P99	57	-0.000253	-0.000253	0.001426	0.001426
358	27	30	57	1	P999	57	-0.000253	-0.000253	0.001426	0.001426
359	17	2	19	1	P1	1	-0.003265	-0.003265	0.000220	0.000220
359	17	2	19	1	P50	1	-0.001291	-0.001291	0.002201	0.002201
359	17	2	19	1	P75	1	-0.000192	-0.000192	0.003304	0.003304
359	17	2	19	1	P90	27	0.001437	0.001437	0.001047	0.001047
359	17	2	19	1	P95	32	-0.000248	-0.000248	0.003098	0.003098
359	17	2	19	1	P99	32	-0.000248	-0.000248	0.003098	0.003098
359	17	2	19	1	P999	32	-0.000248	-0.000248	0.003098	0.003098
360	3	2	5	0	P1	1	-0.002986	-0.002986	0.000748	0.000748
360	3	2	5	0	P50	1	-0.001494	-0.001494	0.002245	0.002245
360	3	2	5	0	P75	1	-0.000747	-0.000747	0.002995	0.002995
360	3	2	5	0	P90	1	-0.000000	-0.000000	0.003745	0.003745
360	3	2	5	0	P95	1	-0.000000	-0.000000	0.003745	0.003745
360	3	2	5	0	P99	1	-0.000000	-0.000000	0.003745	0.003745
360	3	2	5	0	P999	1	-0.000000	-0.000000	0.003745	0.003745
361	2	69	71	1	P1	1	-0.003028	-0.003028	0.000054	0.000054
361	2	69	71	1	P50	1	-0.001136	-0.001136	0.001952	0.001952
361	2	69	71	1	P75	1	-0.000161	-0.000161	0.002930	0.002930
361	2	69	71	1	P90	1	0.000381	0.000381	0.003473	0.003473
361	2	69	71	1	P95	1	0.000597	0.000597	0.003691	0.003691
361	2	69	71	1	P99	29	0.001643	0.001643	0.000609	0.000609
361	2	69	71	1	P999	29	0.001643	0.001643	0.000609	0.000609
362	4	6	10	1	P1	1	-0.002204	-0.002204	0.000623	0.000623
362	4	6	10	1	P50	1	0.000909	0.000285	0.003745	0.003120
362	4	6	10	1	P75	26	-0.002152	-0.002152	0.000161	0.000161
362	4	6	10	1	P90	28	-0.000245	-0.072272	0.002060	-0.070121
362	4	6	10	1	P95	28	-0.000245	-0.000245	0.002060	0.002060
362	4	6	10	1	P99	28	-0.000245	-0.000245	0.002060	0.002060
362	4	6	10	1	P999	28	-0.000245	-0.000245	0.002060	0.002060
363	4	4	8	1	P1	1	-0.001592	-0.001592	0.000935	0.000935
363	4	4	8	1	P50	27	-0.000788	-0.962918	0.001047	-0.962824
363	4	4	8	1	P75	29	-0.001210	-0.003075	0.000609	-0.001260
363	4	4	8	1	P90	30	0.002278	0.002278	0.000349	0.000349
363	4	4	8	1	P95	30	0.002278	0.002278	0.000349	0.000349
363	4	4	8	1	P99	30	0.002278	0.002278	0.000349	0.000349
363	4	4	8	1	P999	30	0.002278	0.002278	0.000349	0.000349
364	28	4	32	1	P1	1	-0.002555	-0.002555	0.000134	0.000134
364	28	4	32	1	P50	1	-0.000422	-0.000556	0.002272	0.002138
364	28	4	32	1	P75	1	0.000646	0.000513	0.003343	0.003209
364	28	4	32	1	P90	26	-0.000692	-0.000692	0.001408	0.001408
364	28	4	32	1	P95	27	-0.001046	-0.001046	0.001047	0.001047
364	28	4	32	1	P99	29	0.002270	0.002270	0.000609	0.000609
364	28	4	32	1	P999	29	0.002270	0.002270	0.000609	0.000609
365	5	4	9	0	P1	1	-0.003317	-0.003317	0.000415	0.000415
365	5	4	9	0	P50	1	-0.001660	-0.001660	0.002079	0.002079
365	5	4	9	0	P75	1	-0.000830	-0.000830	0.002912	0.002912
365	5	4	9	0	P90	1	-0.000000	-0.000000	0.003745	0.003745
365	5	4	9	0	P95	1	-0.000000	-0.000000	0.003745	0.003745
365	5	4	9	0	P99	1	-0.000000	-0.000000	0.003745	0.003745
365	5	4	9	0	P999	1	-0.000000	-0.000000	0.003745	0.003745
366	5	19	24	1	P1	1	-0.002886	-0.002886	0.000197	0.000197
366	5	19	24	1	P50	1	-0.000529	-0.000726	0.002561	0.002364
366	5	19	24	1	P75	1	0.000652	0.000455	0.003745	0.003548
366	5	19	24	1	P90	28	-0.000651	-0.000651	0.002060	0.002060
366	5	19	24	1	P95	29	-0.000228	-0.000228	-0.001260	-0.001260
366	5	19	24	1	P99	29	0.001643	0.001643	0.000609	0.000609
366	5	19	24	1	P999	29	0.001643	0.001643	0.000609	0.000609
367	3	5	8	1	P1	1	-0.002337	-0.002337	0.000748	0.000748
367	3	5	8	1	P50	1	0.000652	-0.000096	0.003745	0.002995
367	3	5	8	1	P75	27	0.002073	0.000202	0.001047	-0.000822
367	3	5	8	1	P90	28	-0.000651	-0.000651	0.002060	0.002060
367	3	5	8	1	P95	28	-0.000651	-0.000651	0.002060	0.002060
367	3	5	8	1	P99	28	-0.000651	-0.000651	0.002060	0.002060
367	3	5	8	1	P999	28	-0.000651	-0.000651	0.002060	0.002060
368	3	3	6	1	P1	1	-0.001281	-0.001281	0.001247	0.001247
368	3	3	6	1	P50	27	-0.000788	-0.962918	0.001047	-0.962824
368	3	3	6	1	P75	29	-0.003075	-0.003075	-0.001260	-0.001260
368	3	3	6	1	P90	29	-0.001210	-0.001210	0.000609	0.000609
368	3	3	6	1	P95	29	-0.001210	-0.001210	0.000609	0.000609
368	3	3	6	1	P99	29	-0.001210	-0.001210	0.000609	0.000609
368	3	3	6	1	P999	29	-0.001210	-0.001210	0.000609	0.000609
369	400	2	402	1	P1	1	-0.003036	-0.003036	0.000047	0.000047
369	400	2	402	1	P50	1	-0.001198	-0.001208	0.001889	0.001880
369	400	2	402	1	P75	1	-0.000264	-0.000264	0.002826	0.002826
369	400	2	402	1	P90	1	0.000296	0.000296	0.003389	0.003389
369	400	2	402	1	P95	1	0.000483	0.000483	0.003576	0.003576
369	400	2	402	1	P99	1	0.000633	0.000633	0.003726	0.003726
369	400	2	402	1	P999	28	-0.000651	-0.000651	0.002060	0.002060
370	2	2	4	0	P1	1	-0.002800	-0.002800	0.000935	0.000935
370	2	2	4	0	P50	1	-0.000934	-0.001867	0.002807	0.001871
370	2	2	4	0	P75	1	-0.000000	-0.000934	0.003745	0.002807
370	2	2	4	0	P90	1	-0.000000	-0.000000	0.003745	0.003745
370	2	2	4	0	P95	1	-0.000000	-0.000000	0.003745	0.003745
370	2	2	4	0	P99	1	-0.000000	-0.000000	0.003745	0.003745
370	2	2	4	0	P999	1	-0.000000	-0.000000	0.003745	0.003745
371	2	116	118	1	P1	1	-0.002460	-0.002460	0.000065	0.000065
371	2	116	118	1	P50	1	-0.000577	-0.000610	0.001952	0.001920
371	2	116	118	1	P75	1	0.000366	0.000366	0.002897	0.002897
371	2	116	118	1	P90	1	0.000951	0.000951	0.003484	0.003484
371	2	116	118	1	P95	1	0.001146	0.001146	0.003680	0.003680
371	2	116	118	1	P99	28	0.000232	0.000232	0.002060	0.002060
371	2	116	118	1	P999	29	-0.001210	-0.001210	0.000609	0.000609
372	3	6	9	1	P1	1	-0.002067	-0.002067	0.000623	0.000623
372	3	6	9	1	P50	1	0.000423	0.000423	0.003120	0.003120
372	3	6	9	1	P75	27	-0.002912	-0.002912	-0.000822	-0.000822
372	3	6	9	1	P90	29	0.002270	0.002270	0.000609	0.000609
372	3	6	9	1	P95	29	0.002270	0.002270	0.000609	0.000609
372	3	6	9	1	P99	29	0.002270	0.002270	0.000609	0.000609
372	3	6	9	1	P999	29	0.002270	0.002270	0.000609	0.000609
373	3	5	8	1	P1	1	-0.000658	-0.000658	0.001871	0.001871
373	3	5	8	1	P50	28	0.000232	-0.036474	0.002060	-0.034705
373	3	5	8	1	P75	29	-0.001210	-0.003075	0.000609	-0.001260
373	3	5	8	1	P90	30	0.002278	0.002278	0.000349	0.000349
373	3	5	8	1	P95	30	0.002278	0.002278	0.000349	0.000349
373	3	5	8	1	P99	30	0.002278	0.002278	0.000349	0.000349
373	3	5	8	1	P999	30	0.002278	0.002278	0.000349	0.000349
374	207	3	210	1	P1	1	-0.002634	-0.002634	0.000054	0.000054
374	207	3	210	1	P50	1	-0.000768	-0.000786	0.001925	0.001907
374	207	3	210	1	P75	1	0.000175	0.000175	0.002871	0.002871
374	207	3	210	1	P90	1	0.000756	0.000738	0.003454	0.003435
374	207	3	210	1	P95	1	0.000938	0.000938	0.003636	0.003636
374	207	3	210	1	P99	26	-0.000692	-0.000692	0.001408	0.001408
374	207	3	210	1	P999	27	-0.001046	-0.001046	0.001047	0.001047
375	3	3	6	0	P1	1	-0.003110	-0.003110	0.000623	0.000623
375	3	3	6	0	P50	1	-0.001245	-0.001867	0.002495	0.001871
375	3	3	6	0	P75	1	-0.000623	-0.000623	0.003120	0.003120
375	3	3	6	0	P90	1	-0.000000	-0.000000	0.003745	0.003745
375	3	3	6	0	P95	1	-0.000000	-0.000000	0.003745	0.003745
375	3	3	6	0	P99	1	-0.000000	-0.000000	0.003745	0.003745
375	3	3	6	0	P999	1	-0.000000	-0.000000	0.003745	0.003745
376	4	207	211	1	P1	1	-0.002373	-0.002373	0.000055	0.000055
376	4	207	211	1	P50	1	-0.000488	-0.000488	0.001944	0.001944
376	4	207	211	1	P75	1	0.000484	0.000484	0.002918	0.002918
376	4	207	211	1	P90	1	0.001052	0.001052	0.003488	0.003488
376	4	207	211	1	P95	1	0.001254	0.001254	0.003690	0.003690
376	4	207	211	1	P99	28	0.000386	0.000386	0.002060	0.002060
376	4	207	211	1	P999	30	-0.001308	-0.001308	0.000349	0.000349
377	7	10	17	1	P1	1	-0.002316	-0.002316	0.000374	0.000374
377	7	10	17	1	P50	1	0.000673	0.000673	0.003370	0.003370
377	7	10	17	1	P75	27	-0.001046	-0.001046	0.001047	0.001047
377	7	10	17	1	P90	29	0.002270	0.002270	0.000609	0.000609
377	7	10	17	1	P95	30	0.002016	0.002016	0.000349	0.000349
377	7	10	17	1	P99	30	0.002016	0.002016	0.000349	0.000349
377	7	10	17	1	P999	30	0.002016	0.002016	0.000349	0.000349
378	7	10	17	1	P1	1	-0.001346	-0.001346	0.000748	0.000748
378	7	10	17	1	P50	28	-0.003133	-0.003133	-0.001056	-0.001056
378	7	10	17	1	P75	28	-0.000645	-0.000645	0.001436	0.001436
378	7	10	17	1	P90	29	0.002268	0.002268	0.000609	0.000609
378	7	10	17	1	P95	35	0.001113	0.001113	0.003198	0.003198
378	7	10	17	1	P99	35	0.001113	0.001113	0.003198	0.003198
378	7	10	17	1	P999	35	0.001113	0.001113	0.003198	0.003198
379	1630	12	1642	1	P1	1	-0.002486	-0.002486	0.000039	0.000039
379	1630	12	1642	1	P50	1	-0.000636	-0.000639	0.001893	0.001890
379	1630	12	1642	1	P75	1	0.000307	0.000307	0.002838	0.002838
