key_ordinal	n	quantile	oracle	T_int	T_int_err	T_ceil	T_ceil_err	G_int	G_int_err	G_ceil	G_ceil_err
79	963	P1	1	0.978959	-0.021041	0.978959	-0.021041	1.000457	0.000457	1.000457	0.000457
79	963	P50	1	1.000320	0.000320	1.000320	0.000320	1.022287	0.022287	1.022287	0.022287
79	963	P75	1	1.011406	0.011406	1.011406	0.011406	1.033617	0.033617	1.033617	0.033617
79	963	P90	1	1.018088	0.018088	1.018088	0.018088	1.040446	0.040446	1.040446	0.040446
79	963	P95	1	1.020326	0.020326	1.020326	0.020326	1.042732	0.042732	1.042732	0.042732
79	963	P99	2	1.987277	-0.006362	1.987277	-0.006362	1.944574	-0.027713	1.944574	-0.027713
79	963	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
80	155	P1	1	0.979086	-0.020914	0.979086	-0.020914	1.000587	0.000587	1.000587	0.000587
80	155	P50	1	1.001175	0.001175	1.001175	0.001175	1.023161	0.023161	1.023161	0.023161
80	155	P75	1	1.012703	0.012703	1.012703	0.012703	1.034942	0.034942	1.034942	0.034942
80	155	P90	1	1.019563	0.019563	1.019563	0.019563	1.041953	0.041953	1.041953	0.041953
80	155	P95	1	1.021960	0.021960	1.021960	0.021960	1.044403	0.044403	1.044403	0.044403
80	155	P99	2	2.035285	0.017643	2.035285	0.017643	1.991551	-0.004225	1.991551	-0.004225
80	155	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
81	754	P1	1	0.977110	-0.022890	0.977110	-0.022890	1.000540	0.000540	1.000540	0.000540
81	754	P50	1	1.001807	0.001807	1.001739	0.001739	1.025828	0.025828	1.025759	0.025759
81	754	P75	1	1.014593	0.014593	1.014593	0.014593	1.038921	0.038921	1.038921	0.038921
81	754	P90	2	1.984264	-0.007868	1.984264	-0.007868	1.945460	-0.027270	1.945460	-0.027270
81	754	P95	2	2.014269	0.007135	2.014269	0.007135	1.974878	-0.012561	1.974878	-0.012561
81	754	P99	2	2.038277	0.019139	2.038277	0.019139	1.998417	-0.000792	1.998417	-0.000792
81	754	P999	2	2.043920	0.021960	2.043920	0.021960	2.003950	0.001975	2.003950	0.001975
82	274	P1	1	0.978977	-0.021023	0.978977	-0.021023	1.000476	0.000476	1.000476	0.000476
82	274	P50	1	1.000159	0.000159	1.000000	0.000000	1.022122	0.022122	1.021960	0.021960
82	274	P75	1	1.011001	0.011001	1.011001	0.011001	1.033202	0.033202	1.033202	0.033202
82	274	P90	1	1.017594	0.017594	1.017594	0.017594	1.039941	0.039941	1.039941	0.039941
82	274	P95	1	1.019856	0.019856	1.019856	0.019856	1.042252	0.042252	1.042252	0.042252
82	274	P99	1	1.021636	0.021636	1.021636	0.021636	1.044071	0.044071	1.044071	0.044071
82	274	P999	1	1.021960	0.021960	1.021960	0.021960	1.044403	0.044403	1.044403	0.044403
83	1129	P1	1	0.977520	-0.022480	0.977520	-0.022480	1.000959	0.000959	1.000959	0.000959
83	1129	P50	2	1.960158	-0.019921	1.960158	-0.019921	1.921826	-0.039087	1.921826	-0.039087
83	1129	P75	2	2.002746	0.001373	2.002746	0.001373	1.963580	-0.018210	1.963580	-0.018210
83	1129	P90	2	2.028865	0.014432	2.028865	0.014432	1.989188	-0.005406	1.989188	-0.005406
83	1129	P95	2	2.037543	0.018772	2.037543	0.018772	1.997697	-0.001151	1.997697	-0.001151
83	1129	P99	3	2.932330	-0.022557	2.932330	-0.022557	3.002643	0.000881	3.002643	0.000881
83	1129	P999	6	6.055668	0.009278	6.055668	0.009278	6.200873	0.033479	6.200873	0.033479
84	770	P1	97	96.792484	-0.002139	96.792484	-0.002139	97.145208	0.001497	97.145208	0.001497
84	770	P50	115	115.067405	0.000586	115.052303	0.000455	115.486725	0.004232	115.471567	0.004101
84	770	P75	118	118.004034	0.000034	118.004034	0.000034	118.434055	0.003678	118.434055	0.003678
84	770	P90	121	122.016627	0.008402	121.973184	0.008043	122.295804	0.010709	122.254302	0.010366
84	770	P95	123	123.678984	0.005520	123.678984	0.005520	123.883359	0.007182	123.883359	0.007182
84	770	P99	132	133.384354	0.010488	133.384354	0.010488	133.870423	0.014170	133.870423	0.014170
84	770	P999	190	191.178531	0.006203	191.178531	0.006203	191.875210	0.009870	191.875210	0.009870
85	1620	P1	54	53.028059	-0.017999	53.028059	-0.017999	52.896123	-0.020442	52.896123	-0.020442
85	1620	P50	62	61.880902	-0.001921	61.859225	-0.002271	61.726939	-0.004404	61.705316	-0.004753
85	1620	P75	68	68.240703	0.003540	68.231232	0.003400	68.070917	0.001043	68.061469	0.000904
85	1620	P90	70	70.581641	0.008309	70.571845	0.008169	70.406031	0.005800	70.396259	0.005661
85	1620	P95	72	72.770752	0.010705	72.736019	0.010222	72.589695	0.008190	72.555048	0.007709
85	1620	P99	79	80.093563	0.013843	80.093563	0.013843	79.894287	0.011320	79.894287	0.011320
85	1620	P999	236	239.023379	0.012811	239.023379	0.012811	238.428678	0.010291	238.428678	0.010291
86	3610	P1	33	33.103457	0.003135	33.103457	0.003135	33.266919	0.008088	33.266919	0.008088
86	3610	P50	36	36.547254	0.015202	36.545565	0.015155	36.727721	0.020214	36.726023	0.020167
86	3610	P75	38	37.723041	-0.007288	37.723041	-0.007288	37.909314	-0.002386	37.909314	-0.002386
86	3610	P90	39	39.196620	0.005042	39.189343	0.004855	39.076328	0.001957	39.071478	0.001833
86	3610	P95	40	40.799326	0.019983	40.799326	0.019983	39.959243	-0.001019	39.959243	-0.001019
86	3610	P99	46	46.523470	0.011380	46.523470	0.011380	46.753198	0.016374	46.753198	0.016374
86	3610	P999	108	108.541701	0.005016	108.541701	0.005016	109.077669	0.009978	109.077669	0.009978
87	152055	P1	1	1.033110	0.033110	1.033110	0.033110	1.034831	0.034831	1.034831	0.034831
87	152055	P50	58	58.068020	0.001173	58.068020	0.001173	58.164764	0.002841	58.164764	0.002841
87	152055	P75	60	59.799099	-0.003348	59.799099	-0.003348	59.799086	-0.003349	59.799086	-0.003349
87	152055	P90	62	62.139193	0.002245	62.139193	0.002245	61.584508	-0.006701	61.584508	-0.006701
87	152055	P95	63	63.887577	0.014089	63.887577	0.014089	63.125870	0.001998	63.125870	0.001998
87	152055	P99	69	69.558426	0.008093	69.558426	0.008093	69.674313	0.009773	69.674313	0.009773
87	152055	P999	168	168.148170	0.000882	168.148170	0.000882	168.428311	0.002549	168.428311	0.002549
88	171	P1	2	1.987861	-0.006070	1.987861	-0.006070	1.921006	-0.039497	1.921006	-0.039497
88	171	P50	3	2.953179	-0.015607	2.953179	-0.015607	2.980579	-0.006474	2.980579	-0.006474
88	171	P75	3	3.017278	0.005759	3.017278	0.005759	3.045272	0.015091	3.045272	0.015091
88	171	P90	3	3.055182	0.018394	3.055182	0.018394	3.083528	0.027843	3.083528	0.027843
88	171	P95	4	4.013621	0.003405	4.013621	0.003405	3.878638	-0.030341	3.878638	-0.030341
88	171	P99	4	4.137556	0.034389	4.137556	0.034389	3.998405	-0.000399	3.998405	-0.000399
88	171	P999	4	4.155571	0.038893	4.155571	0.038893	4.015814	0.003953	4.015814	0.003953
89	599	P1	1	0.979036	-0.020964	0.979036	-0.020964	1.000535	0.000535	1.000535	0.000535
89	599	P50	1	1.005053	0.005053	1.005053	0.005053	1.027124	0.027124	1.027124	0.027124
89	599	P75	1	1.018592	0.018592	1.018592	0.018592	1.040961	0.040961	1.040961	0.040961
89	599	P90	2	2.001619	0.000809	2.001619	0.000809	1.958608	-0.020696	1.958608	-0.020696
89	599	P95	2	2.025048	0.012524	2.025048	0.012524	1.981533	-0.009233	1.981533	-0.009233
89	599	P99	2	2.043988	0.021994	2.043988	0.021994	2.000067	0.000033	2.000067	0.000033
89	599	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
90	4191	P1	1	0.987614	-0.012386	0.987614	-0.012386	1.006269	0.006269	1.006269	0.006269
90	4191	P50	57	57.131723	0.002311	57.131723	0.002311	57.442715	0.007767	57.442715	0.007767
90	4191	P75	59	58.868507	-0.002229	58.868507	-0.002229	58.953335	-0.000791	58.953335	-0.000791
90	4191	P90	61	61.242745	0.003979	61.242745	0.003979	60.929382	-0.001158	60.929382	-0.001158
90	4191	P95	62	62.986320	0.015908	62.986320	0.015908	61.905562	-0.001523	61.905562	-0.001523
90	4191	P99	70	70.499612	0.007137	70.499612	0.007137	70.436658	0.006238	70.436658	0.006238
90	4191	P999	172	172.645892	0.003755	172.645892	0.003755	175.906958	0.022715	175.906958	0.022715
91	168	P1	26	25.456238	-0.020914	25.456238	-0.020914	25.448394	-0.021216	25.448394	-0.021216
91	168	P50	29	29.083321	0.002873	29.059490	0.002051	29.074359	0.002564	29.050536	0.001743
91	168	P75	30	30.463630	0.015454	30.419545	0.013985	30.454242	0.015141	30.410171	0.013672
91	168	P90	31	31.782255	0.025234	31.782255	0.025234	31.772461	0.024918	31.772461	0.024918
91	168	P95	32	32.266173	0.008318	32.266173	0.008318	32.256231	0.008007	32.256231	0.008007
91	168	P99	35	35.261733	0.007478	35.261733	0.007478	35.250868	0.007168	35.250868	0.007168
91	168	P999	105	109.111291	0.039155	109.111291	0.039155	109.077669	0.038835	109.077669	0.038835
92	741	P1	1	0.979103	-0.020897	0.979103	-0.020897	1.000605	0.000605	1.000605	0.000605
92	741	P50	1	1.006329	0.006329	1.006329	0.006329	1.028428	0.028428	1.028428	0.028428
92	741	P75	1	1.020494	0.020494	1.020494	0.020494	1.042904	0.042904	1.042904	0.042904
92	741	P90	2	2.012789	0.006394	2.012789	0.006394	1.969538	-0.015231	1.969538	-0.015231
92	741	P95	2	2.034047	0.017024	2.034047	0.017024	1.990339	-0.004830	1.990339	-0.004830
92	741	P99	3	2.957825	-0.014058	2.957825	-0.014058	3.022779	0.007593	3.022779	0.007593
92	741	P999	3	3.027834	0.009278	3.027834	0.009278	3.094326	0.031442	3.094326	0.031442
93	5104	P1	101	99.754227	-0.012334	99.754227	-0.012334	100.647120	-0.003494	100.647120	-0.003494
93	5104	P50	112	111.433561	-0.005057	111.431303	-0.005078	111.599824	-0.003573	111.597067	-0.003598
93	5104	P75	115	115.519682	0.004519	115.515939	0.004486	115.967410	0.008412	115.962749	0.008372
93	5104	P90	120	120.358316	0.002986	120.358316	0.002986	120.599304	0.004994	120.599304	0.004994
93	5104	P95	124	124.382924	0.003088	124.382924	0.003088	123.918816	-0.000655	123.918816	-0.000655
93	5104	P99	148	149.114841	0.007533	149.114841	0.007533	149.136829	0.007681	149.136829	0.007681
93	5104	P999	265	268.063603	0.011561	268.063603	0.011561	271.620325	0.024982	271.620325	0.024982
94	190	P1	34	34.483035	0.014207	34.483035	0.014207	34.046735	0.001375	34.046735	0.001375
94	190	P50	38	37.552138	-0.011786	37.533812	-0.012268	37.836390	-0.004306	37.817924	-0.004791
94	190	P75	39	39.065222	0.001672	39.065222	0.001672	39.105981	0.002717	39.105981	0.002717
94	190	P90	42	42.540291	0.012864	42.080750	0.001923	42.862300	0.020531	42.399281	0.009507
94	190	P95	64	63.351431	-0.010134	63.351431	-0.010134	63.830970	-0.002641	63.830970	-0.002641
94	190	P99	69	70.110262	0.016091	70.110262	0.016091	70.640962	0.023782	70.640962	0.023782
94	190	P999	77	79.870308	0.037277	79.870308	0.037277	77.053515	0.000695	77.053515	0.000695
95	233	P1	85	83.279956	-0.020236	83.279956	-0.020236	84.276705	-0.008509	84.276705	-0.008509
95	233	P50	132	131.735224	-0.002006	131.735224	-0.002006	130.993780	-0.007623	130.993780	-0.007623
95	233	P75	154	154.800107	0.005196	154.800107	0.005196	154.411359	0.002671	154.411359	0.002671
95	233	P90	166	166.888834	0.005354	166.888834	0.005354	166.867580	0.005226	166.867580	0.005226
95	233	P95	177	175.929363	-0.006049	175.929363	-0.006049	177.442073	0.002498	177.442073	0.002498
95	233	P99	195	198.563298	0.018273	198.563298	0.018273	200.394959	0.027666	200.394959	0.027666
95	233	P999	312	313.337364	0.004286	313.337364	0.004286	323.172176	0.035808	323.172176	0.035808
96	253	P1	1	0.979018	-0.020982	0.979018	-0.020982	1.000517	0.000517	1.000517	0.000517
96	253	P50	1	1.000172	0.000172	1.000172	0.000172	1.022136	0.022136	1.022136	0.022136
96	253	P75	1	1.011095	0.011095	1.011095	0.011095	1.033299	0.033299	1.033299	0.033299
96	253	P90	1	1.017740	0.017740	1.017740	0.017740	1.040090	0.040090	1.040090	0.040090
96	253	P95	1	1.020024	0.020024	1.020024	0.020024	1.042424	0.042424	1.042424	0.042424
96	253	P99	1	1.021784	0.021784	1.021784	0.021784	1.044223	0.044223	1.044223	0.044223
96	253	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
97	3247	P1	2	1.966542	-0.016729	1.966542	-0.016729	1.919735	-0.040132	1.919735	-0.040132
97	3247	P50	290	289.108944	-0.003073	289.108944	-0.003073	289.257081	-0.002562	289.257081	-0.002562
97	3247	P75	303	303.363180	0.001199	303.363180	0.001199	304.529452	0.005048	304.529452	0.005048
97	3247	P90	326	325.054044	-0.002902	325.054044	-0.002902	325.770625	-0.000704	325.770625	-0.000704
97	3247	P95	337	338.307598	0.003880	338.307598	0.003880	336.509750	-0.001455	336.509750	-0.001455
97	3247	P99	373	370.321967	-0.007180	370.321967	-0.007180	370.629935	-0.006354	370.629935	-0.006354
97	3247	P999	480	482.257518	0.004703	482.257518	0.004703	488.291591	0.017274	488.291591	0.017274
98	1349	P1	34	33.390400	-0.017929	33.390400	-0.017929	33.808630	-0.005629	33.808630	-0.005629
98	1349	P50	37	37.080461	0.002175	37.080461	0.002175	37.337227	0.009114	37.337227	0.009114
98	1349	P75	38	38.663944	0.017472	38.663944	0.017472	38.295074	0.007765	38.295074	0.007765
98	1349	P90	40	39.897265	-0.002568	39.897265	-0.002568	39.702979	-0.007426	39.702979	-0.007426
98	1349	P95	41	40.885211	-0.002800	40.885211	-0.002800	40.806085	-0.004730	40.806085	-0.004730
98	1349	P99	45	46.986739	0.044150	46.986739	0.044150	45.748553	0.016635	45.748553	0.016635
98	1349	P999	98	98.339960	0.003469	98.339960	0.003469	100.000000	0.020408	100.000000	0.020408
99	3308	P1	1	0.993626	-0.006374	0.993626	-0.006374	1.004746	0.004746	1.004746	0.004746
99	3308	P50	388	387.240628	-0.001957	387.218781	-0.002013	387.750897	-0.000642	387.729189	-0.000698
99	3308	P75	406	406.923485	0.002275	406.895698	0.002206	407.204457	0.002967	407.176287	0.002897
99	3308	P90	424	426.951003	0.006960	426.951003	0.006960	426.264078	0.005340	426.264078	0.005340
99	3308	P95	453	452.437194	-0.001242	452.437194	-0.001242	453.090010	0.000199	453.090010	0.000199
99	3308	P99	531	530.900377	-0.000188	530.900377	-0.000188	529.732482	-0.002387	529.732482	-0.002387
99	3308	P999	670	667.105305	-0.004320	667.105305	-0.004320	669.070217	-0.001388	669.070217	-0.001388
100	3942	P1	1	0.961114	-0.038886	0.961114	-0.038886	1.002292	0.002292	1.002292	0.002292
100	3942	P50	266	264.805352	-0.004491	264.799058	-0.004515	264.750817	-0.004696	264.744035	-0.004722
100	3942	P75	271	271.077552	0.000286	271.077552	0.000286	271.515977	0.001904	271.515977	0.001904
100	3942	P90	278	280.143917	0.007712	280.143917	0.007712	280.569131	0.009241	280.569131	0.009241
100	3942	P95	284	283.822831	-0.000624	283.822831	-0.000624	283.793024	-0.000729	283.793024	-0.000729
100	3942	P99	308	309.119266	0.003634	309.119266	0.003634	308.657976	0.002136	308.657976	0.002136
100	3942	P999	476	478.513123	0.005280	478.513123	0.005280	477.799051	0.003780	477.799051	0.003780
101	495	P1	1	0.978952	-0.021048	0.978952	-0.021048	1.000450	0.000450	1.000450	0.000450
101	495	P50	1	1.000585	0.000585	1.000585	0.000585	1.022558	0.022558	1.022558	0.022558
101	495	P75	1	1.011807	0.011807	1.011807	0.011807	1.034027	0.034027	1.034027	0.034027
101	495	P90	1	1.018565	0.018565	1.018565	0.018565	1.040932	0.040932	1.040932	0.040932
101	495	P95	1	1.020858	0.020858	1.020858	0.020858	1.043276	0.043276	1.043276	0.043276
101	495	P99	2	2.018513	0.009256	2.018513	0.009256	1.975138	-0.012431	1.975138	-0.012431
101	495	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
102	1936	P1	28	27.882397	-0.004200	27.882397	-0.004200	27.960239	-0.001420	27.960239	-0.001420
102	1936	P50	43	42.959019	-0.000953	42.956994	-0.001000	43.078952	0.001836	43.076923	0.001789
102	1936	P75	44	44.318797	0.007245	44.313860	0.007133	44.442527	0.010057	44.437576	0.009945
102	1936	P90	46	46.238317	0.005181	46.238317	0.005181	46.367406	0.007987	46.367406	0.007987
102	1936	P95	48	49.148650	0.023930	49.148650	0.023930	49.285864	0.026789	49.285864	0.026789
102	1936	P99	96	96.874752	0.009112	96.874752	0.009112	97.145208	0.011929	97.145208	0.011929
102	1936	P999	170	175.417225	0.031866	175.417225	0.031866	175.906958	0.034747	175.906958	0.034747
103	123	P1	30	29.285019	-0.023833	29.285019	-0.023833	29.886269	-0.003791	29.886269	-0.003791
103	123	P50	43	43.655458	0.015243	43.655458	0.015243	43.517250	0.012029	43.517250	0.012029
103	123	P75	44	44.663443	0.015078	44.663443	0.015078	44.884240	0.020096	44.884240	0.020096
103	123	P90	45	46.342514	0.029834	46.342514	0.029834	45.748553	0.016635	45.748553	0.016635
103	123	P95	48	48.897542	0.018699	48.897542	0.018699	48.829159	0.017274	48.829159	0.017274
103	123	P99	59	60.761243	0.029852	60.761243	0.029852	59.372441	0.006313	59.372441	0.006313
103	123	P999	65	66.276947	0.019645	66.276947	0.019645	67.637676	0.040580	67.637676	0.040580
104	3226	P1	1	0.991287	-0.008713	0.991287	-0.008713	1.002582	0.002582	1.002582	0.002582
104	3226	P50	56	56.163803	0.002925	56.161216	0.002879	56.792798	0.014157	56.789538	0.014099
104	3226	P75	58	58.404801	0.006979	58.404801	0.006979	58.544269	0.009384	58.544269	0.009384
104	3226	P90	60	60.497524	0.008292	60.497524	0.008292	60.217300	0.003622	60.217300	0.003622
104	3226	P95	61	61.276090	0.004526	61.276090	0.004526	61.511246	0.008381	61.511246	0.008381
104	3226	P99	66	66.364942	0.005529	66.364942	0.005529	66.294944	0.004469	66.294944	0.004469
104	3226	P999	87	90.644993	0.041896	90.644993	0.041896	87.780131	0.008967	87.780131	0.008967
105	3955	P1	25	24.792394	-0.008304	24.792394	-0.008304	24.962654	-0.001494	24.962654	-0.001494
105	3955	P50	28	27.943924	-0.002003	27.943924	-0.002003	27.378098	-0.022211	27.378098	-0.022211
105	3955	P75	29	28.647879	-0.012142	28.647879	-0.012142	28.478616	-0.017979	28.478616	-0.017979
105	3955	P90	30	29.356354	-0.021455	29.356354	-0.021455	29.959068	-0.001364	29.959068	-0.001364
105	3955	P95	31	30.477658	-0.016850	30.477658	-0.016850	31.058701	0.001894	31.058701	0.001894
105	3955	P99	34	34.426451	0.012543	34.426451	0.012543	34.691132	0.020327	34.691132	0.020327
105	3955	P999	97	97.988209	0.010188	97.988209	0.010188	100.000000	0.030928	100.000000	0.030928
106	6875	P1	67	65.983612	-0.015170	65.983612	-0.015170	65.874896	-0.016793	65.874896	-0.016793
106	6875	P50	95	96.060572	0.011164	96.060572	0.011164	95.748521	0.007879	95.748521	0.007879
106	6875	P75	107	106.760159	-0.002242	106.760159	-0.002242	106.330093	-0.006261	106.330093	-0.006261
106	6875	P90	110	110.411279	0.003739	110.411279	0.003739	110.745008	0.006773	110.745008	0.006773
106	6875	P95	113	113.716041	0.006337	113.716041	0.006337	113.491786	0.004352	113.491786	0.004352
106	6875	P99	122	122.848006	0.006951	122.848006	0.006951	123.119026	0.009172	123.119026	0.009172
106	6875	P999	245	246.667844	0.006808	246.667844	0.006808	243.664608	-0.005451	243.664608	-0.005451
107	131	P1	1	0.979226	-0.020774	0.979226	-0.020774	1.000730	0.000730	1.000730	0.000730
107	131	P50	1	1.002376	0.002376	1.002376	0.002376	1.024388	0.024388	1.024388	0.024388
107	131	P75	1	1.014525	0.014525	1.014525	0.014525	1.036804	0.036804	1.036804	0.036804
107	131	P90	1	1.021587	0.021587	1.021587	0.021587	1.044021	0.044021	1.044021	0.044021
107	131	P95	2	2.003950	0.001975	2.003950	0.001975	1.960888	-0.019556	1.960888	-0.019556
107	131	P99	2	2.040556	0.020278	2.040556	0.020278	1.996708	-0.001646	1.996708	-0.001646
107	131	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
108	792	P1	20	20.025636	0.001282	20.025636	0.001282	19.449798	-0.027510	19.449798	-0.027510
108	792	P50	22	22.505770	0.022990	22.501995	0.022818	22.829193	0.037691	22.825364	0.037517
108	792	P75	23	23.390880	0.016995	23.386323	0.016797	23.727023	0.031610	23.722401	0.031409
108	792	P90	24	24.474226	0.019759	24.474226	0.019759	24.825938	0.034414	24.825938	0.034414
108	792	P95	25	25.361835	0.014473	25.361835	0.014473	25.597661	0.023906	25.597661	0.023906
108	792	P99	29	29.207973	0.007171	29.207973	0.007171	29.627712	0.021645	29.627712	0.021645
108	792	P999	66	66.679447	0.010295	66.679447	0.010295	67.637676	0.024813	67.637676	0.024813
109	335	P1	1	0.979021	-0.020979	0.979021	-0.020979	1.000520	0.000520	1.000520	0.000520
109	335	P50	1	1.000130	0.000130	1.000130	0.000130	1.022093	0.022093	1.022093	0.022093
109	335	P75	1	1.011118	0.011118	1.011118	0.011118	1.033322	0.033322	1.033322	0.033322
109	335	P90	1	1.017715	0.017715	1.017715	0.017715	1.040064	0.040064	1.040064	0.040064
109	335	P95	1	1.019968	0.019968	1.019968	0.019968	1.042367	0.042367	1.042367	0.042367
109	335	P99	1	1.021694	0.021694	1.021694	0.021694	1.044131	0.044131	1.044131	0.044131
109	335	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
110	3711	P1	1	0.993127	-0.006873	0.993127	-0.006873	1.006706	0.006706	1.006706	0.006706
110	3711	P50	236	236.297153	0.001259	236.297153	0.001259	235.583368	-0.001765	235.583368	-0.001765
110	3711	P75	242	243.614505	0.006672	243.614505	0.006672	244.320293	0.009588	244.320293	0.009588
110	3711	P90	256	256.490976	0.001918	256.490976	0.001918	257.152536	0.004502	257.152536	0.004502
110	3711	P95	276	277.915778	0.006941	277.915778	0.006941	278.992916	0.010844	278.992916	0.010844
110	3711	P99	342	342.753884	0.002204	342.753884	0.002204	344.933876	0.008579	344.933876	0.008579
110	3711	P999	466	471.353966	0.011489	471.353966	0.011489	467.531978	0.003288	467.531978	0.003288
111	214	P1	1	0.979682	-0.020318	0.979682	-0.020318	1.001196	0.001196	1.001196	0.001196
111	214	P50	1	1.021553	0.021553	1.021146	0.021146	1.043986	0.043986	1.043570	0.043570
111	214	P75	2	2.003535	0.001768	2.003535	0.001768	1.960483	-0.019759	1.960483	-0.019759
111	214	P90	2	2.030239	0.015120	2.030239	0.015120	1.986613	-0.006694	1.986613	-0.006694
111	214	P95	2	2.039500	0.019750	2.039500	0.019750	1.995675	-0.002162	1.995675	-0.002162
111	214	P99	2	2.046263	0.023131	2.046263	0.023131	2.002292	0.001146	2.002292	0.001146
111	214	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
112	317	P1	52	51.070714	-0.017871	51.070714	-0.017871	51.155800	-0.016235	51.155800	-0.016235
112	317	P50	57	57.501895	0.008805	57.501895	0.008805	57.597695	0.010486	57.597695	0.010486
112	317	P75	59	58.971503	-0.000483	58.971503	-0.000483	59.069752	0.001182	59.069752	0.001182
112	317	P90	61	61.133484	0.002188	61.133484	0.002188	61.013172	0.000216	61.013172	0.000216
112	317	P95	62	62.411930	0.006644	62.411930	0.006644	61.850463	-0.002412	61.850463	-0.002412
112	317	P99	64	64.479040	0.007485	64.479040	0.007485	64.481326	0.007521	64.481326	0.007521
112	317	P999	67	67.525177	0.007838	67.525177	0.007838	67.637676	0.009518	67.637676	0.009518
113	553	P1	26	25.637011	-0.013961	25.637011	-0.013961	25.338073	-0.025459	25.338073	-0.025459
113	553	P50	29	29.135400	0.004669	29.135400	0.004669	28.892697	-0.003700	28.892697	-0.003700
113	553	P75	30	29.854199	-0.004860	29.854199	-0.004860	30.324882	0.010829	30.324882	0.010829
113	553	P90	31	31.061475	0.001983	31.061475	0.001983	31.604705	0.019507	31.604705	0.019507
113	553	P95	32	32.208280	0.006509	32.208280	0.006509	32.114642	0.003583	32.114642	0.003583
113	553	P99	34	34.163710	0.004815	34.163710	0.004815	34.870071	0.025590	34.870071	0.025590
113	553	P999	51	52.943981	0.038117	52.943981	0.038117	52.117207	0.021906	52.117207	0.021906
114	872	P1	1	0.978955	-0.021045	0.978955	-0.021045	1.000453	0.000453	1.000453	0.000453
114	872	P50	1	1.000277	0.000277	1.000227	0.000227	1.022243	0.022243	1.022192	0.022192
114	872	P75	1	1.011315	0.011315	1.011264	0.011264	1.033524	0.033524	1.033472	0.033472
114	872	P90	1	1.017955	0.017955	1.017955	0.017955	1.040310	0.040310	1.040310	0.040310
114	872	P95	1	1.020212	0.020212	1.020212	0.020212	1.042616	0.042616	1.042616	0.042616
114	872	P99	2	1.970377	-0.014812	1.970377	-0.014812	1.928037	-0.035982	1.928037	-0.035982
114	872	P999	2	2.047957	0.023978	2.047957	0.023978	2.003950	0.001975	2.003950	0.001975
115	755	P1	18	18.029912	0.001662	18.029912	0.001662	17.647396	-0.019589	17.647396	-0.019589
115	755	P50	20	19.820861	-0.008957	19.820861	-0.008957	19.400349	-0.029983	19.400349	-0.029983
115	755	P75	20	20.466914	0.023346	20.466914	0.023346	20.032695	0.001635	20.032695	0.001635
115	755	P90	22	21.465689	-0.024287	21.465689	-0.024287	21.943191	-0.002582	21.943191	-0.002582
115	755	P95	22	22.267822	0.012174	22.267822	0.012174	22.763168	0.034689	22.763168	0.034689
115	755	P99	26	26.188945	0.007267	26.188945	0.007267	25.866392	-0.005139	25.866392	-0.005139
115	755	P999	230	233.240271	0.014088	233.240271	0.014088	238.428678	0.036646	238.428678	0.036646
116	1620	P1	10	10.007611	0.000761	10.007611	0.000761	10.341410	0.034141	10.341410	0.034141
116	1620	P50	12	11.827660	-0.014362	11.826958	-0.014420	12.222165	0.018514	12.221440	0.018453
116	1620	P75	13	12.745774	-0.019556	12.744281	-0.019671	13.170902	0.013146	13.169360	0.013028
116	1620	P90	13	13.113676	0.008744	13.112140	0.008626	13.551075	0.042390	13.549489	0.042268
116	1620	P95	14	14.125463	0.008962	14.119985	0.008570	13.976039	-0.001712	13.970619	-0.002099
116	1620	P99	16	16.299181	0.018699	16.299181	0.018699	16.126762	0.007923	16.126762	0.007923
116	1620	P999	26	26.285300	0.010973	26.285300	0.010973	26.007244	0.000279	26.007244	0.000279
117	2951	P1	1	0.988148	-0.011852	0.988148	-0.011852	1.009848	0.009848	1.009848	0.009848
117	2951	P50	12	12.067287	0.005607	12.067287	0.005607	12.332287	0.027691	12.332287	0.027691
117	2951	P75	13	13.078942	0.006072	13.078942	0.006072	13.366157	0.028166	13.366157	0.028166
117	2951	P90	14	14.190301	0.013593	14.190301	0.013593	13.885376	-0.008187	13.885376	-0.008187
117	2951	P95	14	14.466963	0.033354	14.466963	0.033354	14.156093	0.011149	14.156093	0.011149
117	2951	P99	16	16.388778	0.024299	16.388778	0.024299	16.036611	0.002288	16.036611	0.002288
117	2951	P999	103	106.733779	0.036250	106.733779	0.036250	104.440255	0.013983	104.440255	0.013983
118	411	P1	1	0.979032	-0.020968	0.979032	-0.020968	1.000531	0.000531	1.000531	0.000531
118	411	P50	1	1.000159	0.000159	1.000159	0.000159	1.022123	0.022123	1.022123	0.022123
