group	step	n_union	remaps_so_far	quantile	oracle	T_int_err	T_ceil_err	G_int_err	G_ceil_err
265	5	186	5	P999	11620	0.019233	0.019233	0.023919	0.023919
265	6	217	6	P1	6	-0.025842	-0.025842	-0.006421	-0.006421
265	6	217	6	P50	8	-0.003543	-0.003543	-0.027487	-0.027487
265	6	217	6	P75	2413	0.024053	0.024053	0.009799	0.009799
265	6	217	6	P90	7365	-0.003801	-0.003801	0.001733	0.001733
265	6	217	6	P95	8802	-0.007891	-0.007891	0.005978	0.005978
265	6	217	6	P99	10283	0.010749	0.010749	0.015659	0.015659
265	6	217	6	P999	11620	0.019233	0.019233	0.023919	0.023919
265	7	248	7	P1	6	-0.026788	-0.026788	-0.007384	-0.007384
265	7	248	7	P50	7	0.029411	0.028924	0.004877	0.004402
265	7	248	7	P75	1172	0.050663	-0.036942	0.015182	-0.027978
265	7	248	7	P90	6244	0.008989	0.008989	0.014902	0.014902
265	7	248	7	P95	8512	0.003822	0.003822	0.016425	0.016425
265	7	248	7	P99	10283	0.010749	0.010749	0.015659	0.015659
265	7	248	7	P999	11620	0.019233	0.019233	0.023919	0.023919
266	1	62	1	P1	6	-0.041746	-0.041746	-0.006151	-0.006151
266	1	62	1	P50	7	0.006385	0.004561	-0.010958	-0.012005
266	1	62	1	P75	7	0.044233	0.044233	0.004888	0.004888
266	1	62	1	P90	9	-0.001884	-0.001884	-0.003247	-0.003247
266	1	62	1	P95	70	0.014811	0.014811	0.009157	0.009157
266	1	62	1	P99	1121	-0.016016	-0.016016	0.016244	0.016244
266	1	62	1	P999	1121	-0.016016	-0.016016	0.016244	0.016244
266	2	93	2	P1	6	-0.041746	-0.041746	-0.008666	-0.008666
266	2	93	2	P50	7	0.008212	0.008212	-0.016351	-0.016351
266	2	93	2	P75	7	0.040730	0.040730	0.001358	0.001358
266	2	93	2	P90	8	0.051898	0.051898	0.005936	0.005936
266	2	93	2	P95	13	0.044942	0.044942	0.042635	0.042635
266	2	93	2	P99	1121	-0.016016	-0.016016	0.016244	0.016244
266	2	93	2	P999	1121	-0.016016	-0.016016	0.016244	0.016244
266	3	124	3	P1	6	-0.043830	-0.043830	-0.007589	-0.007589
266	3	124	3	P50	7	-0.003605	-0.004509	-0.016275	-0.016809
266	3	124	3	P75	7	0.032269	0.030866	0.000426	-0.000117
266	3	124	3	P90	8	0.021808	0.021808	-0.015680	-0.015680
266	3	124	3	P95	10	0.023630	0.023630	0.029387	0.029387
266	3	124	3	P99	795	0.023013	0.023013	0.012263	0.012263
266	3	124	3	P999	1121	-0.016016	-0.016016	0.016244	0.016244
266	4	155	4	P1	6	-0.047523	-0.047523	-0.008194	-0.008194
266	4	155	4	P50	7	-0.007132	-0.007132	-0.016460	-0.016460
266	4	155	4	P75	7	0.028065	0.028065	0.000692	0.000692
266	4	155	4	P90	8	0.007088	0.007088	-0.012620	-0.012620
266	4	155	4	P95	10	0.046156	0.046156	0.044403	0.044403
266	4	155	4	P99	804	0.011561	0.011561	0.000931	0.000931
266	4	155	4	P999	1121	-0.016016	-0.016016	0.016244	0.016244
266	5	186	5	P1	6	-0.047523	-0.047523	-0.008588	-0.008588
266	5	186	5	P50	7	-0.001879	-0.002537	-0.016066	-0.016438
266	5	186	5	P75	7	0.035484	0.035484	0.001182	0.001182
266	5	186	5	P90	8	0.026054	0.026054	-0.009831	-0.009831
266	5	186	5	P95	10	0.023630	0.023630	0.029387	0.029387
266	5	186	5	P99	804	0.011561	0.011561	0.000931	0.000931
266	5	186	5	P999	1121	-0.016016	-0.016016	0.016244	0.016244
266	6	217	6	P1	6	-0.046721	-0.046721	-0.007927	-0.007927
266	6	217	6	P50	7	-0.004837	-0.004837	-0.015811	-0.015811
266	6	217	6	P75	7	0.031811	0.031811	0.001188	0.001188
266	6	217	6	P90	8	0.019692	0.019692	-0.010733	-0.010733
266	6	217	6	P95	10	0.046156	0.046156	0.044403	0.044403
266	6	217	6	P99	795	0.000985	0.000985	-0.009489	-0.009489
266	6	217	6	P999	1121	-0.016016	-0.016016	0.016244	0.016244
266	7	248	7	P1	6	-0.047983	-0.047983	-0.008233	-0.008233
266	7	248	7	P50	7	-0.005481	-0.005897	-0.015189	-0.015468
266	7	248	7	P75	7	0.032728	0.031811	0.002303	0.002018
266	7	248	7	P90	8	0.026054	0.026054	-0.004295	-0.004295
266	7	248	7	P95	12	0.037627	0.037627	0.035520	0.035520
266	7	248	7	P99	804	0.011561	0.011561	0.000931	0.000931
266	7	248	7	P999	1121	-0.016016	-0.016016	0.016244	0.016244
267	1	62	1	P1	6	-0.046947	-0.046947	-0.006870	-0.006870
267	1	62	1	P50	7	0.006053	0.004064	-0.013549	-0.014569
267	1	62	1	P75	7	0.039032	0.039032	0.001876	0.001876
267	1	62	1	P90	8	0.018108	0.018108	-0.019947	-0.019947
267	1	62	1	P95	8	0.051898	0.051898	0.005936	0.005936
267	1	62	1	P99	10	0.046156	0.046156	0.044403	0.044403
267	1	62	1	P999	10	0.046156	0.046156	0.044403	0.044403
267	2	93	2	P1	6	-0.051343	-0.051343	-0.006870	-0.006870
267	2	93	2	P50	7	0.029550	0.029550	0.000228	0.000228
267	2	93	2	P75	445	0.014505	0.014505	0.013277	0.013277
267	2	93	2	P90	672	-0.002668	-0.002668	0.006513	0.006513
267	2	93	2	P95	721	0.025130	0.025130	0.023268	0.023268
267	2	93	2	P99	1754	0.005794	0.005794	0.002890	0.002890
267	2	93	2	P999	1754	0.005794	0.005794	0.002890	0.002890
267	3	124	3	P1	6	-0.050605	-0.050605	-0.005671	-0.005671
267	3	124	3	P50	7	0.005211	0.004240	-0.004244	-0.004909
267	3	124	3	P75	257	-0.009290	-0.285071	-0.009790	-0.253404
267	3	124	3	P90	652	-0.005068	-0.005068	0.004130	0.004130
267	3	124	3	P95	698	-0.000758	-0.000758	0.001116	0.001116
267	3	124	3	P99	958	0.001604	0.001604	0.043841	0.043841
267	3	124	3	P999	1754	0.005794	0.005794	0.002890	0.002890
267	4	155	4	P1	6	-0.053198	-0.053198	-0.007490	-0.007490
267	4	155	4	P50	7	-0.002173	-0.002173	-0.007356	-0.007356
267	4	155	4	P75	8	0.013122	0.013122	-0.004931	-0.004931
267	4	155	4	P90	618	-0.005881	-0.005881	0.003377	0.003377
267	4	155	4	P95	683	0.006487	0.006487	0.012050	0.012050
267	4	155	4	P99	958	0.001604	0.001604	0.043841	0.043841
267	4	155	4	P999	1754	0.005794	0.005794	0.002890	0.002890
267	5	186	5	P1	6	-0.053198	-0.053198	-0.008252	-0.008252
267	5	186	5	P50	7	0.002251	0.001512	-0.009898	-0.010337
267	5	186	5	P75	8	-0.024714	-0.024714	-0.027126	-0.027126
267	5	186	5	P90	586	0.014754	0.014754	0.013182	0.013182
267	5	186	5	P95	672	-0.002668	-0.002668	0.006513	0.006513
267	5	186	5	P99	958	0.001604	0.001604	0.043841	0.043841
267	5	186	5	P999	1754	0.005794	0.005794	0.002890	0.002890
267	6	217	6	P1	6	-0.051549	-0.051549	-0.007877	-0.007877
267	6	217	6	P50	7	0.005211	0.005211	-0.011775	-0.011775
267	6	217	6	P75	7	0.049071	0.049071	0.008772	0.008772
267	6	217	6	P90	529	0.000982	0.000982	-0.000426	-0.000426
267	6	217	6	P95	661	0.002963	0.002963	0.012209	0.012209
267	6	217	6	P99	863	0.019221	0.019221	0.017151	0.017151
267	6	217	6	P999	1754	0.005794	0.005794	0.002890	0.002890
267	7	248	7	P1	6	-0.051549	-0.051549	-0.007877	-0.007877
267	7	248	7	P50	7	0.016403	0.015599	-0.006221	-0.006593
267	7	248	7	P75	10	0.040821	0.018429	0.044403	0.021960
267	7	248	7	P90	529	-0.002640	-0.002640	-0.000426	-0.000426
267	7	248	7	P95	655	-0.000972	-0.000972	0.006066	0.006066
267	7	248	7	P99	863	0.019221	0.019221	0.017151	0.017151
267	7	248	7	P999	1754	0.005794	0.005794	0.002890	0.002890
268	1	62	0	P1	6	-0.037526	-0.037526	-0.007384	-0.007384
268	1	62	0	P50	7	-0.001670	-0.002781	-0.014177	-0.015275
268	1	62	0	P75	7	0.015152	0.015152	0.002434	0.002434
268	1	62	0	P90	8	-0.003191	-0.003191	-0.015680	-0.015680
268	1	62	0	P95	8	0.018699	0.018699	0.005936	0.005936
268	1	62	0	P99	238	0.014511	0.014511	0.001801	0.001801
268	1	62	0	P999	238	0.014511	0.014511	0.001801	0.001801
268	2	93	1	P1	6	-0.029290	-0.029290	-0.007384	-0.007384
268	2	93	1	P50	7	0.024165	0.024165	0.002434	0.002434
268	2	93	1	P75	1015	-0.007573	-0.007573	0.006857	0.006857
268	2	93	1	P90	4186	0.033734	0.033734	0.001941	0.001941
268	2	93	1	P95	8398	0.011423	0.011423	0.000812	0.000812
268	2	93	1	P99	18734	0.014073	0.014073	0.024208	0.024208
268	2	93	1	P999	18734	0.014073	0.014073	0.024208	0.024208
268	3	124	2	P1	6	-0.028467	-0.028467	-0.006543	-0.006543
268	3	124	2	P50	7	0.017978	0.017215	-0.003612	-0.004358
268	3	124	2	P75	712	0.020841	-0.339322	0.036202	-0.328934
268	3	124	2	P90	4071	-0.011419	-0.011419	-0.002783	-0.002783
268	3	124	2	P95	6179	0.036003	0.036003	0.003540	0.003540
268	3	124	2	P99	14880	0.027100	0.027100	0.037711	0.037711
268	3	124	2	P999	18734	0.014073	0.014073	0.024208	0.024208
268	4	155	3	P1	6	-0.028467	-0.028467	-0.007384	-0.007384
268	4	155	3	P50	7	0.017427	0.017427	-0.004151	-0.004151
268	4	155	3	P75	238	0.029060	0.029060	0.001801	0.001801
268	4	155	3	P90	3301	0.009675	0.009675	0.022484	0.022484
268	4	155	3	P95	4557	-0.008196	-0.008196	0.003918	0.003918
268	4	155	3	P99	14880	0.027100	0.027100	0.037711	0.037711
268	4	155	3	P999	18734	0.014073	0.014073	0.024208	0.024208
268	5	186	4	P1	6	-0.029491	-0.029491	-0.008068	-0.008068
268	5	186	4	P50	7	0.014597	0.014117	-0.006917	-0.007386
268	5	186	4	P75	8	0.024524	0.024524	0.002580	0.002580
268	5	186	4	P90	2802	-0.000526	-0.000526	0.012423	0.012423
268	5	186	4	P95	4186	0.033734	0.033734	0.001941	0.001941
268	5	186	4	P99	14880	0.027100	0.027100	0.037711	0.037711
268	5	186	4	P999	18734	0.014073	0.014073	0.024208	0.024208
268	6	217	5	P1	6	-0.015890	-0.015890	-0.007589	-0.007589
268	6	217	5	P50	7	0.026687	0.026687	-0.008310	-0.008310
268	6	217	5	P75	8	0.024043	0.024043	-0.010917	-0.010917
268	6	217	5	P90	2098	0.035219	0.035219	0.041879	0.041879
268	6	217	5	P95	4135	0.008086	0.008086	0.003342	0.003342
268	6	217	5	P99	12146	0.017260	0.017260	0.023072	0.023072
268	6	217	5	P999	18734	0.018572	0.018572	0.024208	0.024208
268	7	248	6	P1	6	-0.016328	-0.016328	-0.007927	-0.007927
268	7	248	6	P50	7	0.027514	0.027142	-0.007511	-0.007870
268	7	248	6	P75	8	0.029226	0.027194	-0.005913	-0.007874
268	7	248	6	P90	1110	0.041878	0.041878	0.026315	0.026315
268	7	248	6	P95	4071	-0.005309	-0.005309	-0.002783	-0.002783
268	7	248	6	P99	12146	0.017260	0.017260	0.023072	0.023072
268	7	248	6	P999	18734	0.018572	0.018572	0.024208	0.024208
269	1	62	1	P1	6	-0.032081	-0.032081	-0.007384	-0.007384
269	1	62	1	P50	7	0.004704	0.003555	-0.013657	-0.014784
269	1	62	1	P75	7	0.022100	0.022100	0.003404	0.003404
269	1	62	1	P90	235	0.037195	0.037195	0.014590	0.014590
269	1	62	1	P95	441	0.016035	0.016035	0.037382	0.037382
269	1	62	1	P99	685	0.055393	0.055393	0.031255	0.031255
269	1	62	1	P999	685	0.055393	0.055393	0.031255	0.031255
269	2	93	2	P1	6	-0.046617	-0.046617	-0.008410	-0.008410
269	2	93	2	P50	7	-0.000982	-0.000982	-0.014745	-0.014745
269	2	93	2	P75	7	0.037409	0.037409	0.002376	0.002376
269	2	93	2	P90	8	0.039707	0.039707	-0.001321	-0.001321
269	2	93	2	P95	441	0.007322	0.007322	0.037382	0.037382
269	2	93	2	P99	685	0.047094	0.047094	0.031255	0.031255
269	2	93	2	P999	685	0.047094	0.047094	0.031255	0.031255
269	3	124	3	P1	6	-0.045211	-0.045211	-0.007147	-0.007147
269	3	124	3	P50	7	-0.002004	-0.002780	-0.013093	-0.013657
269	3	124	3	P75	7	0.039671	0.037409	0.004552	0.003978
269	3	124	3	P90	8	0.054912	0.054912	0.005936	0.005936
269	3	124	3	P95	412	-0.011723	-0.011723	0.017992	0.017992
269	3	124	3	P99	653	0.006774	0.006774	0.035799	0.035799
269	3	124	3	P999	685	0.047094	0.047094	0.031255	0.031255
269	4	155	4	P1	6	-0.045211	-0.045211	-0.007927	-0.007927
269	4	155	4	P50	7	0.003444	0.003444	-0.014314	-0.014314
269	4	155	4	P75	7	0.043072	0.043072	0.003237	0.003237
269	4	155	4	P90	8	0.036693	0.036693	-0.001321	-0.001321
269	4	155	4	P95	412	-0.011723	-0.011723	0.017992	0.017992
269	4	155	4	P99	653	0.006774	0.006774	0.035799	0.035799
269	4	155	4	P999	685	0.047094	0.047094	0.031255	0.031255
269	5	186	5	P1	6	-0.046261	-0.046261	-0.008307	-0.008307
269	5	186	5	P50	7	-0.000630	-0.001188	-0.014345	-0.014707
269	5	186	5	P75	7	0.037409	0.037409	0.002491	0.002491
269	5	186	5	P90	8	0.018788	0.018788	-0.006473	-0.006473
269	5	186	5	P95	278	-0.010325	-0.010325	0.020435	0.020435
269	5	186	5	P99	685	0.047094	0.047094	0.031255	0.031255
269	5	186	5	P999	1715	0.043843	0.043843	0.025697	0.025697
269	6	217	6	P1	6	-0.044790	-0.044790	-0.007309	-0.007309
269	6	217	6	P50	7	-0.001165	-0.001165	-0.013141	-0.013141
269	6	217	6	P75	7	0.037409	0.037409	0.003535	0.003535
269	6	217	6	P90	8	0.054912	0.054912	0.005936	0.005936
269	6	217	6	P95	308	0.017965	0.017965	0.004651	0.004651
269	6	217	6	P99	685	0.047094	0.047094	0.031255	0.031255
269	6	217	6	P999	2484	0.021106	0.021106	0.002478	0.002478
269	7	248	7	P1	6	-0.044790	-0.044790	-0.007652	-0.007652
269	7	248	7	P50	7	-0.001867	-0.002232	-0.012663	-0.012933
269	7	248	7	P75	7	0.037409	0.036280	0.004205	0.003931
269	7	248	7	P90	8	0.045763	0.045763	0.003753	0.003753
269	7	248	7	P95	278	-0.010325	-0.010325	0.020435	0.020435
269	7	248	7	P99	1715	0.043843	0.043843	0.025697	0.025697
269	7	248	7	P999	2484	0.021106	0.021106	0.002478	0.002478
270	1	62	1	P1	6	-0.020570	-0.020570	-0.006151	-0.006151
270	1	62	1	P50	7	0.018058	0.016861	-0.008462	-0.009625
270	1	62	1	P75	7	0.036192	0.036192	0.009157	0.009157
270	1	62	1	P90	146	0.002739	0.002739	0.012648	0.012648
270	1	62	1	P95	345	-0.007965	-0.007965	-0.000192	-0.000192
270	1	62	1	P99	2061	0.011954	0.011954	0.015493	0.015493
270	1	62	1	P999	2061	0.011954	0.011954	0.015493	0.015493
270	2	93	2	P1	6	-0.030256	-0.030256	-0.007769	-0.007769
270	2	93	2	P50	7	0.014925	0.014925	-0.005039	-0.005039
270	2	93	2	P75	38	0.034391	0.034391	0.011864	0.011864
270	2	93	2	P90	211	0.005168	0.005168	0.021059	0.021059
270	2	93	2	P95	345	-0.018732	-0.018732	-0.000192	-0.000192
270	2	93	2	P99	3016	0.009731	0.009731	0.025970	0.025970
270	2	93	2	P999	3016	0.009731	0.009731	0.025970	0.025970
270	3	124	3	P1	6	-0.016325	-0.016325	-0.006714	-0.006714
270	3	124	3	P50	7	0.025264	0.024589	-0.007968	-0.008621
270	3	124	3	P75	8	0.022850	0.017309	-0.010320	-0.015680
270	3	124	3	P90	206	0.016770	0.016770	0.015985	0.015985
270	3	124	3	P95	268	0.003364	0.003364	0.013509	0.013509
270	3	124	3	P99	2061	0.005575	0.005575	0.015493	0.015493
270	3	124	3	P999	3016	0.015998	0.015998	0.025970	0.025970
270	4	155	4	P1	6	-0.017107	-0.017107	-0.007270	-0.007270
270	4	155	4	P50	7	0.024380	0.024380	-0.008823	-0.008823
270	4	155	4	P75	8	0.005478	0.005478	-0.027126	-0.027126
270	4	155	4	P90	201	0.015982	0.015982	0.011533	0.011533
270	4	155	4	P95	268	0.003364	0.003364	0.013509	0.013509
270	4	155	4	P99	2061	0.005575	0.005575	0.015493	0.015493
270	4	155	4	P999	3016	0.015998	0.015998	0.025970	0.025970
270	5	186	5	P1	6	-0.017536	-0.017536	-0.007589	-0.007589
270	5	186	5	P50	7	0.027360	0.026905	-0.005940	-0.006381
270	5	186	5	P75	8	0.033219	0.033219	-0.000288	-0.000288
270	5	186	5	P90	205	0.019512	0.019512	0.012109	0.012109
270	5	186	5	P95	257	0.023824	0.023824	0.011955	0.011955
270	5	186	5	P99	2061	0.005575	0.005575	0.015493	0.015493
270	5	186	5	P999	3016	0.015998	0.015998	0.025970	0.025970
270	6	217	6	P1	6	-0.015892	-0.015892	-0.006151	-0.006151
270	6	217	6	P50	7	0.034215	0.034215	0.000692	0.000692
270	6	217	6	P75	197	0.015804	0.015804	0.002608	0.002608
270	6	217	6	P90	1025	-0.008489	-0.008489	0.001375	0.001375
270	6	217	6	P95	1160	-0.006228	-0.006228	0.003644	0.003644
270	6	217	6	P99	2061	0.005575	0.005575	0.015493	0.015493
270	6	217	6	P999	3016	0.015998	0.015998	0.025970	0.025970
270	7	248	7	P1	6	-0.015892	-0.015892	-0.006151	-0.006151
270	7	248	7	P50	7	0.041578	0.041116	0.007815	0.007369
270	7	248	7	P75	869	-0.014223	-0.028397	-0.004395	-0.018709
270	7	248	7	P90	1327	0.020219	0.020219	0.012584	0.012584
270	7	248	7	P95	1525	0.035819	0.035819	0.012534	0.012534
270	7	248	7	P99	2801	0.002930	0.002930	0.012785	0.012785
270	7	248	7	P999	3141	0.064135	0.064135	0.028883	0.028883
271	1	62	1	P1	6	-0.032422	-0.032422	-0.003268	-0.003268
271	1	62	1	P50	8	-0.008153	-0.011227	-0.021770	-0.024801
271	1	62	1	P75	9	0.010657	0.010657	-0.003247	-0.003247
271	1	62	1	P90	10	-0.003501	-0.003501	0.026410	0.026410
271	1	62	1	P95	11	-0.016123	-0.016123	0.013391	0.013391
271	1	62	1	P99	68	0.008968	0.008968	0.038838	0.038838
271	1	62	1	P999	68	0.008968	0.008968	0.038838	0.038838
271	2	93	2	P1	6	-0.035602	-0.035602	-0.006543	-0.006543
271	2	93	2	P50	8	-0.016328	-0.016328	-0.029832	-0.029832
271	2	93	2	P75	9	-0.002433	-0.002433	-0.016154	-0.016154
271	2	93	2	P90	10	-0.012123	-0.012123	0.017530	0.017530
271	2	93	2	P95	11	-0.008972	-0.008972	0.020756	0.020756
271	2	93	2	P99	68	0.008968	0.008968	0.038838	0.038838
271	2	93	2	P999	68	0.008968	0.008968	0.038838	0.038838
271	3	124	3	P1	6	-0.032961	-0.032961	-0.003823	-0.003823
271	3	124	3	P50	8	-0.022011	-0.104715	-0.035435	-0.116988
271	3	124	3	P75	9	-0.006279	-0.008675	-0.019946	-0.022308
271	3	124	3	P90	10	-0.012123	-0.012123	0.017530	0.017530
271	3	124	3	P95	11	-0.005376	-0.005376	0.024458	0.024458
271	3	124	3	P99	68	-0.005541	-0.005541	0.023902	0.023902
271	3	124	3	P999	68	0.008968	0.008968	0.038838	0.038838
271	4	155	4	P1	6	-0.034481	-0.034481	-0.005389	-0.005389
271	4	155	4	P50	7	0.018041	0.018041	0.004086	0.004086
271	4	155	4	P75	8	0.013808	0.013808	-0.000115	-0.000115
271	4	155	4	P90	9	0.032856	0.032856	0.018642	0.018642
271	4	155	4	P95	11	-0.005376	-0.005376	0.024458	0.024458
271	4	155	4	P99	68	-0.005541	-0.005541	0.023902	0.023902
271	4	155	4	P999	68	0.008968	0.008968	0.038838	0.038838
271	5	186	5	P1	6	-0.035602	-0.035602	-0.006543	-0.006543
271	5	186	5	P50	7	0.014725	0.014230	0.000817	0.000328
271	5	186	5	P75	8	0.008644	0.008644	-0.005208	-0.005208
271	5	186	5	P90	9	0.028377	0.028377	0.014226	0.014226
271	5	186	5	P95	11	-0.026753	-0.026753	0.002444	0.002444
271	5	186	5	P99	68	-0.005541	-0.005541	0.023902	0.023902
271	5	186	5	P999	68	0.008968	0.008968	0.038838	0.038838
271	6	217	6	P1	6	-0.035221	-0.035221	-0.006151	-0.006151
271	6	217	6	P50	7	0.012232	0.012232	-0.001642	-0.001642
271	6	217	6	P75	8	0.002749	0.002749	-0.011020	-0.011020
271	6	217	6	P90	9	0.021696	0.021696	0.007638	0.007638
271	6	217	6	P95	10	0.013972	0.013972	0.044403	0.044403
271	6	217	6	P99	68	-0.019842	-0.019842	0.009181	0.009181
271	6	217	6	P999	68	0.008968	0.008968	0.038838	0.038838
271	7	248	7	P1	6	-0.036345	-0.036345	-0.007309	-0.007309
271	7	248	7	P50	7	0.009677	0.009314	-0.004161	-0.004519
271	7	248	7	P75	8	-0.001977	-0.002844	-0.015680	-0.016535
271	7	248	7	P90	9	0.015058	0.015058	0.001093	0.001093
271	7	248	7	P95	10	-0.000610	-0.000610	0.029387	0.029387
271	7	248	7	P99	68	-0.019842	-0.019842	0.009181	0.009181
271	7	248	7	P999	68	0.008968	0.008968	0.038838	0.038838
272	1	62	0	P1	6	-0.038422	-0.038422	-0.008307	-0.008307
272	1	62	0	P50	7	-0.006804	-0.008036	-0.019247	-0.020464
272	1	62	0	P75	7	0.011862	0.011862	-0.000815	-0.000815
272	1	62	0	P90	8	-0.016099	-0.016099	-0.028426	-0.028426
272	1	62	0	P95	8	0.009886	0.009886	-0.002767	-0.002767
272	1	62	0	P99	10	0.012687	0.012687	0.044403	0.044403
272	1	62	0	P999	10	0.012687	0.012687	0.044403	0.044403
272	2	93	0	P1	6	-0.039118	-0.039118	-0.009025	-0.009025
272	2	93	0	P50	7	-0.006927	-0.006927	-0.019369	-0.019369
272	2	93	0	P75	7	0.013119	0.013119	0.000426	0.000426
272	2	93	0	P90	8	-0.007513	-0.007513	-0.019947	-0.019947
272	2	93	0	P95	8	0.014283	0.014283	0.001575	0.001575
272	2	93	0	P99	10	0.012687	0.012687	0.044403	0.044403
272	2	93	0	P999	10	0.012687	0.012687	0.044403	0.044403
272	3	124	1	P1	6	-0.026558	-0.026558	-0.007589	-0.007589
272	3	124	1	P50	7	0.019083	0.018196	-0.005640	-0.006504
272	3	124	1	P75	304	0.006628	-0.966262	0.017870	-0.965645
272	3	124	1	P90	2458	-0.011136	-0.011136	-0.004371	-0.004371
272	3	124	1	P95	2616	0.031472	0.031472	0.038304	0.038304
272	3	124	1	P99	3610	0.013765	0.013765	0.019836	0.019836
272	3	124	1	P999	3836	-0.003510	-0.003510	0.002368	0.002368
272	4	155	2	P1	6	-0.026962	-0.026962	-0.008000	-0.008000
272	4	155	2	P50	7	0.019152	0.019152	-0.005574	-0.005574
272	4	155	2	P75	10	-0.003705	-0.003705	0.014587	0.014587
272	4	155	2	P90	2333	0.014985	0.014985	0.021983	0.021983
272	4	155	2	P95	2589	-0.002171	-0.002171	0.004529	0.004529
272	4	155	2	P99	3610	0.013765	0.013765	0.019836	0.019836
272	4	155	2	P999	3836	-0.003510	-0.003510	0.002368	0.002368
272	5	186	3	P1	6	-0.028171	-0.028171	-0.009435	-0.009435
272	5	186	3	P50	7	0.018443	0.017882	-0.006264	-0.006810
272	5	186	3	P75	9	-0.014341	-0.014341	-0.010438	-0.010438
272	5	186	3	P90	2054	0.011702	0.011702	0.018953	0.018953
272	5	186	3	P95	2578	-0.026579	-0.026579	-0.019985	-0.019985
272	5	186	3	P99	3610	0.013765	0.013765	0.019836	0.019836
272	5	186	3	P999	3836	-0.003510	-0.003510	0.002368	0.002368
272	6	217	4	P1	6	-0.027316	-0.027316	-0.008666	-0.008666
272	6	217	4	P50	7	0.017246	0.017246	-0.007429	-0.007429
272	6	217	4	P75	8	0.022742	0.022742	-0.002354	-0.002354
272	6	217	4	P90	1551	0.031808	0.031808	0.039765	0.039765
272	6	217	4	P95	2478	-0.001887	-0.001887	0.004905	0.004905
272	6	217	4	P99	3113	0.031679	0.031679	0.038137	0.038137
272	6	217	4	P999	3836	-0.003510	-0.003510	0.002368	0.002368
272	7	248	5	P1	6	-0.027499	-0.027499	-0.008804	-0.008804
272	7	248	5	P50	7	0.017580	0.017195	-0.007104	-0.007479
272	7	248	5	P75	8	0.019241	0.017536	-0.005762	-0.007421
272	7	248	5	P90	890	0.021008	0.021008	0.030088	0.030088
272	7	248	5	P95	2458	-0.011136	-0.011136	-0.004371	-0.004371
272	7	248	5	P99	3113	0.031679	0.031679	0.038137	0.038137
272	7	248	5	P999	3836	-0.003510	-0.003510	0.002368	0.002368
273	1	62	0	P1	6	-0.036711	-0.036711	-0.006543	-0.006543
273	1	62	0	P50	7	0.001672	0.000557	-0.010877	-0.011978
273	1	62	0	P75	7	0.018551	0.018551	0.005790	0.005790
273	1	62	0	P90	8	0.004053	0.004053	-0.008527	-0.008527
273	1	62	0	P95	8	0.018699	0.018699	0.005936	0.005936
273	1	62	0	P99	9	0.031566	0.031566	0.018642	0.018642
273	1	62	0	P999	9	0.031566	0.031566	0.018642	0.018642
273	2	93	1	P1	6	-0.048360	-0.048360	-0.008307	-0.008307
273	2	93	1	P50	7	-0.003397	-0.003397	-0.013657	-0.013657
273	2	93	1	P75	7	0.037274	0.037274	0.003787	0.003787
273	2	93	1	P90	8	-0.002608	-0.002608	-0.014034	-0.014034
273	2	93	1	P95	8	0.040512	0.040512	0.002580	0.002580
273	2	93	1	P99	9	0.020080	0.020080	0.018642	0.018642
273	2	93	1	P999	9	0.020080	0.020080	0.018642	0.018642
273	3	124	2	P1	6	-0.045216	-0.045216	-0.006356	-0.006356
273	3	124	2	P50	7	0.006226	0.005274	-0.005802	-0.006477
273	3	124	2	P75	8	0.007088	0.002228	-0.007421	-0.010733
273	3	124	2	P90	227	-0.000849	-0.000849	0.005691	0.005691
273	3	124	2	P95	261	0.004704	0.004704	0.040691	0.040691
273	3	124	2	P99	353	0.007511	0.007511	0.042949	0.042949
273	3	124	2	P999	372	-0.001408	-0.001408	0.033624	0.033624
273	4	155	3	P1	6	-0.046601	-0.046601	-0.006870	-0.006870
273	4	155	3	P50	7	-0.000891	-0.000891	-0.008229	-0.008229
273	4	155	3	P75	8	-0.023139	-0.023139	-0.027822	-0.027822
273	4	155	3	P90	178	-0.004365	-0.004365	0.032122	0.032122
273	4	155	3	P95	247	0.016425	0.016425	0.008160	0.008160
273	4	155	3	P99	353	0.007511	0.007511	0.042949	0.042949
273	4	155	3	P999	372	-0.001408	-0.001408	0.033624	0.033624
273	5	186	4	P1	6	-0.048524	-0.048524	-0.007769	-0.007769
273	5	186	4	P50	7	-0.004195	-0.004666	-0.009795	-0.010186
273	5	186	4	P75	7	0.049894	0.049894	0.008360	0.008360
273	5	186	4	P90	134	0.018535	0.018535	0.011511	0.011511
273	5	186	4	P95	239	0.005698	0.005698	0.012162	0.012162
273	5	186	4	P99	353	0.007511	0.007511	0.042949	0.042949
273	5	186	4	P999	372	-0.001408	-0.001408	0.033624	0.033624
273	6	217	5	P1	6	-0.053792	-0.053792	-0.006421	-0.006421
273	6	217	5	P50	7	-0.004807	-0.004807	-0.003911	-0.003911
273	6	217	5	P75	12	-0.014889	-0.014889	0.035520	0.035520
273	6	217	5	P90	2128	-0.008354	-0.008354	-0.005740	-0.005740
273	6	217	5	P95	2286	-0.003918	-0.003918	0.016159	0.016159
273	6	217	5	P99	2516	0.016278	0.016278	0.018813	0.018813
273	6	217	5	P999	2856	0.034914	0.034914	0.037385	0.037385
