group	step	n_union	remaps_so_far	quantile	oracle	T_int_err	T_ceil_err	G_int_err	G_ceil_err
85	1	10	1	P999	31	0.002655	0.002655	0.001201	0.001201
85	2	14	2	P1	1	-0.002453	-0.002453	0.000374	0.000374
85	2	14	2	P50	1	0.000161	-0.000213	0.002995	0.002620
85	2	14	2	P75	26	-0.000908	-0.000908	0.001408	0.001408
85	2	14	2	P90	28	-0.000245	-0.000245	0.002060	0.002060
85	2	14	2	P95	31	0.002655	0.002655	0.001201	0.001201
85	2	14	2	P99	31	0.002655	0.002655	0.001201	0.001201
85	2	14	2	P999	31	0.002655	0.002655	0.001201	0.001201
85	3	19	3	P1	1	-0.002152	-0.002152	0.000374	0.000374
85	3	19	3	P50	1	0.001212	0.001212	0.003745	0.003745
85	3	19	3	P75	28	-0.000703	-0.000703	0.001124	0.001124
85	3	19	3	P90	29	-0.001210	-0.001210	0.000609	0.000609
85	3	19	3	P95	31	0.003139	0.003139	0.001201	0.001201
85	3	19	3	P99	31	0.003139	0.003139	0.001201	0.001201
85	3	19	3	P999	31	0.003139	0.003139	0.001201	0.001201
85	4	36	4	P1	1	-0.002387	-0.002387	0.000138	0.000138
85	4	36	4	P50	1	0.000103	-0.000035	0.002634	0.002495
85	4	36	4	P75	26	-0.000435	-0.961492	0.001408	-0.961394
85	4	36	4	P90	28	0.000232	0.000232	0.002060	0.002060
85	4	36	4	P95	29	-0.001210	-0.001210	0.000609	0.000609
85	4	36	4	P99	31	0.003139	0.003139	0.001201	0.001201
85	4	36	4	P999	31	0.003139	0.003139	0.001201	0.001201
85	5	40	5	P1	1	-0.002387	-0.002387	0.000138	0.000138
85	5	40	5	P50	1	0.000380	0.000242	0.002912	0.002773
85	5	40	5	P75	27	0.002955	-0.000788	0.001047	-0.000200
85	5	40	5	P90	29	-0.003075	-0.004007	-0.001260	-0.002192
85	5	40	5	P95	29	-0.001210	-0.002143	0.000609	-0.000326
85	5	40	5	P99	31	0.003139	0.003139	0.001201	0.001201
85	5	40	5	P999	31	0.003139	0.003139	0.001201	0.001201
85	6	44	6	P1	1	-0.002404	-0.002404	0.000121	0.000121
85	6	44	6	P50	1	0.000246	0.000125	0.002777	0.002656
85	6	44	6	P75	27	-0.000788	-0.002654	-0.000200	-0.001445
85	6	44	6	P90	29	-0.004007	-0.004007	-0.002192	-0.002192
85	6	44	6	P95	29	-0.002143	-0.002143	-0.000326	-0.000326
85	6	44	6	P99	31	0.003139	0.003139	0.001201	0.001201
85	6	44	6	P999	31	0.003139	0.003139	0.001201	0.001201
85	7	48	7	P1	1	-0.002418	-0.002418	0.000107	0.000107
85	7	48	7	P50	1	0.000143	0.000036	0.002674	0.002566
85	7	48	7	P75	27	-0.002654	-0.037456	-0.001445	-0.035681
85	7	48	7	P90	29	-0.004007	-0.004007	-0.002192	-0.002192
85	7	48	7	P95	29	-0.002143	-0.002143	-0.000326	-0.000326
85	7	48	7	P99	31	0.003139	0.003139	0.001201	0.001201
85	7	48	7	P999	31	0.003139	0.003139	0.001201	0.001201
86	1	199	1	P1	1	-0.002486	-0.002486	0.000039	0.000039
86	1	199	1	P50	1	-0.000591	-0.000591	0.001939	0.001939
86	1	199	1	P75	1	0.000378	0.000378	0.002909	0.002909
86	1	199	1	P90	1	0.000959	0.000959	0.003492	0.003492
86	1	199	1	P95	1	0.001153	0.001153	0.003687	0.003687
86	1	199	1	P99	29	-0.002454	-0.002454	-0.000637	-0.000637
86	1	199	1	P999	29	-0.001210	-0.001210	0.000609	0.000609
86	2	202	2	P1	1	-0.002467	-0.002467	0.000058	0.000058
86	2	202	2	P50	1	-0.000552	-0.000571	0.001977	0.001958
86	2	202	2	P75	1	0.000417	0.000417	0.002948	0.002948
86	2	202	2	P90	1	0.000998	0.000998	0.003531	0.003531
86	2	202	2	P95	1	0.001192	0.001192	0.003726	0.003726
86	2	202	2	P99	29	-0.003696	-0.003696	-0.001882	-0.001882
86	2	202	2	P999	29	-0.001210	-0.001210	0.000609	0.000609
86	3	207	3	P1	1	-0.002468	-0.002468	0.000057	0.000057
86	3	207	3	P50	1	-0.000564	-0.000564	0.001965	0.001965
86	3	207	3	P75	1	0.000418	0.000418	0.002949	0.002949
86	3	207	3	P90	1	0.001004	0.001004	0.003537	0.003537
86	3	207	3	P95	1	0.001193	0.001193	0.003726	0.003726
86	3	207	3	P99	29	-0.003696	-0.003696	-0.001882	-0.001882
86	3	207	3	P999	29	-0.001210	-0.001210	0.000609	0.000609
86	4	210	4	P1	1	-0.002469	-0.002469	0.000056	0.000056
86	4	210	4	P50	1	-0.000556	-0.000575	0.001973	0.001955
86	4	210	4	P75	1	0.000411	0.000411	0.002943	0.002943
86	4	210	4	P90	1	0.001007	0.000988	0.003540	0.003521
86	4	210	4	P95	1	0.001193	0.001193	0.003726	0.003726
86	4	210	4	P99	29	-0.003696	-0.003696	-0.001882	-0.001882
86	4	210	4	P999	29	-0.001210	-0.001210	0.000609	0.000609
86	5	213	5	P1	1	-0.002469	-0.002469	0.000056	0.000056
86	5	213	5	P50	1	-0.000537	-0.000537	0.001992	0.001992
86	5	213	5	P75	1	0.000448	0.000448	0.002980	0.002980
86	5	213	5	P90	1	0.001044	0.001044	0.003577	0.003577
86	5	213	5	P95	27	0.002955	0.002955	0.001047	0.001047
86	5	213	5	P99	29	-0.002703	-0.002703	-0.000886	-0.000886
86	5	213	5	P999	29	-0.001210	-0.001210	0.000609	0.000609
86	6	363	6	P1	1	-0.002482	-0.002482	0.000043	0.000043
86	6	363	6	P50	1	-0.000589	-0.000589	0.001940	0.001940
86	6	363	6	P75	1	0.000380	0.000380	0.002912	0.002912
86	6	363	6	P90	1	0.000956	0.000956	0.003488	0.003488
86	6	363	6	P95	1	0.001148	0.001148	0.003681	0.003681
86	6	363	6	P99	29	-0.003448	-0.003448	-0.001633	-0.001633
86	6	363	6	P999	29	-0.001210	-0.001210	0.000609	0.000609
86	7	365	7	P1	1	-0.002482	-0.002482	0.000043	0.000043
86	7	365	7	P50	1	-0.000578	-0.000578	0.001951	0.001951
86	7	365	7	P75	1	0.000391	0.000391	0.002922	0.002922
86	7	365	7	P90	1	0.000977	0.000977	0.003510	0.003510
86	7	365	7	P95	1	0.001169	0.001169	0.003702	0.003702
86	7	365	7	P99	29	-0.002703	-0.002703	-0.001260	-0.001260
86	7	365	7	P999	29	0.002531	0.002531	0.000609	0.000609
87	1	6	1	P1	1	-0.002222	-0.002222	0.000748	0.000748
87	1	6	1	P50	1	0.000018	-0.000729	0.002995	0.002245
87	1	6	1	P75	1	0.000766	0.000766	0.003745	0.003745
87	1	6	1	P90	2	-0.000766	-0.000766	0.002116	0.002116
87	1	6	1	P95	2	-0.000766	-0.000766	0.002116	0.002116
87	1	6	1	P99	2	-0.000766	-0.000766	0.002116	0.002116
87	1	6	1	P999	2	-0.000766	-0.000766	0.002116	0.002116
87	2	9	2	P1	1	-0.002337	-0.002337	0.000748	0.000748
87	2	9	2	P50	1	0.000652	0.000652	0.003745	0.003745
87	2	9	2	P75	28	-0.002517	-0.002517	0.000189	0.000189
87	2	9	2	P90	29	0.001643	0.001643	0.000609	0.000609
87	2	9	2	P95	29	0.001643	0.001643	0.000609	0.000609
87	2	9	2	P99	29	0.001643	0.001643	0.000609	0.000609
87	2	9	2	P999	29	0.001643	0.001643	0.000609	0.000609
87	3	21	3	P1	1	-0.002863	-0.002863	0.000220	0.000220
87	3	21	3	P50	1	-0.000668	-0.000668	0.002422	0.002422
87	3	21	3	P75	1	0.000432	0.000432	0.003524	0.003524
87	3	21	3	P90	28	-0.002517	-0.002517	0.000189	0.000189
87	3	21	3	P95	28	-0.000651	-0.000651	0.002060	0.002060
87	3	21	3	P99	29	0.001643	0.001643	0.000609	0.000609
87	3	21	3	P999	29	0.001643	0.001643	0.000609	0.000609
87	4	23	4	P1	1	-0.002863	-0.002863	0.000220	0.000220
87	4	23	4	P50	1	-0.000448	-0.000448	0.002642	0.002642
87	4	23	4	P75	2	-0.000894	-0.000894	0.002116	0.002116
87	4	23	4	P90	28	-0.001585	-0.001585	0.001124	0.001124
87	4	23	4	P95	28	-0.000651	-0.000651	0.002060	0.002060
87	4	23	4	P99	29	0.001643	0.001643	0.000609	0.000609
87	4	23	4	P999	29	0.001643	0.001643	0.000609	0.000609
87	5	27	5	P1	1	-0.002905	-0.002905	0.000178	0.000178
87	5	27	5	P50	1	-0.000595	-0.000595	0.002495	0.002495
87	5	27	5	P75	1	0.000652	0.000652	0.003745	0.003745
87	5	27	5	P90	28	-0.001585	-0.001585	0.001124	0.001124
87	5	27	5	P95	28	-0.000651	-0.000651	0.002060	0.002060
87	5	27	5	P99	29	0.001643	0.001643	0.000609	0.000609
87	5	27	5	P999	29	0.001643	0.001643	0.000609	0.000609
87	6	29	6	P1	1	-0.002920	-0.002920	0.000163	0.000163
87	6	29	6	P50	1	-0.000649	-0.000649	0.002441	0.002441
87	6	29	6	P75	1	0.000489	0.000489	0.003582	0.003582
87	6	29	6	P90	28	-0.001585	-0.001585	0.001124	0.001124
87	6	29	6	P95	28	-0.000651	-0.000651	0.002060	0.002060
87	6	29	6	P99	29	0.001643	0.001643	0.000609	0.000609
87	6	29	6	P999	29	0.001643	0.001643	0.000609	0.000609
87	7	31	7	P1	1	-0.002920	-0.002920	0.000163	0.000163
87	7	31	7	P50	1	-0.000486	-0.000486	0.002604	0.002604
87	7	31	7	P75	2	-0.000894	-0.000894	0.002116	0.002116
87	7	31	7	P90	28	-0.002144	-0.002144	0.000563	0.000563
87	7	31	7	P95	28	-0.000651	-0.000651	0.002060	0.002060
87	7	31	7	P99	29	0.001643	0.001643	0.000609	0.000609
87	7	31	7	P999	29	0.001643	0.001643	0.000609	0.000609
88	1	5101	1	P1	1	-0.002486	-0.002486	0.000038	0.000038
88	1	5101	1	P50	1	-0.000646	-0.000646	0.001883	0.001883
88	1	5101	1	P75	1	0.000295	0.000295	0.002826	0.002826
88	1	5101	1	P90	1	0.000859	0.000859	0.003392	0.003392
88	1	5101	1	P95	1	0.001048	0.001048	0.003581	0.003581
88	1	5101	1	P99	1	0.001198	0.001198	0.003732	0.003732
88	1	5101	1	P999	29	-0.003448	-0.003448	-0.001633	-0.001633
88	2	5136	2	P1	1	-0.002487	-0.002487	0.000038	0.000038
88	2	5136	2	P50	1	-0.000646	-0.000646	0.001884	0.001883
88	2	5136	2	P75	1	0.000295	0.000294	0.002826	0.002826
88	2	5136	2	P90	1	0.000860	0.000860	0.003392	0.003392
88	2	5136	2	P95	1	0.001048	0.001048	0.003581	0.003581
88	2	5136	2	P99	1	0.001198	0.001198	0.003732	0.003732
88	2	5136	2	P999	29	-0.003448	-0.003448	-0.001633	-0.001633
88	3	5159	3	P1	1	-0.002487	-0.002487	0.000038	0.000038
88	3	5159	3	P50	1	-0.000645	-0.000645	0.001884	0.001884
88	3	5159	3	P75	1	0.000296	0.000296	0.002828	0.002828
88	3	5159	3	P90	1	0.000862	0.000862	0.003394	0.003394
88	3	5159	3	P95	1	0.001050	0.001050	0.003583	0.003583
88	3	5159	3	P99	1	0.001201	0.001201	0.003734	0.003734
88	3	5159	3	P999	29	-0.003448	-0.003448	-0.001633	-0.001633
88	4	5185	4	P1	1	-0.002390	-0.002390	0.000038	0.000038
88	4	5185	4	P50	1	-0.000538	-0.000538	0.001894	0.001894
88	4	5185	4	P75	1	0.000408	0.000408	0.002842	0.002842
88	4	5185	4	P90	1	0.000976	0.000976	0.003411	0.003411
88	4	5185	4	P95	1	0.001165	0.001165	0.003601	0.003601
88	4	5185	4	P99	2	0.003587	0.003587	0.002116	0.002116
88	4	5185	4	P999	30	0.002433	0.002433	0.000349	0.000349
88	5	14780	5	P1	1	-0.002390	-0.002390	0.000038	0.000038
88	5	14780	5	P50	1	-0.000550	-0.000550	0.001882	0.001881
88	5	14780	5	P75	1	0.000390	0.000390	0.002824	0.002823
88	5	14780	5	P90	1	0.000954	0.000954	0.003389	0.003389
88	5	14780	5	P95	1	0.001142	0.001142	0.003578	0.003578
88	5	14780	5	P99	1	0.001293	0.001293	0.003729	0.003729
88	5	14780	5	P999	29	-0.002455	-0.002455	-0.000793	-0.000793
88	6	14802	6	P1	1	-0.002390	-0.002390	0.000038	0.000038
88	6	14802	6	P50	1	-0.000547	-0.000547	0.001884	0.001884
88	6	14802	6	P75	1	0.000394	0.000394	0.002828	0.002828
88	6	14802	6	P90	1	0.000959	0.000959	0.003394	0.003394
88	6	14802	6	P95	1	0.001148	0.001148	0.003583	0.003583
88	6	14802	6	P99	1	0.001298	0.001298	0.003734	0.003734
88	6	14802	6	P999	29	0.002686	0.002686	0.000609	0.000609
88	7	14837	7	P1	1	-0.002390	-0.002390	0.000038	0.000038
88	7	14837	7	P50	1	-0.000547	-0.000547	0.001884	0.001884
88	7	14837	7	P75	1	0.000394	0.000394	0.002828	0.002828
88	7	14837	7	P90	1	0.000959	0.000959	0.003394	0.003394
88	7	14837	7	P95	1	0.001148	0.001148	0.003583	0.003583
88	7	14837	7	P99	1	0.001298	0.001298	0.003734	0.003734
88	7	14837	7	P999	29	0.002686	0.002686	0.000609	0.000609
89	1	46	1	P1	1	-0.002957	-0.002957	0.000197	0.000197
89	1	46	1	P50	27	-0.000533	-0.034805	-0.001445	-0.035681
89	1	46	1	P75	29	-0.001141	-0.001141	-0.002059	-0.002059
89	1	46	1	P90	30	-0.000597	-0.000597	-0.001519	-0.001519
89	1	46	1	P95	30	0.001272	0.001272	0.000349	0.000349
89	1	46	1	P99	33	-0.000580	-0.000580	0.002228	0.002228
89	1	46	1	P999	33	-0.000580	-0.000580	0.002228	0.002228
89	2	8572	2	P1	1	-0.003116	-0.003116	0.000038	0.000038
89	2	8572	2	P50	1	-0.001277	-0.001277	0.001882	0.001882
89	2	8572	2	P75	1	-0.000337	-0.000338	0.002825	0.002824
89	2	8572	2	P90	1	0.000226	0.000226	0.003390	0.003390
89	2	8572	2	P95	1	0.000415	0.000415	0.003579	0.003579
89	2	8572	2	P99	1	0.000565	0.000565	0.003730	0.003730
89	2	8572	2	P999	29	0.000460	0.000460	-0.000459	-0.000459
89	3	8599	3	P1	1	-0.003116	-0.003116	0.000038	0.000038
89	3	8599	3	P50	1	-0.001271	-0.001271	0.001888	0.001888
89	3	8599	3	P75	1	-0.000328	-0.000328	0.002833	0.002833
89	3	8599	3	P90	1	0.000237	0.000237	0.003401	0.003401
89	3	8599	3	P95	1	0.000426	0.000426	0.003590	0.003590
89	3	8599	3	P99	1	0.000577	0.000577	0.003742	0.003742
89	3	8599	3	P999	29	0.001061	0.001061	0.000141	0.000141
89	4	8639	4	P1	1	-0.003115	-0.003115	0.000038	0.000038
89	4	8639	4	P50	1	-0.001271	-0.001271	0.001888	0.001888
89	4	8639	4	P75	1	-0.000329	-0.000329	0.002833	0.002833
89	4	8639	4	P90	1	0.000237	0.000237	0.003401	0.003401
89	4	8639	4	P95	1	0.000426	0.000426	0.003590	0.003590
89	4	8639	4	P99	1	0.000577	0.000577	0.003741	0.003741
89	4	8639	4	P999	29	0.001061	0.001061	0.000141	0.000141
89	5	8666	5	P1	1	-0.003116	-0.003116	0.000038	0.000038
89	5	8666	5	P50	1	-0.001270	-0.001271	0.001889	0.001888
89	5	8666	5	P75	1	-0.000328	-0.000328	0.002834	0.002834
89	5	8666	5	P90	1	0.000238	0.000238	0.003402	0.003402
89	5	8666	5	P95	1	0.000427	0.000427	0.003591	0.003591
89	5	8666	5	P99	1	0.000578	0.000578	0.003743	0.003743
89	5	8666	5	P999	29	0.001061	0.001061	0.000141	0.000141
89	6	8698	6	P1	1	-0.003116	-0.003116	0.000038	0.000038
89	6	8698	6	P50	1	-0.001263	-0.001264	0.001896	0.001895
89	6	8698	6	P75	1	-0.000317	-0.000317	0.002845	0.002845
89	6	8698	6	P90	1	0.000251	0.000251	0.003415	0.003415
89	6	8698	6	P95	1	0.000440	0.000440	0.003605	0.003605
89	6	8698	6	P99	2	0.002768	0.002768	0.002116	0.002116
89	6	8698	6	P999	30	0.000026	0.000026	-0.000897	-0.000897
89	7	15721	7	P1	1	-0.003116	-0.003116	0.000038	0.000038
89	7	15721	7	P50	1	-0.001273	-0.001273	0.001886	0.001886
89	7	15721	7	P75	1	-0.000331	-0.000331	0.002831	0.002831
89	7	15721	7	P90	1	0.000234	0.000234	0.003398	0.003398
89	7	15721	7	P95	1	0.000423	0.000423	0.003587	0.003587
89	7	15721	7	P99	1	0.000574	0.000574	0.003738	0.003738
89	7	15721	7	P999	29	0.000905	0.000905	-0.000014	-0.000014
90	1	75	1	P1	1	-0.003400	-0.003400	0.000085	0.000085
90	1	75	1	P50	1	-0.000262	-0.000262	0.003233	0.003233
90	1	75	1	P75	28	-0.000754	-0.000754	-0.001145	-0.001145
90	1	75	1	P90	29	0.001002	0.001002	0.000609	0.000609
90	1	75	1	P95	30	0.000743	0.000743	0.000349	0.000349
90	1	75	1	P99	33	0.002627	0.002627	0.002228	0.002228
90	1	75	1	P999	33	0.002627	0.002627	0.002228	0.002228
90	2	102	2	P1	1	-0.003373	-0.003373	0.000112	0.000112
90	2	102	2	P50	1	-0.000589	-0.000645	0.002905	0.002849
90	2	102	2	P75	27	-0.001767	-0.001767	-0.002155	-0.002155
90	2	102	2	P90	29	-0.001241	-0.001241	-0.001633	-0.001633
90	2	102	2	P95	30	-0.001126	-0.001126	-0.001519	-0.001519
90	2	102	2	P99	32	-0.000248	-0.000248	0.003098	0.003098
90	2	102	2	P999	33	0.002627	0.002627	0.002228	0.002228
90	3	132	3	P1	1	-0.003373	-0.003373	0.000112	0.000112
90	3	132	3	P50	1	0.000248	0.000192	0.003745	0.003689
90	3	132	3	P75	28	0.001984	0.001750	0.001592	0.001358
90	3	132	3	P90	30	-0.001126	-0.001126	-0.002452	-0.002452
90	3	132	3	P95	31	-0.000273	-0.000273	-0.000668	-0.000668
90	3	132	3	P99	34	0.002679	0.002679	0.002279	0.002279
90	3	132	3	P999	57	0.001848	0.001848	0.001426	0.001426
90	4	149	4	P1	1	-0.003396	-0.003396	0.000089	0.000089
90	4	149	4	P50	1	-0.000153	-0.000153	0.003343	0.003343
90	4	149	4	P75	28	0.000814	0.000814	0.000423	0.000423
90	4	149	4	P90	30	-0.002059	-0.002059	-0.002918	-0.002918
90	4	149	4	P95	30	0.004491	0.004491	0.000349	0.000349
90	4	149	4	P99	34	0.002679	0.002679	0.002279	0.002279
90	4	149	4	P999	57	0.001848	0.001848	0.001426	0.001426
90	5	151	5	P1	1	-0.003396	-0.003396	0.000089	0.000089
90	5	151	5	P50	1	-0.000108	-0.000108	0.003388	0.003388
90	5	151	5	P75	28	0.001048	0.001048	0.000657	0.000657
90	5	151	5	P90	30	-0.002059	-0.002059	-0.002918	-0.002918
90	5	151	5	P95	31	-0.000273	-0.000273	-0.000668	-0.000668
90	5	151	5	P99	34	0.002679	0.002679	0.002279	0.002279
90	5	151	5	P999	57	0.001848	0.001848	0.001426	0.001426
90	6	154	6	P1	1	-0.003399	-0.003399	0.000086	0.000086
90	6	154	6	P50	1	-0.000139	-0.000182	0.003357	0.003314
90	6	154	6	P75	28	0.000814	0.000814	0.000423	0.000423
90	6	154	6	P90	30	-0.002059	-0.002059	-0.002918	-0.002918
90	6	154	6	P95	31	-0.000273	-0.000273	-0.000668	-0.000668
90	6	154	6	P99	34	0.002679	0.002679	0.002279	0.002279
90	6	154	6	P999	57	0.001848	0.001848	0.001426	0.001426
90	7	156	7	P1	1	-0.003401	-0.003401	0.000084	0.000084
90	7	156	7	P50	1	-0.000172	-0.000214	0.003323	0.003281
90	7	156	7	P75	28	0.000814	0.000581	0.000423	0.000189
90	7	156	7	P90	30	-0.002059	-0.002059	-0.002918	-0.002918
90	7	156	7	P95	31	-0.000273	-0.000273	-0.000668	-0.000668
90	7	156	7	P99	34	0.002679	0.002679	0.002279	0.002279
90	7	156	7	P999	57	0.001848	0.001848	0.001426	0.001426
91	1	71	1	P1	1	-0.003028	-0.003028	0.000054	0.000054
91	1	71	1	P50	1	-0.001136	-0.001136	0.001952	0.001952
91	1	71	1	P75	1	-0.000161	-0.000161	0.002930	0.002930
91	1	71	1	P90	1	0.000381	0.000381	0.003473	0.003473
91	1	71	1	P95	1	0.000597	0.000597	0.003691	0.003691
91	1	71	1	P99	29	0.001643	0.001643	0.000609	0.000609
91	1	71	1	P999	29	0.001643	0.001643	0.000609	0.000609
91	2	75	2	P1	1	-0.003028	-0.003028	0.000054	0.000054
91	2	75	2	P50	1	-0.001028	-0.001028	0.002061	0.002061
91	2	75	2	P75	1	0.000001	0.000001	0.003093	0.003093
91	2	75	2	P90	1	0.000597	0.000597	0.003691	0.003691
91	2	75	2	P95	26	-0.001310	-0.001310	0.001408	0.001408
91	2	75	2	P99	29	0.001643	0.001643	0.000609	0.000609
91	2	75	2	P999	29	0.001643	0.001643	0.000609	0.000609
91	3	81	3	P1	1	-0.003033	-0.003033	0.000050	0.000050
91	3	81	3	P50	1	-0.001043	-0.001043	0.002046	0.002046
91	3	81	3	P75	1	-0.000046	-0.000046	0.003045	0.003045
91	3	81	3	P90	1	0.000552	0.000552	0.003645	0.003645
91	3	81	3	P95	26	-0.002554	-0.002554	0.000161	0.000161
91	3	81	3	P99	29	0.001643	0.001643	0.000609	0.000609
91	3	81	3	P999	29	0.001643	0.001643	0.000609	0.000609
91	4	85	4	P1	1	-0.003035	-0.003035	0.000047	0.000047
91	4	85	4	P50	1	-0.001052	-0.001052	0.002037	0.002037
91	4	85	4	P75	1	-0.000058	-0.000058	0.003033	0.003033
91	4	85	4	P90	1	0.000557	0.000557	0.003650	0.003650
91	4	85	4	P95	26	-0.002554	-0.002554	0.000161	0.000161
91	4	85	4	P99	29	0.001643	0.001643	0.000609	0.000609
91	4	85	4	P999	29	0.001643	0.001643	0.000609	0.000609
91	5	89	5	P1	1	-0.002478	-0.002478	0.000047	0.000047
91	5	89	5	P50	1	-0.000398	-0.000398	0.002131	0.002131
91	5	89	5	P75	1	0.000643	0.000643	0.003175	0.003175
91	5	89	5	P90	26	-0.001680	-0.001680	0.000161	0.000161
91	5	89	5	P95	28	0.000232	0.000232	0.002060	0.002060
91	5	89	5	P99	30	0.002278	0.002278	0.000349	0.000349
91	5	89	5	P999	30	0.002278	0.002278	0.000349	0.000349
91	6	117	6	P1	1	-0.002455	-0.002455	0.000070	0.000070
91	6	117	6	P50	1	-0.000466	-0.000466	0.002063	0.002063
91	6	117	6	P75	1	0.000547	0.000547	0.003079	0.003079
91	6	117	6	P90	1	0.001177	0.001177	0.003710	0.003710
91	6	117	6	P95	28	-0.001636	-0.001636	0.000189	0.000189
91	6	117	6	P99	29	0.002531	0.002531	0.000609	0.000609
91	6	117	6	P999	30	0.002278	0.002278	0.000349	0.000349
91	7	121	7	P1	1	-0.002455	-0.002455	0.000070	0.000070
91	7	121	7	P50	1	-0.000396	-0.000396	0.002133	0.002133
91	7	121	7	P75	1	0.000652	0.000652	0.003184	0.003184
91	7	121	7	P90	26	-0.002302	-0.002302	-0.000462	-0.000462
91	7	121	7	P95	28	-0.001636	-0.001636	0.000189	0.000189
91	7	121	7	P99	29	0.002531	0.002531	0.000609	0.000609
91	7	121	7	P999	30	0.002278	0.002278	0.000349	0.000349
92	1	9	0	P1	1	-0.003317	-0.003317	0.000415	0.000415
92	1	9	0	P50	1	-0.001660	-0.001660	0.002079	0.002079
92	1	9	0	P75	1	-0.000830	-0.000830	0.002912	0.002912
92	1	9	0	P90	1	-0.000000	-0.000000	0.003745	0.003745
92	1	9	0	P95	1	-0.000000	-0.000000	0.003745	0.003745
92	1	9	0	P99	1	-0.000000	-0.000000	0.003745	0.003745
92	1	9	0	P999	1	-0.000000	-0.000000	0.003745	0.003745
92	2	14	1	P1	1	-0.002668	-0.002668	0.000415	0.000415
92	2	14	1	P50	1	0.000236	-0.000179	0.003328	0.002912
92	2	14	1	P75	28	-0.002517	-0.002517	0.000189	0.000189
92	2	14	1	P90	29	-0.000228	-0.000228	-0.001260	-0.001260
92	2	14	1	P95	29	0.001643	0.001643	0.000609	0.000609
92	2	14	1	P99	29	0.001643	0.001643	0.000609	0.000609
92	2	14	1	P999	29	0.001643	0.001643	0.000609	0.000609
92	3	33	2	P1	1	-0.002949	-0.002949	0.000134	0.000134
92	3	33	2	P50	1	-0.000817	-0.000817	0.002272	0.002272
92	3	33	2	P75	1	0.000251	0.000251	0.003343	0.003343
92	3	33	2	P90	28	-0.002517	-0.002517	0.000189	0.000189
92	3	33	2	P95	29	-0.000228	-0.000228	-0.001260	-0.001260
92	3	33	2	P99	29	0.001643	0.001643	0.000609	0.000609
92	3	33	2	P999	29	0.001643	0.001643	0.000609	0.000609
92	4	36	3	P1	1	-0.002949	-0.002949	0.000134	0.000134
92	4	36	3	P50	1	-0.000550	-0.000684	0.002540	0.002406
92	4	36	3	P75	1	0.000652	0.000518	0.003745	0.003611
92	4	36	3	P90	28	-0.001896	-0.001896	0.000813	0.000813
92	4	36	3	P95	29	-0.000228	-0.000228	-0.001260	-0.001260
92	4	36	3	P99	29	0.001643	0.001643	0.000609	0.000609
92	4	36	3	P999	29	0.001643	0.001643	0.000609	0.000609
92	5	41	4	P1	1	-0.002969	-0.002969	0.000113	0.000113
92	5	41	4	P50	1	-0.000708	-0.000708	0.002382	0.002382
92	5	41	4	P75	1	0.000425	0.000425	0.003518	0.003518
92	5	41	4	P90	28	-0.003139	-0.003139	-0.000434	-0.000434
92	5	41	4	P95	28	-0.000651	-0.000651	0.002060	0.002060
92	5	41	4	P99	29	0.001643	0.001643	0.000609	0.000609
92	5	41	4	P999	29	0.001643	0.001643	0.000609	0.000609
92	6	44	5	P1	1	-0.002979	-0.002979	0.000104	0.000104
92	6	44	5	P50	1	-0.000698	-0.000802	0.002391	0.002287
92	6	44	5	P75	1	0.000444	0.000340	0.003537	0.003432
92	6	44	5	P90	28	-0.003139	-0.003139	-0.000434	-0.000434
92	6	44	5	P95	28	-0.000651	-0.000651	0.002060	0.002060
92	6	44	5	P99	29	0.001643	0.001643	0.000609	0.000609
92	6	44	5	P999	29	0.001643	0.001643	0.000609	0.000609
92	7	47	6	P1	1	-0.002421	-0.002421	0.000104	0.000104
92	7	47	6	P50	1	-0.000035	-0.000035	0.002495	0.002495
92	7	47	6	P75	1	0.001212	0.001212	0.003745	0.003745
92	7	47	6	P90	28	0.000232	0.000232	0.002060	0.002060
92	7	47	6	P95	29	-0.001210	-0.001210	-0.001260	-0.001260
92	7	47	6	P99	29	0.002531	0.002531	0.000609	0.000609
92	7	47	6	P999	29	0.002531	0.002531	0.000609	0.000609
93	1	402	1	P1	1	-0.003036	-0.003036	0.000047	0.000047
93	1	402	1	P50	1	-0.001198	-0.001208	0.001889	0.001880
93	1	402	1	P75	1	-0.000264	-0.000264	0.002826	0.002826
93	1	402	1	P90	1	0.000296	0.000296	0.003389	0.003389
93	1	402	1	P95	1	0.000483	0.000483	0.003576	0.003576
93	1	402	1	P99	1	0.000633	0.000633	0.003726	0.003726
93	1	402	1	P999	28	-0.000651	-0.000651	0.002060	0.002060
93	2	404	2	P1	1	-0.003036	-0.003036	0.000046	0.000046
93	2	404	2	P50	1	-0.001198	-0.001208	0.001889	0.001880
93	2	404	2	P75	1	-0.000260	-0.000269	0.002831	0.002821
93	2	404	2	P90	1	0.000298	0.000298	0.003390	0.003390
93	2	404	2	P95	1	0.000484	0.000484	0.003577	0.003577
93	2	404	2	P99	1	0.000633	0.000633	0.003726	0.003726
93	2	404	2	P999	28	-0.000651	-0.000651	0.002060	0.002060
93	3	406	3	P1	1	-0.003036	-0.003036	0.000046	0.000046
93	3	406	3	P50	1	-0.001199	-0.001208	0.001889	0.001880
93	3	406	3	P75	1	-0.000265	-0.000265	0.002826	0.002826
93	3	406	3	P90	1	0.000300	0.000300	0.003392	0.003392
