pair	n_a	n_b	n_union	remap	quantile	oracle	T_int_err	T_ceil_err	G_int_err	G_ceil_err
316	7	7	14	1	P99	1152	0.016141	0.016141	0.032807	0.032807
316	7	7	14	1	P999	1152	0.016141	0.016141	0.032807	0.032807
317	7	7	14	1	P1	932	-0.008817	-0.008817	-0.007748	-0.007748
317	7	7	14	1	P50	977	0.011506	0.002741	0.012485	0.001547
317	7	7	14	1	P75	1019	0.021804	0.021804	0.024929	0.024929
317	7	7	14	1	P90	1101	0.016840	0.016840	0.012471	0.012471
317	7	7	14	1	P95	1122	0.012387	0.012387	0.015339	0.015339
317	7	7	14	1	P99	1122	0.012387	0.012387	0.015339	0.015339
317	7	7	14	1	P999	1122	0.012387	0.012387	0.015339	0.015339
318	623	7	630	1	P1	2	0.000050	0.000050	-0.035400	-0.035400
318	623	7	630	1	P50	4	-0.001841	-0.002029	-0.037458	-0.037639
318	623	7	630	1	P75	4	0.028215	0.028215	-0.008485	-0.008485
318	623	7	630	1	P90	5	0.006574	0.006034	0.013674	0.013131
318	623	7	630	1	P95	5	0.023457	0.023457	0.030670	0.030670
318	623	7	630	1	P99	1227	-0.021186	-0.021186	-0.019734	-0.019734
318	623	7	630	1	P999	1381	0.019900	0.019900	0.025061	0.025061
319	31	31	62	1	P1	4	0.009607	0.009607	-0.024707	-0.024707
319	31	31	62	1	P50	2431	0.006051	-0.990660	0.024334	-0.990609
319	31	31	62	1	P75	3209	0.011389	0.011389	0.007081	0.007081
319	31	31	62	1	P90	3494	-0.005344	-0.005344	-0.004167	-0.004167
319	31	31	62	1	P95	3525	0.004474	0.004474	0.000025	0.000025
319	31	31	62	1	P99	7089	0.002291	0.002291	0.040734	0.040734
319	31	31	62	1	P999	7089	0.002291	0.002291	0.040734	0.040734
320	7	31	38	1	P1	4	0.000027	0.000027	-0.024707	-0.024707
320	7	31	38	1	P50	6	0.004195	-0.006666	0.022315	0.011271
320	7	31	38	1	P75	14	0.038484	0.038484	0.011149	0.011149
320	7	31	38	1	P90	1241	0.019323	0.019323	0.001308	0.001308
320	7	31	38	1	P95	1313	0.020958	0.020958	0.032311	0.032311
320	7	31	38	1	P99	1380	0.014578	0.014578	0.025804	0.025804
320	7	31	38	1	P999	1380	0.014578	0.014578	0.025804	0.025804
321	31	7	38	1	P1	953	0.016744	0.016744	0.004706	0.004706
321	31	7	38	1	P50	5263	-0.028359	-0.036785	-0.004351	-0.009743
321	31	7	38	1	P75	5502	-0.011064	-0.011064	0.001658	0.001658
321	31	7	38	1	P90	5754	-0.006896	-0.006896	0.009674	0.009674
321	31	7	38	1	P95	5959	0.012584	0.012584	0.040590	0.040590
321	31	7	38	1	P99	9102	0.024676	0.024676	0.007227	0.007227
321	31	7	38	1	P999	9102	0.024676	0.024676	0.007227	0.007227
322	7	7	14	1	P1	938	-0.002406	-0.002406	-0.008368	-0.008368
322	7	7	14	1	P50	969	0.003112	-0.002323	0.012256	0.007382
322	7	7	14	1	P75	994	0.010284	0.010284	0.001192	0.001192
322	7	7	14	1	P90	1035	0.002413	0.002413	-0.012599	-0.012599
322	7	7	14	1	P95	1040	0.019510	0.019510	0.004233	0.004233
322	7	7	14	1	P99	1040	0.019510	0.019510	0.004233	0.004233
322	7	7	14	1	P999	1040	0.019510	0.019510	0.004233	0.004233
323	7	7	14	1	P1	932	-0.014368	-0.014368	-0.009184	-0.009184
323	7	7	14	1	P50	980	0.000481	-0.006738	-0.005847	-0.014448
323	7	7	14	1	P75	998	0.026063	0.026063	0.002004	0.002004
323	7	7	14	1	P90	1047	0.006787	0.006787	0.026833	0.026833
323	7	7	14	1	P95	1067	0.002327	0.002327	0.022284	0.022284
323	7	7	14	1	P99	1067	0.002327	0.002327	0.022284	0.022284
323	7	7	14	1	P999	1067	0.002327	0.002327	0.022284	0.022284
324	7	7	14	1	P1	933	-0.012146	-0.012146	-0.010246	-0.010246
324	7	7	14	1	P50	1001	0.004638	-0.009857	0.020939	-0.000999
324	7	7	14	1	P75	1083	0.020564	0.020564	0.007181	0.007181
324	7	7	14	1	P90	1994	-0.023001	-0.023001	0.004990	0.004990
324	7	7	14	1	P95	2030	-0.019177	-0.019177	0.031000	0.031000
324	7	7	14	1	P99	2030	-0.019177	-0.019177	0.031000	0.031000
324	7	7	14	1	P999	2030	-0.019177	-0.019177	0.031000	0.031000
325	7	7	14	1	P1	941	-0.014249	-0.014249	-0.019675	-0.019675
325	7	7	14	1	P50	960	0.022572	0.015171	0.011929	-0.002620
325	7	7	14	1	P75	1011	-0.007618	-0.007618	0.010841	0.010841
325	7	7	14	1	P90	1098	0.018946	0.018946	0.037532	0.037532
325	7	7	14	1	P95	1140	0.003029	0.003029	0.043679	0.043679
325	7	7	14	1	P99	1140	0.003029	0.003029	0.043679	0.043679
325	7	7	14	1	P999	1140	0.003029	0.003029	0.043679	0.043679
326	7	7	14	1	P1	945	-0.023503	-0.023503	-0.008560	-0.008560
326	7	7	14	1	P50	981	0.006402	-0.002332	0.008356	0.002895
326	7	7	14	1	P75	1021	0.018892	0.018892	-0.006281	-0.006281
326	7	7	14	1	P90	1044	0.040833	0.040833	0.000386	0.000386
326	7	7	14	1	P95	1131	0.003568	0.003568	0.007259	0.007259
326	7	7	14	1	P99	1131	0.003568	0.003568	0.007259	0.007259
326	7	7	14	1	P999	1131	0.003568	0.003568	0.007259	0.007259
327	7	7	14	0	P1	940	-0.019768	-0.019768	-0.017617	-0.017617
327	7	7	14	0	P50	971	0.001170	-0.007492	0.003367	-0.005313
327	7	7	14	0	P75	987	0.010952	0.010952	0.013171	0.013171
327	7	7	14	0	P90	1065	0.007267	0.007267	0.009478	0.009478
327	7	7	14	0	P95	1080	0.007766	0.007766	0.009978	0.009978
327	7	7	14	0	P99	1080	0.007766	0.007766	0.009978	0.009978
327	7	7	14	0	P999	1080	0.007766	0.007766	0.009978	0.009978
328	7	7	14	1	P1	935	-0.008223	-0.008223	-0.013384	-0.013384
328	7	7	14	1	P50	964	-0.000694	-0.006119	0.004089	-0.006758
328	7	7	14	1	P75	992	0.014328	0.014328	0.008065	0.008065
328	7	7	14	1	P90	1059	0.036629	0.036629	0.030006	0.030006
328	7	7	14	1	P95	1138	0.007607	0.007607	0.001063	0.001063
328	7	7	14	1	P99	1138	0.007607	0.007607	0.001063	0.001063
328	7	7	14	1	P999	1138	0.007607	0.007607	0.001063	0.001063
329	7	7	14	1	P1	938	-0.026486	-0.026486	-0.015522	-0.015522
329	7	7	14	1	P50	977	0.023380	0.008637	0.001547	-0.009272
329	7	7	14	1	P75	1040	0.011473	0.011473	0.004233	0.004233
329	7	7	14	1	P90	1098	0.022688	0.022688	0.037532	0.037532
329	7	7	14	1	P95	7885	0.009911	0.009911	0.020607	0.020607
329	7	7	14	1	P99	7885	0.009911	0.009911	0.020607	0.020607
329	7	7	14	1	P999	7885	0.009911	0.009911	0.020607	0.020607
330	7	7	14	1	P1	937	-0.002150	-0.002150	-0.015490	-0.015490
330	7	7	14	1	P50	963	0.008544	0.003080	0.005131	-0.005727
330	7	7	14	1	P75	995	0.008452	0.008452	0.005025	0.005025
330	7	7	14	1	P90	1080	0.024533	0.024533	0.009978	0.009978
330	7	7	14	1	P95	1184	0.019413	0.019413	0.004893	0.004893
330	7	7	14	1	P99	1184	0.019413	0.019413	0.004893	0.004893
330	7	7	14	1	P999	1184	0.019413	0.019413	0.004893	0.004893
331	7	623	630	1	P1	1	0.001749	0.001749	0.025667	0.025667
331	7	623	630	1	P50	3	-0.011773	-0.011925	0.011301	0.011146
331	7	623	630	1	P75	4	-0.011605	-0.011605	-0.031662	-0.031662
331	7	623	630	1	P90	4	0.012410	0.012154	-0.008145	-0.008396
331	7	623	630	1	P95	4	0.020373	0.020373	-0.000348	-0.000348
331	7	623	630	1	P99	935	-0.025240	-0.025240	-0.010932	-0.010932
331	7	623	630	1	P999	1144	0.019183	0.019183	0.040030	0.040030
332	7	31	38	1	P1	4	0.001739	0.001739	-0.028232	-0.028232
332	7	31	38	1	P50	6	-0.014321	-0.142399	-0.001824	-0.131380
332	7	31	38	1	P75	13	0.030597	0.030597	0.042635	0.042635
332	7	31	38	1	P90	975	0.010256	0.010256	0.016768	0.016768
332	7	31	38	1	P95	1003	0.034675	0.034675	0.041279	0.041279
332	7	31	38	1	P99	1068	0.014902	0.014902	0.021326	0.021326
332	7	31	38	1	P999	1068	0.014902	0.014902	0.021326	0.021326
333	31	7	38	1	P1	875	0.002680	0.002680	0.003202	0.003202
333	31	7	38	1	P50	4695	-0.025641	-0.036193	0.003045	-0.011376
333	31	7	38	1	P75	5163	-0.012040	-0.012040	0.009437	0.009437
333	31	7	38	1	P90	5584	-0.007000	-0.007000	0.003419	0.003419
333	31	7	38	1	P95	5745	0.022879	0.022879	0.033463	0.033463
333	31	7	38	1	P99	10339	0.001215	0.001215	0.010158	0.010158
333	31	7	38	1	P999	10339	0.001215	0.001215	0.010158	0.010158
334	7	7	14	1	P1	877	-0.009590	-0.009590	0.000914	0.000914
334	7	7	14	1	P50	912	0.010249	0.003998	-0.000205	-0.005620
334	7	7	14	1	P75	944	0.010944	0.010944	-0.000298	-0.000298
334	7	7	14	1	P90	989	0.022497	0.022497	0.011122	0.011122
334	7	7	14	1	P95	1034	0.021427	0.021427	0.010060	0.010060
334	7	7	14	1	P99	1034	0.021427	0.021427	0.010060	0.010060
334	7	7	14	1	P999	1034	0.021427	0.021427	0.010060	0.010060
335	7	7	14	1	P1	883	-0.016702	-0.016702	-0.001559	-0.001559
335	7	7	14	1	P50	903	0.008900	-0.001999	0.006475	0.002111
335	7	7	14	1	P75	928	0.014237	0.014237	0.031773	0.031773
335	7	7	14	1	P90	1049	0.022157	0.022157	0.039825	0.039825
335	7	7	14	1	P95	1096	0.021765	0.021765	0.039425	0.039425
335	7	7	14	1	P99	1096	0.021765	0.021765	0.039425	0.039425
335	7	7	14	1	P999	1096	0.021765	0.021765	0.039425	0.039425
336	7	7	14	1	P1	883	-0.005853	-0.005853	0.000302	0.000302
336	7	7	14	1	P50	923	0.008831	-0.012849	0.004106	-0.006741
336	7	7	14	1	P75	956	0.017259	0.017259	0.001554	0.001554
336	7	7	14	1	P90	973	0.021437	0.021437	0.027749	0.027749
336	7	7	14	1	P95	1015	0.022652	0.022652	0.028968	0.028968
336	7	7	14	1	P99	1015	0.022652	0.022652	0.028968	0.028968
336	7	7	14	1	P999	1015	0.022652	0.022652	0.028968	0.028968
337	7	7	14	1	P1	887	-0.005677	-0.005677	-0.006454	-0.006454
337	7	7	14	1	P50	911	0.001481	-0.003353	-0.005511	-0.009431
337	7	7	14	1	P75	916	0.027839	0.027839	0.000849	0.000849
337	7	7	14	1	P90	970	0.013822	0.013822	0.008775	0.008775
337	7	7	14	1	P95	997	0.008079	0.008079	0.003009	0.003009
337	7	7	14	1	P99	997	0.008079	0.008079	0.003009	0.003009
337	7	7	14	1	P999	997	0.008079	0.008079	0.003009	0.003009
338	7	7	14	1	P1	875	-0.021080	-0.021080	0.003202	0.003202
338	7	7	14	1	P50	903	0.020068	0.012681	0.005503	0.000661
338	7	7	14	1	P75	950	0.005481	0.005481	0.007879	0.007879
338	7	7	14	1	P90	977	0.021268	0.021268	0.023541	0.023541
338	7	7	14	1	P95	1019	0.000757	0.000757	0.024929	0.024929
338	7	7	14	1	P99	1019	0.000757	0.000757	0.024929	0.024929
338	7	7	14	1	P999	1019	0.000757	0.000757	0.024929	0.024929
339	7	7	14	1	P1	884	-0.010690	-0.010690	-0.001605	-0.001605
339	7	7	14	1	P50	915	0.011353	0.004053	0.001943	-0.003483
339	7	7	14	1	P75	946	-0.000297	-0.000297	0.001207	0.001207
339	7	7	14	1	P90	964	0.009879	0.009879	0.015054	0.015054
339	7	7	14	1	P95	969	0.019330	0.019330	0.031992	0.031992
339	7	7	14	1	P99	969	0.019330	0.019330	0.031992	0.031992
339	7	7	14	1	P999	969	0.019330	0.019330	0.031992	0.031992
340	7	623	630	1	P1	1	0.036868	0.036868	0.034368	0.034368
340	7	623	630	1	P50	3	0.003481	0.003317	-0.001584	-0.001747
340	7	623	630	1	P75	3	0.029512	0.029512	0.024250	0.024250
340	7	623	630	1	P90	4	0.033149	0.032695	-0.016541	-0.016973
340	7	623	630	1	P95	4	0.047335	0.047335	-0.003071	-0.003071
340	7	623	630	1	P99	885	-0.023536	-0.023536	0.000522	0.000522
340	7	623	630	1	P999	1000	0.019709	0.019709	0.000000	0.000000
341	7	31	38	1	P1	4	0.002111	0.002111	-0.028232	-0.028232
341	7	31	38	1	P50	6	-0.013553	-0.141857	-0.001824	-0.131380
341	7	31	38	1	P75	8	0.039051	0.039051	0.005936	0.005936
341	7	31	38	1	P90	200	-0.001922	-0.001922	0.001975	0.001975
341	7	31	38	1	P95	217	0.003589	0.003589	0.007309	0.007309
341	7	31	38	1	P99	246	0.008816	0.008816	0.012258	0.012258
341	7	31	38	1	P999	246	0.008816	0.008816	0.012258	0.012258
342	31	31	62	1	P1	42	0.009619	0.009619	0.005858	0.005858
342	31	31	62	1	P50	3929	-0.009198	-0.943982	0.022096	-0.944366
342	31	31	62	1	P75	4907	0.000631	0.000631	0.005959	0.005959
342	31	31	62	1	P90	5352	-0.002745	-0.002745	0.009691	0.009691
342	31	31	62	1	P95	5447	0.012379	0.012379	0.043661	0.043661
342	31	31	62	1	P99	7601	0.027689	0.027689	0.013729	0.013729
342	31	31	62	1	P999	7601	0.027689	0.027689	0.013729	0.013729
343	7	7	14	1	P1	93	-0.001700	-0.001700	-0.003452	-0.003452
343	7	7	14	1	P50	99	-0.009674	-0.015057	-0.004422	-0.011604
343	7	7	14	1	P75	101	0.025088	0.025088	0.004542	0.004542
343	7	7	14	1	P90	103	0.034830	0.034830	0.013983	0.013983
343	7	7	14	1	P95	105	0.029980	0.029980	0.038835	0.038835
343	7	7	14	1	P99	105	0.029980	0.029980	0.038835	0.038835
343	7	7	14	1	P999	105	0.029980	0.029980	0.038835	0.038835
344	7	7	14	1	P1	91	0.022707	0.022707	0.007448	0.007448
344	7	7	14	1	P50	100	-0.015114	-0.022239	0.007267	0.000000
344	7	7	14	1	P75	101	-0.003394	-0.003394	0.019195	0.019195
344	7	7	14	1	P90	102	0.030772	0.030772	0.023924	0.023924
344	7	7	14	1	P95	108	0.016850	0.016850	0.009978	0.009978
344	7	7	14	1	P99	108	0.016850	0.016850	0.009978	0.009978
344	7	7	14	1	P999	108	0.016850	0.016850	0.009978	0.009978
345	7	7	14	1	P1	92	-0.007369	-0.007369	0.018381	0.018381
345	7	7	14	1	P50	100	0.003611	-0.003649	0.007267	0.000000
345	7	7	14	1	P75	101	0.015555	0.015555	0.019195	0.019195
345	7	7	14	1	P90	103	0.010400	0.010400	0.013983	0.013983
345	7	7	14	1	P95	107	0.015934	0.015934	0.019417	0.019417
345	7	7	14	1	P99	107	0.015934	0.015934	0.019417	0.019417
345	7	7	14	1	P999	107	0.015934	0.015934	0.019417	0.019417
346	7	7	14	1	P1	94	0.001000	0.001000	-0.003287	-0.003287
346	7	7	14	1	P50	99	0.014561	0.007229	0.010101	0.002813
346	7	7	14	1	P75	106	0.018848	0.018848	0.006922	0.006922
346	7	7	14	1	P90	108	0.021979	0.021979	0.009978	0.009978
346	7	7	14	1	P95	111	0.038589	0.038589	0.026315	0.026315
346	7	7	14	1	P99	111	0.038589	0.038589	0.026315	0.026315
346	7	7	14	1	P999	111	0.038589	0.038589	0.026315	0.026315
347	7	7	14	1	P1	92	0.008970	0.008970	0.007380	0.007380
347	7	7	14	1	P50	100	0.012656	0.001699	0.014587	0.009701
347	7	7	14	1	P75	102	0.014637	0.014637	0.009203	0.009203
347	7	7	14	1	P90	103	0.019467	0.019467	0.009100	0.009100
347	7	7	14	1	P95	103	0.026887	0.026887	0.013983	0.013983
347	7	7	14	1	P99	103	0.026887	0.026887	0.013983	0.013983
347	7	7	14	1	P999	103	0.026887	0.026887	0.013983	0.013983
348	623	7	630	1	P1	1	0.030640	0.030640	0.038746	0.038746
348	623	7	630	1	P50	3	-0.001856	-0.002030	0.005674	0.005499
348	623	7	630	1	P75	4	-0.000120	-0.000120	-0.035491	-0.035491
348	623	7	630	1	P90	4	0.026870	0.026582	-0.009463	-0.009741
348	623	7	630	1	P95	4	0.035834	0.035834	-0.000819	-0.000819
348	623	7	630	1	P99	145	-0.001397	-0.001397	0.004972	0.004972
348	623	7	630	1	P999	167	0.002205	0.002205	0.008553	0.008553
349	31	31	62	1	P1	4	0.045780	0.045780	0.003953	0.003953
349	31	31	62	1	P50	3160	-0.008841	-0.992109	0.022697	-0.992120
349	31	31	62	1	P75	4988	-0.013502	-0.013502	0.000430	0.000430
349	31	31	62	1	P90	5347	-0.012263	-0.012263	0.003343	0.003343
349	31	31	62	1	P95	5624	-0.004779	-0.004779	0.010815	0.010815
349	31	31	62	1	P99	7869	-0.006833	-0.006833	0.022683	0.022683
349	31	31	62	1	P999	7869	-0.006833	-0.006833	0.022683	0.022683
350	31	7	38	1	P1	43	0.010071	0.010071	0.018688	0.018688
350	31	7	38	1	P50	50	0.011554	0.000610	0.008928	0.003464
350	31	7	38	1	P75	54	0.044256	0.044256	0.007988	0.007988
350	31	7	38	1	P90	102	-0.016029	-0.016029	-0.008902	-0.008902
350	31	7	38	1	P95	103	-0.004151	-0.004151	0.003030	0.003030
350	31	7	38	1	P99	104	-0.002939	-0.002939	0.004233	0.004233
350	31	7	38	1	P999	104	-0.002939	-0.002939	0.004233	0.004233
351	7	7	14	1	P1	94	-0.013681	-0.013681	-0.010478	-0.010478
351	7	7	14	1	P50	99	-0.000204	-0.007443	0.010101	0.001362
351	7	7	14	1	P75	101	0.001595	0.001595	0.022891	0.022891
351	7	7	14	1	P90	105	0.028550	0.028550	0.016512	0.016512
351	7	7	14	1	P95	106	0.041300	0.041300	0.029035	0.029035
351	7	7	14	1	P99	106	0.041300	0.041300	0.029035	0.029035
351	7	7	14	1	P999	106	0.041300	0.041300	0.029035	0.029035
352	7	7	14	1	P1	91	0.019108	0.019108	0.007448	0.007448
352	7	7	14	1	P50	99	-0.000051	-0.007278	0.010101	-0.004422
352	7	7	14	1	P75	100	0.011727	0.011727	0.033120	0.033120
352	7	7	14	1	P90	105	0.006411	0.006411	0.016512	0.016512
352	7	7	14	1	P95	106	0.041261	0.041261	0.029035	0.029035
352	7	7	14	1	P99	106	0.041261	0.041261	0.029035	0.029035
352	7	7	14	1	P999	106	0.041261	0.041261	0.029035	0.029035
353	7	7	14	0	P1	93	-0.014264	-0.014264	-0.005614	-0.005614
353	7	7	14	0	P50	99	0.001314	-0.013082	0.010101	-0.004422
353	7	7	14	0	P75	100	0.017481	0.017481	0.026410	0.026410
353	7	7	14	0	P90	102	0.015017	0.015017	0.023924	0.023924
353	7	7	14	0	P95	109	0.036055	0.036055	0.000713	0.000713
353	7	7	14	0	P99	109	0.036055	0.036055	0.000713	0.000713
353	7	7	14	0	P999	109	0.036055	0.036055	0.000713	0.000713
354	7	7	14	1	P1	97	-0.012823	-0.012823	-0.007527	-0.007527
354	7	7	14	1	P50	99	0.004733	-0.000712	0.010101	0.004630
354	7	7	14	1	P75	101	0.017475	0.017475	0.022891	0.022891
354	7	7	14	1	P90	106	0.001610	0.001610	0.006922	0.006922
354	7	7	14	1	P95	106	0.023619	0.023619	0.029035	0.029035
354	7	7	14	1	P99	106	0.023619	0.023619	0.029035	0.029035
354	7	7	14	1	P999	106	0.023619	0.023619	0.029035	0.029035
355	7	7	14	1	P1	92	-0.000148	-0.000148	0.003739	0.003739
355	7	7	14	1	P50	96	-0.004648	-0.010043	0.014864	0.006084
355	7	7	14	1	P75	99	0.008088	0.008088	0.010101	0.010101
355	7	7	14	1	P90	104	0.002272	0.002272	0.004233	0.004233
355	7	7	14	1	P95	105	0.036848	0.036848	0.038835	0.038835
355	7	7	14	1	P99	105	0.036848	0.036848	0.038835	0.038835
355	7	7	14	1	P999	105	0.036848	0.036848	0.038835	0.038835
356	623	7	630	1	P1	1	0.019278	0.019278	0.023669	0.023669
356	623	7	630	1	P50	3	-0.013501	-0.013658	-0.010364	-0.010522
356	623	7	630	1	P75	3	0.011484	0.011484	0.014673	0.014673
356	623	7	630	1	P90	3	0.026908	0.026745	0.030130	0.029966
356	623	7	630	1	P95	4	0.027100	0.027100	-0.013782	-0.013782
356	623	7	630	1	P99	1041	-0.015343	-0.015343	-0.018290	-0.018290
356	623	7	630	1	P999	1156	0.032488	0.032488	0.029233	0.029233
357	31	31	62	1	P1	5	0.018457	0.018457	0.042344	0.042344
357	31	31	62	1	P50	4302	0.004367	-0.996331	0.018214	-0.996411
357	31	31	62	1	P75	4941	-0.003605	-0.003605	-0.007453	-0.007453
357	31	31	62	1	P90	5298	0.002767	0.002767	0.016296	0.016296
357	31	31	62	1	P95	5657	0.013424	0.013424	0.004918	0.004918
357	31	31	62	1	P99	8261	0.004496	0.004496	0.017409	0.017409
357	31	31	62	1	P999	8261	0.004496	0.004496	0.017409	0.017409
358	7	7	14	1	P1	910	-0.011912	-0.011912	-0.014200	-0.014200
358	7	7	14	1	P50	957	-0.006151	-0.011539	0.000507	-0.006711
358	7	7	14	1	P75	972	-0.005400	-0.005400	0.017693	0.017693
358	7	7	14	1	P90	1026	0.027877	0.027877	0.017936	0.017936
358	7	7	14	1	P95	1084	0.016122	0.016122	0.006252	0.006252
358	7	7	14	1	P99	1084	0.016122	0.016122	0.006252	0.006252
358	7	7	14	1	P999	1084	0.016122	0.016122	0.006252	0.006252
359	7	7	14	1	P1	901	0.006004	0.006004	-0.004353	-0.004353
359	7	7	14	1	P50	935	0.007024	0.001564	0.006406	0.002043
359	7	7	14	1	P75	956	0.017558	0.017558	-0.002788	-0.002788
359	7	7	14	1	P90	999	0.028161	0.028161	0.001001	0.001001
359	7	7	14	1	P95	1103	0.015843	0.015843	0.032829	0.032829
359	7	7	14	1	P99	1103	0.015843	0.015843	0.032829	0.032829
359	7	7	14	1	P999	1103	0.015843	0.015843	0.032829	0.032829
360	7	7	14	1	P1	905	0.010297	0.010297	0.013014	0.013014
360	7	7	14	1	P50	937	0.009380	0.004512	0.012045	0.007171
360	7	7	14	1	P75	970	0.023334	0.023334	0.030928	0.030928
360	7	7	14	1	P90	1007	0.014744	0.014744	0.022231	0.022231
360	7	7	14	1	P95	1023	0.013465	0.013465	0.020921	0.020921
360	7	7	14	1	P99	1023	0.013465	0.013465	0.020921	0.020921
360	7	7	14	1	P999	1023	0.013465	0.013465	0.020921	0.020921
361	7	7	14	0	P1	907	-0.007147	-0.007147	-0.010939	-0.010939
361	7	7	14	0	P50	933	-0.001644	-0.006451	0.019894	0.013584
361	7	7	14	0	P75	984	0.004277	0.004277	-0.009888	-0.009888
361	7	7	14	0	P90	999	0.010920	0.010920	-0.007659	-0.007659
361	7	7	14	0	P95	999	0.021960	0.021960	0.001001	0.001001
361	7	7	14	0	P99	999	0.021960	0.021960	0.001001	0.001001
361	7	7	14	0	P999	999	0.021960	0.021960	0.001001	0.001001
362	7	7	14	1	P1	906	-0.012738	-0.012738	-0.009848	-0.009848
362	7	7	14	1	P50	933	0.016927	0.010634	0.011489	0.006618
362	7	7	14	1	P75	956	0.027993	0.027993	0.001554	0.001554
362	7	7	14	1	P90	1018	0.000982	0.000982	0.003890	0.003890
362	7	7	14	1	P95	1020	0.020962	0.020962	0.023924	0.023924
362	7	7	14	1	P99	1020	0.020962	0.020962	0.023924	0.023924
362	7	7	14	1	P999	1020	0.020962	0.020962	0.023924	0.023924
363	7	7	14	1	P1	908	-0.008300	-0.008300	-0.012029	-0.012029
363	7	7	14	1	P50	938	-0.002773	-0.008181	0.003187	-0.001161
363	7	7	14	1	P75	956	0.010901	0.010901	-0.002788	-0.002788
363	7	7	14	1	P90	991	0.007540	0.007540	0.009082	0.009082
363	7	7	14	1	P95	1006	0.014341	0.014341	0.038174	0.038174
363	7	7	14	1	P99	1006	0.014341	0.014341	0.038174	0.038174
363	7	7	14	1	P999	1006	0.014341	0.014341	0.038174	0.038174
364	7	7	14	1	P1	915	-0.017466	-0.017466	0.001943	0.001943
364	7	7	14	1	P50	932	0.009964	0.001223	0.011242	0.007256
364	7	7	14	1	P75	947	0.020226	0.020226	0.007087	0.007087
364	7	7	14	1	P90	994	0.002010	0.002010	-0.015582	-0.015582
364	7	7	14	1	P95	998	0.019918	0.019918	0.002004	0.002004
364	7	7	14	1	P99	998	0.019918	0.019918	0.002004	0.002004
364	7	7	14	1	P999	998	0.019918	0.019918	0.002004	0.002004
365	623	7	630	1	P1	1	0.037632	0.037632	0.038746	0.038746
365	623	7	630	1	P50	3	0.007277	0.007130	0.006486	0.006339
365	623	7	630	1	P75	3	0.030639	0.030639	0.029789	0.029789
365	623	7	630	1	P90	4	0.033911	0.033565	-0.011362	-0.011692
365	623	7	630	1	P95	4	0.044697	0.044697	-0.001067	-0.001067
365	623	7	630	1	P99	1277	-0.005125	-0.005125	-0.012725	-0.012725
365	623	7	630	1	P999	1355	0.011804	0.011804	0.000314	0.000314
366	31	31	62	1	P1	4	-0.007905	-0.007905	-0.028232	-0.028232
366	31	31	62	1	P50	2868	0.016292	-0.991498	0.033044	-0.991317
366	31	31	62	1	P75	4778	0.010257	0.010257	0.008725	0.008725
366	31	31	62	1	P90	5374	-0.002972	-0.002972	-0.001698	-0.001698
366	31	31	62	1	P95	5616	-0.003531	-0.003531	-0.002299	-0.002299
366	31	31	62	1	P99	9871	-0.002183	-0.002183	0.013069	0.013069
366	31	31	62	1	P999	9871	-0.002183	-0.002183	0.013069	0.013069
367	7	7	14	1	P1	1041	-0.001852	-0.001852	0.003269	0.003269
367	7	7	14	1	P50	1101	0.020772	0.006050	0.012471	-0.009285
367	7	7	14	1	P75	1178	0.007467	0.007467	0.010012	0.010012
367	7	7	14	1	P90	1202	0.009104	0.009104	0.018934	0.018934
367	7	7	14	1	P95	1222	0.003462	0.003462	0.016877	0.016877
367	7	7	14	1	P99	1222	0.003462	0.003462	0.016877	0.016877
367	7	7	14	1	P999	1222	0.003462	0.003462	0.016877	0.016877
368	7	7	14	1	P1	1041	0.023437	0.023437	-0.018290	-0.018290
368	7	7	14	1	P50	1081	0.023900	0.018334	-0.001856	-0.007262
368	7	7	14	1	P75	1107	0.021892	0.021892	-0.000282	-0.000282
368	7	7	14	1	P90	1116	0.028493	0.028493	0.020797	0.020797
368	7	7	14	1	P95	1156	0.000148	0.000148	0.029233	0.029233
368	7	7	14	1	P99	1156	0.000148	0.000148	0.029233	0.029233
368	7	7	14	1	P999	1156	0.000148	0.000148	0.029233	0.029233
369	7	7	14	1	P1	1054	-0.028176	-0.028176	-0.003710	-0.003710
369	7	7	14	1	P50	1079	0.028249	0.013423	0.010914	0.005439
369	7	7	14	1	P75	1145	0.008463	0.008463	0.012384	0.012384
369	7	7	14	1	P90	1160	0.017347	0.017347	0.016811	0.016811
369	7	7	14	1	P95	1187	0.005095	0.005095	0.002354	0.002354
369	7	7	14	1	P99	1187	0.005095	0.005095	0.002354	0.002354
369	7	7	14	1	P999	1187	0.005095	0.005095	0.002354	0.002354
370	7	7	14	1	P1	1066	-0.014143	-0.014143	-0.009561	-0.009561
370	7	7	14	1	P50	1110	0.001853	-0.005383	0.007383	0.001150
370	7	7	14	1	P75	1125	0.010227	0.010227	0.012631	0.012631
370	7	7	14	1	P90	1218	-0.004003	-0.004003	-0.001706	-0.001706
370	7	7	14	1	P95	1221	0.015393	0.015393	0.017710	0.017710
370	7	7	14	1	P99	1221	0.015393	0.015393	0.017710	0.017710
370	7	7	14	1	P999	1221	0.015393	0.015393	0.017710	0.017710
371	7	7	14	1	P1	1062	-0.003650	-0.003650	-0.002225	-0.002225
371	7	7	14	1	P50	1125	0.017270	0.008446	0.012631	0.003870
371	7	7	14	1	P75	1158	0.018880	0.018880	0.016357	0.016357
