pair	n_a	n_b	n_union	remap	quantile	oracle	T_int_err	T_ceil_err	G_int_err	G_ceil_err
217	4	1127	1131	1	P1	1	0.004942	0.004942	0.019497	0.019497
217	4	1127	1131	1	P50	2	0.015992	0.015992	-0.014390	-0.014390
217	4	1127	1131	1	P75	2	0.030513	0.030513	-0.000329	-0.000329
217	4	1127	1131	1	P90	3	-0.001317	-0.001317	0.011115	0.011115
217	4	1127	1131	1	P95	3	0.009658	0.009658	0.022205	0.022205
217	4	1127	1131	1	P99	3	0.018407	0.018407	0.031047	0.031047
217	4	1127	1131	1	P999	106	0.023110	0.023110	0.029035	0.029035
218	113	90	203	1	P1	12	0.004880	0.004880	0.024334	0.024334
218	113	90	203	1	P50	444	-0.017663	-0.017663	-0.006264	-0.006264
218	113	90	203	1	P75	1276	0.015506	0.015506	-0.009086	-0.009086
218	113	90	203	1	P90	1386	0.016577	0.016577	-0.000584	-0.000584
218	113	90	203	1	P95	1532	0.043466	0.043466	0.007907	0.007907
218	113	90	203	1	P99	5724	0.031056	0.031056	0.037254	0.037254
218	113	90	203	1	P999	6713	0.001820	0.001820	0.007563	0.007563
219	56	119	175	1	P1	1	-0.006309	-0.006309	0.002023	0.002023
219	56	119	175	1	P50	18	-0.023333	-0.023333	-0.021703	-0.021703
219	56	119	175	1	P75	19	-0.028332	-0.028332	-0.026821	-0.026821
219	56	119	175	1	P90	20	-0.032355	-0.032355	-0.030957	-0.030957
219	56	119	175	1	P95	20	-0.002739	-0.002739	-0.001368	-0.001368
219	56	119	175	1	P99	24	-0.007501	-0.007501	0.037565	0.037565
219	56	119	175	1	P999	27	0.005341	0.005341	0.006001	0.006001
220	7	421	428	1	P1	1	0.014029	0.014029	0.031519	0.031519
220	7	421	428	1	P50	449	-0.011857	-0.012201	-0.005478	-0.005832
220	7	421	428	1	P75	464	-0.003553	-0.003973	0.003334	0.002885
220	7	421	428	1	P90	481	-0.001230	-0.001230	0.000990	0.000990
220	7	421	428	1	P95	493	-0.001194	-0.001194	0.003187	0.003187
220	7	421	428	1	P99	550	0.021233	0.021233	0.033604	0.033604
220	7	421	428	1	P999	679	0.028095	0.028095	0.040368	0.040368
221	106	2002	2108	1	P1	1	-0.015352	-0.015352	0.000567	0.000567
221	106	2002	2108	1	P50	1	0.011236	0.011210	0.027558	0.027532
221	106	2002	2108	1	P75	1	0.025076	0.025050	0.041607	0.041581
221	106	2002	2108	1	P90	2	0.014582	0.014582	-0.013554	-0.013554
221	106	2002	2108	1	P95	2	0.028675	0.028675	0.000135	0.000135
221	106	2002	2108	1	P99	3	0.015546	0.015546	0.030811	0.030811
221	106	2002	2108	1	P999	5	-0.001920	-0.001920	0.012587	0.012587
222	25	458	483	1	P1	1	-0.001754	-0.001754	0.009489	0.009489
222	25	458	483	1	P50	58	-0.019834	-0.019834	0.002180	0.002180
222	25	458	483	1	P75	66	-0.021526	-0.021526	-0.010018	-0.010018
222	25	458	483	1	P90	69	-0.005290	-0.005290	0.011990	0.011990
222	25	458	483	1	P95	72	-0.015819	-0.015819	0.002670	0.002670
222	25	458	483	1	P99	77	-0.002561	-0.002561	0.000695	0.000695
222	25	458	483	1	P999	136	-0.005578	-0.005578	0.040889	0.040889
223	11	1802	1813	1	P1	1	-0.014206	-0.014206	0.006625	0.006625
223	11	1802	1813	1	P50	2	0.007668	0.007668	-0.015553	-0.015553
223	11	1802	1813	1	P75	2	0.022856	0.022856	-0.000732	-0.000732
223	11	1802	1813	1	P90	3	-0.008232	-0.008232	0.011505	0.011505
223	11	1802	1813	1	P95	3	0.003211	0.003211	0.023163	0.023163
223	11	1802	1813	1	P99	4	0.013634	0.013634	-0.010481	-0.010481
223	11	1802	1813	1	P999	219	0.004838	0.004838	0.020029	0.020029
224	1784	2894	4678	1	P1	1	-0.009810	-0.009810	0.007735	0.007735
224	1784	2894	4678	1	P50	2	0.010539	0.010526	-0.016131	-0.016143
224	1784	2894	4678	1	P75	2	0.025011	0.025011	-0.002059	-0.002059
224	1784	2894	4678	1	P90	3	-0.009167	-0.009167	0.007046	0.007046
224	1784	2894	4678	1	P95	3	0.003148	0.003148	0.019547	0.019547
224	1784	2894	4678	1	P99	3	0.013099	0.013099	0.029649	0.029649
224	1784	2894	4678	1	P999	4	0.020900	0.020900	-0.006892	-0.006892
225	963	72	1035	0	P1	1	-0.021030	-0.021030	0.000468	0.000468
225	963	72	1035	0	P50	1	0.000319	0.000319	0.022286	0.022286
225	963	72	1035	0	P75	1	0.011404	0.011404	0.033615	0.033615
225	963	72	1035	0	P90	1	0.018097	0.018097	0.040455	0.040455
225	963	72	1035	0	P95	1	0.020352	0.020352	0.042760	0.042760
225	963	72	1035	0	P99	2	-0.007310	-0.007310	-0.028641	-0.028641
225	963	72	1035	0	P999	2	0.020806	0.020806	-0.001130	-0.001130
226	155	9	164	1	P1	1	-0.013645	-0.013645	0.000587	0.000587
226	155	9	164	1	P50	1	0.010120	0.009823	0.024664	0.024363
226	155	9	164	1	P75	1	0.022366	0.022066	0.037070	0.036766
226	155	9	164	1	P90	1	0.029604	0.029604	0.044403	0.044403
226	155	9	164	1	P95	56	0.005935	0.005935	0.015147	0.015147
226	155	9	164	1	P99	63	0.018812	0.018812	0.027969	0.027969
226	155	9	164	1	P999	126	0.021739	0.021739	0.029999	0.029999
227	754	274	1028	1	P1	1	-0.001648	-0.001648	0.000521	0.000521
227	754	274	1028	1	P50	1	0.022535	0.022486	0.024672	0.024624
227	754	274	1028	1	P75	1	0.035090	0.035041	0.037211	0.037162
227	754	274	1028	1	P90	2	-0.037529	-0.037529	-0.037588	-0.037588
227	754	274	1028	1	P95	2	-0.017878	-0.017878	-0.018006	-0.018006
227	754	274	1028	1	P99	2	-0.001790	-0.001790	-0.001975	-0.001975
227	754	274	1028	1	P999	2	0.001777	0.001777	0.001579	0.001579
228	1129	770	1899	1	P1	1	-0.015555	-0.015555	0.001519	0.001519
228	1129	770	1899	1	P50	2	0.016798	0.016798	-0.010472	-0.010472
228	1129	770	1899	1	P75	114	-0.009893	-0.009893	0.001145	0.001145
228	1129	770	1899	1	P90	118	-0.006949	-0.006949	0.004074	0.004074
228	1129	770	1899	1	P95	120	0.002893	0.002893	0.012924	0.012924
228	1129	770	1899	1	P99	127	-0.000616	-0.000616	0.006340	0.006340
228	1129	770	1899	1	P999	167	-0.002066	-0.002066	0.008553	0.008553
229	1620	3610	5230	1	P1	33	0.020181	0.020181	0.021923	0.021923
229	1620	3610	5230	1	P50	37	0.019666	0.019631	0.021336	0.021301
229	1620	3610	5230	1	P75	57	0.003511	0.003511	0.004902	0.004902
229	1620	3610	5230	1	P90	67	-0.002328	-0.002482	-0.001040	-0.001195
229	1620	3610	5230	1	P95	69	0.005596	0.005596	0.006871	0.006871
229	1620	3610	5230	1	P99	73	0.008445	0.008445	0.009688	0.009688
229	1620	3610	5230	1	P999	198	0.011465	0.011465	0.012096	0.012096
230	152055	171	152226	1	P1	1	0.027880	0.027880	0.034878	0.034878
230	152055	171	152226	1	P50	58	-0.001892	-0.001892	0.002787	0.002786
230	152055	171	152226	1	P75	60	-0.006398	-0.006398	-0.003404	-0.003404
230	152055	171	152226	1	P90	62	-0.000795	-0.000795	-0.006723	-0.006723
230	152055	171	152226	1	P95	63	0.011056	0.011056	0.001927	0.001927
230	152055	171	152226	1	P99	69	0.005024	0.005024	0.009640	0.009640
230	152055	171	152226	1	P999	168	-0.001573	-0.001573	0.002549	0.002549
231	599	4191	4790	1	P1	1	-0.017793	-0.017793	0.002681	0.002681
231	599	4191	4790	1	P50	57	-0.005613	-0.005635	0.000331	0.000306
231	599	4191	4790	1	P75	59	-0.011887	-0.011887	-0.004496	-0.004496
231	599	4191	4790	1	P90	60	0.012475	0.012417	0.010965	0.010889
231	599	4191	4790	1	P95	62	0.010703	0.010703	-0.003788	-0.003788
231	599	4191	4790	1	P99	69	0.000968	0.000968	0.003235	0.003235
231	599	4191	4790	1	P999	172	0.002818	0.002818	0.022715	0.022715
232	168	741	909	1	P1	1	-0.012385	-0.012385	0.000756	0.000756
232	168	741	909	1	P50	1	0.021436	0.021436	0.034976	0.034976
232	168	741	909	1	P75	2	0.020418	0.020418	-0.011028	-0.011028
232	168	741	909	1	P90	29	-0.011344	-0.011344	-0.003172	-0.003172
232	168	741	909	1	P95	30	0.001073	0.001073	0.009278	0.009278
232	168	741	909	1	P99	32	-0.001983	-0.001983	0.006105	0.006105
232	168	741	909	1	P999	105	0.032350	0.032350	0.038835	0.038835
233	5104	190	5294	1	P1	37	0.009989	0.009989	0.000387	0.000387
233	5104	190	5294	1	P50	111	-0.015408	-0.015428	0.003046	0.003021
233	5104	190	5294	1	P75	115	-0.014334	-0.014334	0.006469	0.006469
233	5104	190	5294	1	P90	119	-0.007688	-0.007688	0.011391	0.011391
233	5104	190	5294	1	P95	123	-0.008192	-0.008192	0.006505	0.006505
233	5104	190	5294	1	P99	147	-0.007754	-0.007754	0.005759	0.005759
233	5104	190	5294	1	P999	265	-0.003361	-0.003361	0.024982	0.024982
234	84	233	317	1	P1	45	0.025368	0.025368	0.016635	0.016635
234	84	233	317	1	P50	94	0.003704	0.003704	0.004320	0.004320
234	84	233	317	1	P75	145	-0.003205	-0.003205	0.004116	0.004116
234	84	233	317	1	P90	163	-0.003143	-0.003143	-0.001374	-0.001374
234	84	233	317	1	P95	172	-0.005458	-0.005458	0.006188	0.006188
234	84	233	317	1	P99	193	0.003537	0.003537	0.016004	0.016004
234	84	233	317	1	P999	312	0.001388	0.001388	0.035808	0.035808
235	4	253	257	1	P1	1	-0.017843	-0.017843	0.000517	0.000517
235	4	253	257	1	P50	1	0.003738	0.003738	0.022489	0.022489
235	4	253	257	1	P75	1	0.014880	0.014880	0.033833	0.033833
235	4	253	257	1	P90	1	0.021731	0.021731	0.040808	0.040808
235	4	253	257	1	P95	1	0.024024	0.024024	0.043143	0.043143
235	4	253	257	1	P99	150	0.013365	0.013365	0.029409	0.029409
235	4	253	257	1	P999	175	0.033554	0.033554	0.005183	0.005183
236	59	3247	3306	1	P1	1	0.000598	0.000598	0.017123	0.017123
236	59	3247	3306	1	P50	289	0.000553	0.000492	-0.000747	-0.000803
236	59	3247	3306	1	P75	303	0.002263	0.002263	0.003978	0.003978
236	59	3247	3306	1	P90	325	0.000849	0.000849	0.001168	0.001168
236	59	3247	3306	1	P95	337	0.004702	0.004702	-0.002054	-0.002054
236	59	3247	3306	1	P99	369	0.002349	0.002349	0.001066	0.001066
236	59	3247	3306	1	P999	480	0.006502	0.006502	0.017274	0.017274
237	70	68	138	1	P1	1	-0.016863	-0.016863	0.001242	0.001242
237	70	68	138	1	P50	1	0.025543	0.024906	0.044403	0.043755
237	70	68	138	1	P75	10	0.025622	0.025622	0.043028	0.043028
237	70	68	138	1	P90	11	0.016311	0.016311	0.033505	0.033505
237	70	68	138	1	P95	12	0.012042	0.012042	0.029113	0.029113
237	70	68	138	1	P99	14	0.038643	0.038643	0.011149	0.011149
237	70	68	138	1	P999	36	0.006371	0.006371	0.022669	0.022669
238	1349	3308	4657	1	P1	1	-0.004572	-0.004572	0.006566	0.006566
238	1349	3308	4657	1	P50	371	-0.002402	-0.002402	-0.002060	-0.002060
238	1349	3308	4657	1	P75	399	-0.002323	-0.002323	-0.001220	-0.001220
238	1349	3308	4657	1	P90	416	0.002595	0.002595	0.003611	0.003611
238	1349	3308	4657	1	P95	434	0.003551	0.003551	0.005041	0.005041
238	1349	3308	4657	1	P99	504	-0.001387	-0.001387	-0.002697	-0.002697
238	1349	3308	4657	1	P999	653	0.010551	0.010551	0.013541	0.013541
239	3942	495	4437	1	P1	1	-0.053391	-0.053391	0.001575	0.001575
239	3942	495	4437	1	P50	264	-0.010672	-0.010672	-0.003507	-0.003507
239	3942	495	4437	1	P75	271	-0.010451	-0.010451	-0.001273	-0.001273
239	3942	495	4437	1	P90	277	0.000239	0.000239	0.010096	0.010096
239	3942	495	4437	1	P95	282	-0.002923	-0.002923	0.004660	0.004660
239	3942	495	4437	1	P99	307	-0.004955	-0.004955	0.001209	0.001209
239	3942	495	4437	1	P999	475	-0.021225	-0.021225	-0.015722	-0.015722
240	1936	123	2059	1	P1	28	-0.010244	-0.010244	-0.000307	-0.000307
240	1936	123	2059	1	P50	43	-0.008592	-0.008592	0.002343	0.002343
240	1936	123	2059	1	P75	44	0.001417	0.001417	0.010906	0.010906
240	1936	123	2059	1	P90	46	-0.000848	-0.000848	0.007323	0.007323
240	1936	123	2059	1	P95	48	0.015450	0.015450	0.026354	0.026354
240	1936	123	2059	1	P99	86	0.009713	0.009713	0.020699	0.020699
240	1936	123	2059	1	P999	167	-0.001348	-0.001348	0.008553	0.008553
241	3226	3955	7181	1	P1	1	-0.013080	-0.013080	0.005642	0.005642
241	3226	3955	7181	1	P50	29	-0.006379	-0.006379	-0.012973	-0.012973
241	3226	3955	7181	1	P75	56	-0.009529	-0.009529	0.003965	0.003965
241	3226	3955	7181	1	P90	58	0.007250	0.007250	0.012963	0.012963
241	3226	3955	7181	1	P95	60	0.001550	0.001550	-0.000346	-0.000346
241	3226	3955	7181	1	P99	64	-0.010959	-0.010959	-0.003166	-0.003166
241	3226	3955	7181	1	P999	94	0.003123	0.003123	-0.003287	-0.003287
242	45	6875	6920	1	P1	66	-0.018490	-0.018490	-0.014288	-0.014288
242	45	6875	6920	1	P50	95	-0.005410	-0.005628	0.003607	0.003413
242	45	6875	6920	1	P75	107	-0.013965	-0.013997	-0.006602	-0.006633
242	45	6875	6920	1	P90	110	-0.007756	-0.007788	0.006486	0.006414
242	45	6875	6920	1	P95	113	-0.005166	-0.005252	0.004209	0.004138
242	45	6875	6920	1	P99	122	-0.006189	-0.006189	0.008240	0.008240
242	45	6875	6920	1	P999	245	-0.002857	-0.002857	-0.005451	-0.005451
243	51	80	131	1	P1	1	-0.000907	-0.000907	0.001260	0.001260
243	51	80	131	1	P50	1	0.040318	0.040318	0.042432	0.042432
243	51	80	131	1	P75	2	-0.018308	-0.018308	-0.018434	-0.018434
243	51	80	131	1	P90	2	-0.003939	-0.003939	-0.004116	-0.004116
243	51	80	131	1	P95	2	0.001408	0.001408	0.001211	0.001211
243	51	80	131	1	P99	3	-0.019482	-0.019482	0.022519	0.022519
243	51	80	131	1	P999	3	-0.010896	-0.010896	0.031442	0.031442
244	131	86	217	1	P1	1	-0.019900	-0.019900	0.001096	0.001096
244	131	86	217	1	P50	1	0.018776	0.018776	0.040597	0.040597
244	131	86	217	1	P75	113	0.005144	0.005144	0.000072	0.000072
244	131	86	217	1	P90	124	0.012472	0.012472	0.002116	0.002116
244	131	86	217	1	P95	140	0.001209	0.001209	-0.015937	-0.015937
244	131	86	217	1	P99	150	0.008286	0.008286	0.029409	0.029409
244	131	86	217	1	P999	184	0.021422	0.021422	0.042800	0.042800
245	47	792	839	1	P1	1	-0.010425	-0.010425	0.008354	0.008354
245	47	792	839	1	P50	22	0.015884	0.015884	0.033521	0.033521
245	47	792	839	1	P75	23	0.011658	0.011658	0.029201	0.029201
245	47	792	839	1	P90	24	0.015041	0.015041	0.032618	0.032618
245	47	792	839	1	P95	25	0.009558	0.009558	0.022197	0.022197
245	47	792	839	1	P99	29	-0.000493	-0.000493	0.010609	0.010609
245	47	792	839	1	P999	66	0.007884	0.007884	0.024813	0.024813
246	335	3711	4046	1	P1	1	-0.015808	-0.015808	0.003071	0.003071
246	335	3711	4046	1	P50	235	-0.003067	-0.003110	-0.002752	-0.002783
246	335	3711	4046	1	P75	242	0.001081	0.001081	0.005797	0.005797
246	335	3711	4046	1	P90	255	-0.001670	-0.001670	0.000306	0.000306
246	335	3711	4046	1	P95	275	0.000413	0.000413	0.004307	0.004307
246	335	3711	4046	1	P99	340	-0.009026	-0.009026	0.001375	0.001375
246	335	3711	4046	1	P999	437	0.030162	0.030162	0.002370	0.002370
247	51	214	265	0	P1	1	-0.020691	-0.020691	0.000815	0.000815
247	51	214	265	0	P50	1	0.014495	0.014495	0.036774	0.036774
247	51	214	265	0	P75	2	-0.003606	-0.003606	-0.025017	-0.025017
247	51	214	265	0	P90	2	0.013022	0.013022	-0.008746	-0.008746
247	51	214	265	0	P95	2	0.018485	0.018485	-0.003400	-0.003400
247	51	214	265	0	P99	2	0.023131	0.023131	0.001146	0.001146
247	51	214	265	0	P999	2	0.023978	0.023978	0.001975	0.001975
248	317	553	870	1	P1	26	0.008146	0.008146	-0.016954	-0.016954
248	317	553	870	1	P50	30	0.011358	0.011179	0.020188	0.019740
248	317	553	870	1	P75	56	-0.007689	-0.007689	0.006266	0.006266
248	317	553	870	1	P90	59	-0.014814	-0.015129	-0.001054	-0.001373
248	317	553	870	1	P95	60	-0.005006	-0.005006	0.006544	0.006544
248	317	553	870	1	P99	63	-0.002408	-0.002408	0.001520	0.001520
248	317	553	870	1	P999	67	-0.004096	-0.004096	0.009518	0.009518
249	872	755	1627	1	P1	1	-0.004048	-0.004048	0.000856	0.000856
249	872	755	1627	1	P50	1	0.036847	0.036847	0.041829	0.041829
249	872	755	1627	1	P75	20	-0.031106	-0.031106	-0.034745	-0.034745
249	872	755	1627	1	P90	21	-0.032628	-0.032628	0.006393	0.006393
249	872	755	1627	1	P95	21	-0.000188	-0.000188	0.040042	0.040042
249	872	755	1627	1	P99	24	-0.016573	-0.016573	0.022647	0.022647
249	872	755	1627	1	P999	143	-0.000513	-0.000513	0.033892	0.033892
250	1620	2951	4571	1	P1	1	0.006501	0.006501	0.015140	0.015140
250	1620	2951	4571	1	P50	12	0.013717	0.013717	0.024034	0.024034
250	1620	2951	4571	1	P75	13	0.011800	0.011800	0.023341	0.023341
250	1620	2951	4571	1	P90	14	0.017892	0.017892	-0.014483	-0.014483
250	1620	2951	4571	1	P95	14	0.048834	0.048834	0.007799	0.007799
250	1620	2951	4571	1	P99	16	0.038169	0.038169	0.003200	0.003200
250	1620	2951	4571	1	P999	64	0.012897	0.012897	0.011907	0.011907
251	411	33	444	0	P1	1	-0.021007	-0.021007	0.000492	0.000492
251	411	33	444	0	P50	1	0.000197	0.000098	0.022161	0.022061
251	411	33	444	0	P75	1	0.011169	0.011070	0.033374	0.033273
251	411	33	444	0	P90	1	0.017750	0.017750	0.040100	0.040100
251	411	33	444	0	P95	1	0.019953	0.019953	0.042351	0.042351
251	411	33	444	0	P99	1	0.021759	0.021759	0.044197	0.044197
251	411	33	444	0	P999	2	0.023978	0.023978	0.001975	0.001975
252	26238	3	26241	1	P1	1001	-0.021000	-0.021000	-0.000901	-0.000901
252	26238	3	26241	1	P50	1001	0.000219	0.000219	0.020766	0.020766
252	26238	3	26241	1	P75	1002	0.010212	0.010212	0.030971	0.030971
252	26238	3	26241	1	P90	1002	0.016865	0.016865	0.037764	0.037764
252	26238	3	26241	1	P95	1002	0.019092	0.019092	0.040039	0.040039
252	26238	3	26241	1	P99	1002	0.020879	0.020879	0.041862	0.041862
252	26238	3	26241	1	P999	1003	0.020262	0.020262	0.041234	0.041234
253	2	209	211	1	P1	13	0.021876	0.021876	0.042635	0.042635
253	2	209	211	1	P50	454	0.001221	0.001221	0.002687	0.002687
253	2	209	211	1	P75	487	0.004739	0.004739	0.015806	0.015806
253	2	209	211	1	P90	928	-0.007143	-0.007143	0.000246	0.000246
253	2	209	211	1	P95	960	0.000961	0.000961	0.001723	0.001723
253	2	209	211	1	P99	987	-0.003581	-0.003581	0.008779	0.008779
253	2	209	211	1	P999	1142	0.024767	0.024767	0.041851	0.041851
254	2	3	5	1	P1	1	0.016064	0.016064	0.021960	0.021960
254	2	3	5	1	P50	7	0.008719	0.008719	0.009157	0.009157
254	2	3	5	1	P75	8	-0.015810	-0.015810	-0.015680	-0.015680
254	2	3	5	1	P90	8	0.005863	0.005863	0.005936	0.005936
254	2	3	5	1	P95	8	0.005863	0.005863	0.005936	0.005936
254	2	3	5	1	P99	8	0.005863	0.005863	0.005936	0.005936
254	2	3	5	1	P999	8	0.005863	0.005863	0.005936	0.005936
255	3	3	6	1	P1	1	-0.006072	-0.006072	0.014587	0.014587
255	3	3	6	1	P50	210	-0.008359	-0.995128	0.011171	-0.995027
255	3	3	6	1	P75	211	0.001341	0.001341	0.021059	0.021059
255	3	3	6	1	P90	212	0.011158	0.011158	0.031067	0.031067
255	3	3	6	1	P95	212	0.011158	0.011158	0.031067	0.031067
255	3	3	6	1	P99	212	0.011158	0.011158	0.031067	0.031067
255	3	3	6	1	P999	212	0.011158	0.011158	0.031067	0.031067
256	19	2	21	1	P1	1	0.018325	0.018325	0.021960	0.021960
256	19	2	21	1	P50	12	-0.018712	-0.018712	0.020632	0.020632
256	19	2	21	1	P75	13	-0.018851	-0.018851	0.020230	0.020230
256	19	2	21	1	P90	14	-0.005957	-0.005957	-0.010578	-0.010578
256	19	2	21	1	P95	14	0.015942	0.015942	0.011149	0.011149
256	19	2	21	1	P99	15	-0.009549	-0.009549	0.029409	0.029409
256	19	2	21	1	P999	15	-0.009549	-0.009549	0.029409	0.029409
257	19	15	34	1	P1	1	-0.009602	-0.009602	0.002901	0.002901
257	19	15	34	1	P50	15	0.009984	-0.000944	0.018289	0.007289
257	19	15	34	1	P75	16	-0.013178	-0.013178	-0.005129	-0.005129
257	19	15	34	1	P90	17	0.004446	0.004446	0.012512	0.012512
257	19	15	34	1	P95	17	0.026540	0.026540	0.034747	0.034747
257	19	15	34	1	P99	18	0.012629	0.012629	0.020654	0.020654
257	19	15	34	1	P999	18	0.012629	0.012629	0.020654	0.020654
258	10	380	390	1	P1	1	-0.018555	-0.018555	0.000460	0.000460
258	10	380	390	1	P50	1	0.003353	0.003238	0.022783	0.022665
258	10	380	390	1	P75	1	0.014607	0.014607	0.034249	0.034249
258	10	380	390	1	P90	1	0.021513	0.021396	0.041286	0.041167
258	10	380	390	1	P95	1	0.023747	0.023747	0.043563	0.043563
258	10	380	390	1	P99	32	0.003080	0.003080	-0.007486	-0.007486
258	10	380	390	1	P999	33	0.004914	0.004914	0.022793	0.022793
259	13	1081	1094	0	P1	1	-0.020874	-0.020874	0.000628	0.000628
259	13	1081	1094	0	P50	1	0.009608	0.009551	0.031779	0.031721
259	13	1081	1094	0	P75	2	-0.011196	-0.011196	-0.032443	-0.032443
259	13	1081	1094	0	P90	2	0.012021	0.012021	-0.009725	-0.009725
259	13	1081	1094	0	P95	2	0.019929	0.019929	-0.001988	-0.001988
259	13	1081	1094	0	P99	3	-0.006384	-0.006384	0.015435	0.015435
259	13	1081	1094	0	P999	3	0.009278	0.009278	0.031442	0.031442
260	834	2774	3608	0	P1	1	-0.021049	-0.021049	0.000449	0.000449
260	834	2774	3608	0	P50	1	0.000164	0.000152	0.022127	0.022115
260	834	2774	3608	0	P75	1	0.011163	0.011150	0.033368	0.033355
260	834	2774	3608	0	P90	1	0.017817	0.017817	0.040169	0.040169
260	834	2774	3608	0	P95	1	0.020041	0.020041	0.042442	0.042442
260	834	2774	3608	0	P99	1	0.021824	0.021824	0.044263	0.044263
260	834	2774	3608	0	P999	2	0.020278	0.020278	-0.001646	-0.001646
261	1062	344	1406	0	P1	1	-0.020215	-0.020215	0.001302	0.001302
261	1062	344	1406	0	P50	21	-0.023723	-0.023899	-0.002284	-0.002464
261	1062	344	1406	0	P75	22	-0.007311	-0.007311	0.014489	0.014489
261	1062	344	1406	0	P90	23	-0.001529	-0.001529	0.020398	0.020398
261	1062	344	1406	0	P95	24	-0.012543	-0.012543	0.009142	0.009142
261	1062	344	1406	0	P99	25	0.011324	0.011324	0.025927	0.025927
261	1062	344	1406	0	P999	29	0.044081	0.044081	0.021645	0.021645
262	6	19	25	0	P1	1	-0.019786	-0.019786	0.001739	0.001739
262	6	19	25	0	P50	1	0.000869	0.000869	0.022849	0.022849
262	6	19	25	0	P75	1	0.011360	0.011360	0.033569	0.033569
262	6	19	25	0	P90	1	0.018414	0.018414	0.040779	0.040779
262	6	19	25	0	P95	1	0.020186	0.020186	0.042589	0.042589
262	6	19	25	0	P99	1	0.021960	0.021960	0.044403	0.044403
262	6	19	25	0	P999	1	0.021960	0.021960	0.044403	0.044403
263	3	6	9	1	P1	1	0.000081	0.000081	0.007267	0.007267
263	3	6	9	1	P50	1	0.029546	0.029546	0.036868	0.036868
263	3	6	9	1	P75	27	-0.014493	-0.014493	-0.015616	-0.015616
263	3	6	9	1	P90	28	0.014470	0.014470	0.013146	0.013146
263	3	6	9	1	P95	28	0.014470	0.014470	0.013146	0.013146
263	3	6	9	1	P99	28	0.014470	0.014470	0.013146	0.013146
263	3	6	9	1	P999	28	0.014470	0.014470	0.013146	0.013146
264	3	3	6	1	P1	1	0.006627	0.006627	0.021960	0.021960
264	3	3	6	1	P50	29	-0.009709	-0.928826	-0.000308	-0.930898
264	3	3	6	1	P75	29	0.012076	0.012076	0.021645	0.021645
264	3	3	6	1	P90	32	0.000601	0.000601	0.009913	0.009913
264	3	3	6	1	P95	32	0.000601	0.000601	0.009913	0.009913
264	3	3	6	1	P99	32	0.000601	0.000601	0.009913	0.009913
264	3	3	6	1	P999	32	0.000601	0.000601	0.009913	0.009913
265	75	2	77	0	P1	1	-0.020929	-0.020929	0.000572	0.000572
265	75	2	77	0	P50	1	0.000572	0.000572	0.022545	0.022545
265	75	2	77	0	P75	1	0.011499	0.011499	0.033711	0.033711
265	75	2	77	0	P90	1	0.018461	0.018461	0.040827	0.040827
265	75	2	77	0	P95	1	0.020792	0.020792	0.043209	0.043209
265	75	2	77	0	P99	2	0.023978	0.023978	0.001975	0.001975
265	75	2	77	0	P999	2	0.023978	0.023978	0.001975	0.001975
266	2070	280	2350	0	P1	1	-0.021053	-0.021053	0.000445	0.000445
266	2070	280	2350	0	P50	1	0.000074	0.000056	0.022036	0.022017
266	2070	280	2350	0	P75	1	0.011014	0.011014	0.033216	0.033216
266	2070	280	2350	0	P90	1	0.017651	0.017632	0.039998	0.039979
266	2070	280	2350	0	P95	1	0.019860	0.019860	0.042256	0.042256
266	2070	280	2350	0	P99	1	0.021638	0.021638	0.044074	0.044074
266	2070	280	2350	0	P999	2	0.015120	0.015120	-0.006694	-0.006694
267	3	5	8	1	P1	1	0.001534	0.001534	0.008727	0.008727
267	3	5	8	1	P50	1	0.037046	0.028052	0.044403	0.035367
267	3	5	8	1	P75	28	0.014470	-0.028767	0.013146	-0.029927
267	3	5	8	1	P90	30	-0.011011	-0.011011	0.031442	0.031442
267	3	5	8	1	P95	30	-0.011011	-0.011011	0.031442	0.031442
267	3	5	8	1	P99	30	-0.011011	-0.011011	0.031442	0.031442
267	3	5	8	1	P999	30	-0.011011	-0.011011	0.031442	0.031442
268	3	3	6	1	P1	1	0.001285	0.001285	0.014587	0.014587
268	3	3	6	1	P50	28	0.004813	-0.963187	0.013146	-0.962700
268	3	3	6	1	P75	29	-0.008499	-0.008499	-0.000308	-0.000308
268	3	3	6	1	P90	29	0.013307	0.013307	0.021645	0.021645
268	3	3	6	1	P95	29	0.013307	0.013307	0.021645	0.021645
268	3	3	6	1	P99	29	0.013307	0.013307	0.021645	0.021645
268	3	3	6	1	P999	29	0.013307	0.013307	0.021645	0.021645
269	180	2	182	1	P1	1	-0.006672	-0.006672	0.000483	0.000483
269	180	2	182	1	P50	1	0.015197	0.014952	0.022454	0.022207
269	180	2	182	1	P75	1	0.026312	0.026312	0.033619	0.033619
269	180	2	182	1	P90	1	0.033039	0.033039	0.040377	0.040377
269	180	2	182	1	P95	1	0.035291	0.035291	0.042639	0.042639
269	180	2	182	1	P99	27	0.007204	0.007204	0.006001	0.006001
269	180	2	182	1	P999	28	0.014470	0.014470	0.013146	0.013146
270	3	2	5	0	P1	1	-0.012949	-0.012949	0.008727	0.008727
270	3	2	5	0	P50	1	0.004354	0.004354	0.026410	0.026410
270	3	2	5	0	P75	1	0.013119	0.013119	0.035367	0.035367
270	3	2	5	0	P90	1	0.021960	0.021960	0.044403	0.044403
