key_ordinal	n	quantile	oracle	T_int_err	T_ceil_err	G_int_err	G_ceil_err
652	7	P75	987	0.001622	0.001622	0.001873	0.001873
652	7	P90	1131	-0.000000	-0.000000	0.000251	0.000251
652	7	P95	1131	-0.000000	-0.000000	0.000251	0.000251
652	7	P99	1131	-0.000000	-0.000000	0.000251	0.000251
652	7	P999	1131	-0.000000	-0.000000	0.000251	0.000251
653	7	P1	946	0.002614	0.002614	0.001313	0.001313
653	7	P50	971	0.002696	0.002696	0.003268	0.003268
653	7	P75	1065	-0.000000	-0.000000	0.000571	0.000571
653	7	P90	1080	0.000966	0.000966	0.001537	0.001537
653	7	P95	1080	0.000966	0.000966	0.001537	0.001537
653	7	P99	1080	0.000966	0.000966	0.001537	0.001537
653	7	P999	1080	0.000966	0.000966	0.001537	0.001537
654	7	P1	940	0.001499	0.001499	0.002070	0.002070
654	7	P50	953	0.002718	0.002718	0.003290	0.003290
654	7	P75	976	0.001295	0.001295	0.001867	0.001867
654	7	P90	1065	-0.000000	-0.000000	0.000571	0.000571
654	7	P95	1065	-0.000000	-0.000000	0.000571	0.000571
654	7	P99	1065	-0.000000	-0.000000	0.000571	0.000571
654	7	P999	1065	-0.000000	-0.000000	0.000571	0.000571
655	7	P1	935	0.001182	0.001182	0.003670	0.003670
655	7	P50	964	0.000540	0.000540	0.003027	0.003027
655	7	P75	1010	0.002522	0.002522	0.001264	0.001264
655	7	P90	1059	-0.000000	-0.000000	0.002485	0.002485
655	7	P95	1059	-0.000000	-0.000000	0.002485	0.002485
655	7	P99	1059	-0.000000	-0.000000	0.002485	0.002485
655	7	P999	1059	-0.000000	-0.000000	0.002485	0.002485
656	7	P1	938	0.002645	0.002645	0.000460	0.000460
656	7	P50	954	0.000680	0.000680	0.002239	0.002239
656	7	P75	992	0.002742	0.002742	0.000556	0.000556
656	7	P90	1138	-0.000000	-0.000000	0.001558	0.001558
656	7	P95	1138	-0.000000	-0.000000	0.001558	0.001558
656	7	P99	1138	-0.000000	-0.000000	0.001558	0.001558
656	7	P999	1138	-0.000000	-0.000000	0.001558	0.001558
657	7	P1	938	0.002304	0.002304	0.000460	0.000460
657	7	P50	977	0.002686	0.002686	0.000841	0.000841
657	7	P75	1040	-0.000000	-0.000000	0.001899	0.001899
657	7	P90	1098	0.001801	0.001801	0.003704	0.003704
657	7	P95	1098	0.001801	0.001801	0.003704	0.003704
657	7	P99	1098	0.001801	0.001801	0.003704	0.003704
657	7	P999	1098	0.001801	0.001801	0.003704	0.003704
658	7	P1	942	0.002173	0.002173	0.001813	0.001813
658	7	P50	954	0.000726	0.000726	0.002239	0.002239
658	7	P75	1064	-0.000000	-0.000000	0.001511	0.001511
658	7	P90	7885	0.000621	0.000621	0.002133	0.002133
658	7	P95	7885	0.000621	0.000621	0.002133	0.002133
658	7	P99	7885	0.000621	0.000621	0.002133	0.002133
658	7	P999	7885	0.000621	0.000621	0.002133	0.002133
659	7	P1	937	0.002219	0.002219	0.001528	0.001528
659	7	P50	950	0.003396	0.003396	0.002703	0.002703
659	7	P75	995	0.001967	0.001967	0.001275	0.001275
659	7	P90	1184	-0.000000	-0.000000	0.003052	0.003052
659	7	P95	1184	-0.000000	-0.000000	0.003052	0.003052
659	7	P99	1184	-0.000000	-0.000000	0.003052	0.003052
659	7	P999	1184	-0.000000	-0.000000	0.003052	0.003052
660	7	P1	943	0.001084	0.001084	0.002623	0.002623
660	7	P50	963	0.002527	0.002527	0.000322	0.000322
660	7	P75	1008	0.001711	0.001711	0.003251	0.003251
660	7	P90	1080	-0.000000	-0.000000	0.001537	0.001537
660	7	P95	1080	-0.000000	-0.000000	0.001537	0.001537
660	7	P99	1080	-0.000000	-0.000000	0.001537	0.001537
660	7	P999	1080	-0.000000	-0.000000	0.001537	0.001537
661	7	P1	935	0.001760	0.001760	0.001796	0.001796
661	7	P50	947	0.002091	0.002091	0.002127	0.002127
661	7	P75	959	0.000711	0.000711	0.000747	0.000747
661	7	P90	1144	-0.000000	-0.000000	0.000036	0.000036
661	7	P95	1144	-0.000000	-0.000000	0.000036	0.000036
661	7	P99	1144	-0.000000	-0.000000	0.000036	0.000036
661	7	P999	1144	-0.000000	-0.000000	0.000036	0.000036
662	623	P1	1	0.001692	0.001692	0.002183	0.002183
662	623	P50	3	0.001849	0.001849	-0.001400	-0.001400
662	623	P75	4	-0.003211	-0.003211	-0.002723	-0.002723
662	623	P90	4	-0.001195	-0.001195	-0.000705	-0.000705
662	623	P95	4	-0.000521	-0.000521	-0.000032	-0.000032
662	623	P99	5	0.001135	0.001135	0.001625	0.001625
662	623	P999	122	0.002512	0.002512	0.003004	0.003004
663	7	P1	963	0.002568	0.002568	0.000322	0.000322
663	7	P50	975	0.001395	0.001395	0.002894	0.002894
663	7	P75	1003	0.002989	0.002989	0.000743	0.000743
663	7	P90	1068	-0.000000	-0.000000	0.001497	0.001497
663	7	P95	1068	-0.000000	-0.000000	0.001497	0.001497
663	7	P99	1068	-0.000000	-0.000000	0.001497	0.001497
663	7	P999	1068	-0.000000	-0.000000	0.001497	0.001497
664	31	P1	4	-0.000200	-0.000200	-0.002311	-0.002311
664	31	P50	5	-0.000747	-0.000747	0.000877	0.000877
664	31	P75	6	0.000839	0.000839	0.002466	0.002466
664	31	P90	9	0.002815	0.002815	0.000698	0.000698
664	31	P95	16	0.003098	0.003098	0.000980	0.000980
664	31	P99	24	0.001329	0.001329	0.002957	0.002957
664	31	P999	24	0.001329	0.001329	0.002957	0.002957
665	31	P1	4062	0.000503	0.000503	0.000061	0.000061
665	31	P50	4792	0.003445	0.003445	0.003001	0.003001
665	31	P75	5276	0.000668	0.000668	0.000225	0.000225
665	31	P90	5584	-0.000000	-0.000000	0.001428	0.001428
665	31	P95	5745	0.001480	0.001480	0.001037	0.001037
665	31	P99	10339	0.000746	0.000746	0.000304	0.000304
665	31	P999	10339	0.000746	0.000746	0.000304	0.000304
666	7	P1	875	0.001656	0.001656	0.002706	0.002706
666	7	P50	901	0.002280	0.002280	0.003331	0.003331
666	7	P75	967	0.002609	0.002609	0.003660	0.003660
666	7	P90	1037	-0.000000	-0.000000	0.001048	0.001048
666	7	P95	1037	-0.000000	-0.000000	0.001048	0.001048
666	7	P99	1037	-0.000000	-0.000000	0.001048	0.001048
666	7	P999	1037	-0.000000	-0.000000	0.001048	0.001048
667	7	P1	877	0.000573	0.000573	0.000420	0.000420
667	7	P50	904	0.000154	0.000154	0.000001	0.000001
667	7	P75	945	0.000654	0.000654	0.000501	0.000501
667	7	P90	989	-0.000000	-0.000000	0.003591	0.003591
667	7	P95	989	-0.000000	-0.000000	0.003591	0.003591
667	7	P99	989	-0.000000	-0.000000	0.003591	0.003591
667	7	P999	989	-0.000000	-0.000000	0.003591	0.003591
668	7	P1	879	0.001674	0.001674	0.001881	0.001881
668	7	P50	912	0.000952	0.000952	0.001159	0.001159
668	7	P75	944	0.001354	0.001354	0.001561	0.001561
668	7	P90	1034	-0.000000	-0.000000	0.000207	0.000207
668	7	P95	1034	-0.000000	-0.000000	0.000207	0.000207
668	7	P99	1034	-0.000000	-0.000000	0.000207	0.000207
668	7	P999	1034	-0.000000	-0.000000	0.000207	0.000207
669	7	P1	883	0.003038	0.003038	0.001078	0.001078
669	7	P50	899	0.000027	0.000027	0.001811	0.001811
669	7	P75	974	0.002137	0.002137	0.000178	0.000178
669	7	P90	1096	-0.000000	-0.000000	0.001783	0.001783
669	7	P95	1096	-0.000000	-0.000000	0.001783	0.001783
669	7	P99	1096	-0.000000	-0.000000	0.001783	0.001783
669	7	P999	1096	-0.000000	-0.000000	0.001783	0.001783
670	7	P1	888	0.002153	0.002153	0.002911	0.002911
670	7	P50	903	0.000352	0.000352	0.001108	0.001108
670	7	P75	915	0.002104	0.002104	0.002862	0.002862
670	7	P90	1049	-0.000000	-0.000000	0.000756	0.000756
670	7	P95	1049	-0.000000	-0.000000	0.000756	0.000756
670	7	P99	1049	-0.000000	-0.000000	0.000756	0.000756
670	7	P999	1049	-0.000000	-0.000000	0.000756	0.000756
671	7	P1	883	0.003616	0.003616	0.001078	0.001078
671	7	P50	908	0.001858	0.001858	0.003067	0.003067
671	7	P75	973	-0.000000	-0.000000	0.001206	0.001206
671	7	P90	1015	0.002599	0.002599	0.000063	0.000063
671	7	P95	1015	0.002599	0.002599	0.000063	0.000063
671	7	P99	1015	0.002599	0.002599	0.000063	0.000063
671	7	P999	1015	0.002599	0.002599	0.000063	0.000063
672	7	P1	897	0.001804	0.001804	0.000299	0.000299
672	7	P50	923	0.003138	0.003138	0.001630	0.001630
672	7	P75	956	0.001647	0.001647	0.000142	0.000142
672	7	P90	972	-0.000000	-0.000000	0.002236	0.002236
672	7	P95	972	-0.000000	-0.000000	0.002236	0.002236
672	7	P99	972	-0.000000	-0.000000	0.002236	0.002236
672	7	P999	972	-0.000000	-0.000000	0.002236	0.002236
673	7	P1	890	0.001391	0.001391	0.000657	0.000657
673	7	P50	911	0.000497	0.000497	0.001634	0.001634
673	7	P75	916	0.002502	0.002502	0.001767	0.001767
673	7	P90	997	-0.000000	-0.000000	0.003009	0.003009
673	7	P95	997	-0.000000	-0.000000	0.003009	0.003009
673	7	P99	997	-0.000000	-0.000000	0.003009	0.003009
673	7	P999	997	-0.000000	-0.000000	0.003009	0.003009
674	7	P1	887	0.003484	0.003484	0.000296	0.000296
674	7	P50	908	0.002509	0.002509	0.003067	0.003067
674	7	P75	920	0.000591	0.000591	0.001147	0.001147
674	7	P90	970	-0.000000	-0.000000	0.000556	0.000556
674	7	P95	970	-0.000000	-0.000000	0.000556	0.000556
674	7	P99	970	-0.000000	-0.000000	0.000556	0.000556
674	7	P999	970	-0.000000	-0.000000	0.000556	0.000556
675	7	P1	890	0.003560	0.003560	0.000657	0.000657
675	7	P50	903	0.000267	0.000267	0.001108	0.001108
675	7	P75	950	0.001861	0.001861	0.002703	0.002703
675	7	P90	977	-0.000000	-0.000000	0.000841	0.000841
675	7	P95	977	-0.000000	-0.000000	0.000841	0.000841
675	7	P99	977	-0.000000	-0.000000	0.000841	0.000841
675	7	P999	977	-0.000000	-0.000000	0.000841	0.000841
676	7	P1	875	0.002839	0.002839	0.002706	0.002706
676	7	P50	900	0.000830	0.000830	0.000698	0.000698
676	7	P75	976	0.001999	0.001999	0.001867	0.001867
676	7	P90	1019	-0.000000	-0.000000	0.003613	0.003613
676	7	P95	1019	-0.000000	-0.000000	0.003613	0.003613
676	7	P99	1019	-0.000000	-0.000000	0.003613	0.003613
676	7	P999	1019	-0.000000	-0.000000	0.003613	0.003613
677	7	P1	884	0.002099	0.002099	0.003690	0.003690
677	7	P50	899	0.000222	0.000222	0.001811	0.001811
677	7	P75	946	0.001596	0.001596	0.003186	0.003186
677	7	P90	969	-0.000000	-0.000000	0.001588	0.001588
677	7	P95	969	-0.000000	-0.000000	0.001588	0.001588
677	7	P99	969	-0.000000	-0.000000	0.001588	0.001588
677	7	P999	969	-0.000000	-0.000000	0.001588	0.001588
678	7	P1	905	0.003355	0.003355	0.002637	0.002637
678	7	P50	921	0.000776	0.000776	0.000060	0.000060
678	7	P75	957	0.003556	0.003556	0.002838	0.002838
678	7	P90	964	-0.000000	-0.000000	0.003027	0.003027
678	7	P95	964	-0.000000	-0.000000	0.003027	0.003027
678	7	P99	964	-0.000000	-0.000000	0.003027	0.003027
678	7	P999	964	-0.000000	-0.000000	0.003027	0.003027
679	7	P1	885	0.000966	0.000966	0.000684	0.000684
679	7	P50	890	0.002812	0.002812	0.000657	0.000657
679	7	P75	969	-0.000000	-0.000000	0.001588	0.001588
679	7	P90	1000	0.002153	0.002153	0.000000	0.000000
679	7	P95	1000	0.002153	0.002153	0.000000	0.000000
679	7	P99	1000	0.002153	0.002153	0.000000	0.000000
679	7	P999	1000	0.002153	0.002153	0.000000	0.000000
680	623	P1	1	0.002562	0.002562	0.002912	0.002912
680	623	P50	3	-0.002852	-0.002852	-0.002504	-0.002504
680	623	P75	3	-0.000672	-0.000672	-0.000323	-0.000323
680	623	P90	4	-0.001896	-0.001896	-0.001548	-0.001548
680	623	P95	4	-0.000727	-0.000727	-0.000379	-0.000379
680	623	P99	5	-0.000594	-0.000594	-0.000245	-0.000245
680	623	P999	74	0.001721	0.001721	0.002070	0.002070
681	7	P1	187	0.001353	0.001353	0.002041	0.002041
681	7	P50	200	0.001427	0.001427	0.002116	0.002116
681	7	P75	217	0.002084	0.002084	0.002773	0.002773
681	7	P90	246	-0.000000	-0.000000	0.000688	0.000688
681	7	P95	246	-0.000000	-0.000000	0.000688	0.000688
681	7	P99	246	-0.000000	-0.000000	0.000688	0.000688
681	7	P999	246	-0.000000	-0.000000	0.000688	0.000688
682	31	P1	4	-0.002800	-0.002800	-0.002311	-0.002311
682	31	P50	5	0.000387	0.000387	0.000877	0.000877
682	31	P75	6	0.001975	0.001975	0.002466	0.002466
682	31	P90	8	0.000245	0.000245	0.000735	0.000735
682	31	P95	9	-0.001660	-0.001660	-0.001171	-0.001171
682	31	P99	9	0.000208	0.000208	0.000698	0.000698
682	31	P999	9	0.000208	0.000208	0.000698	0.000698
683	31	P1	3929	0.000602	0.000602	0.003453	0.003453
683	31	P50	4907	0.002605	0.002605	0.001711	0.001711
683	31	P75	5336	0.001024	0.001024	0.000131	0.000131
683	31	P90	5447	0.002867	0.002867	0.001972	0.001972
683	31	P95	5725	0.001680	0.001680	0.000786	0.000786
683	31	P99	7601	0.002329	0.002329	0.001435	0.001435
683	31	P999	7601	0.002329	0.002329	0.001435	0.001435
684	31	P1	42	-0.000522	-0.000522	-0.001575	-0.001575
684	31	P50	46	-0.002154	-0.002154	0.000528	0.000528
684	31	P75	49	0.000453	0.000453	0.003142	0.003142
684	31	P90	53	0.000478	0.000478	0.003168	0.003168
684	31	P95	114	0.000854	0.000854	0.003545	0.003545
684	31	P99	213	-0.000000	-0.000000	0.002688	0.002688
684	31	P999	213	-0.000000	-0.000000	0.002688	0.002688
685	7	P1	93	0.002717	0.002717	0.001551	0.001551
685	7	P50	99	-0.001867	-0.001867	0.000706	0.000706
685	7	P75	99	-0.000000	-0.000000	0.002578	0.002578
685	7	P90	101	0.002430	0.002430	0.001264	0.001264
685	7	P95	101	0.002430	0.002430	0.001264	0.001264
685	7	P99	101	0.002430	0.002430	0.001264	0.001264
685	7	P999	101	0.002430	0.002430	0.001264	0.001264
686	7	P1	94	0.003111	0.003111	0.002070	0.002070
686	7	P50	99	0.003619	0.003619	0.002578	0.002578
686	7	P75	103	0.001384	0.001384	0.000345	0.000345
686	7	P90	105	0.000842	0.000842	0.003548	0.003548
686	7	P95	105	0.000842	0.000842	0.003548	0.003548
686	7	P99	105	0.000842	0.000842	0.003548	0.003548
686	7	P999	105	0.000842	0.000842	0.003548	0.003548
687	7	P1	91	0.000306	0.000306	0.000862	0.000862
687	7	P50	97	-0.000000	-0.000000	0.000556	0.000556
687	7	P75	101	0.000708	0.000708	0.001264	0.001264
687	7	P90	102	0.002072	0.002072	0.002629	0.002629
687	7	P95	102	0.002072	0.002072	0.002629	0.002629
687	7	P99	102	0.002072	0.002072	0.002629	0.002629
687	7	P999	102	0.002072	0.002072	0.002629	0.002629
688	7	P1	95	0.002703	0.002703	0.002703	0.002703
688	7	P50	100	-0.000000	-0.000000	0.003745	0.003745
688	7	P75	102	0.002629	0.002629	0.002629	0.002629
688	7	P90	108	0.001537	0.001537	0.001537	0.001537
688	7	P95	108	0.001537	0.001537	0.001537	0.001537
688	7	P99	108	0.001537	0.001537	0.001537	0.001537
688	7	P999	108	0.001537	0.001537	0.001537	0.001537
689	7	P1	92	0.002313	0.002313	0.001147	0.001147
689	7	P50	99	-0.001867	-0.001867	0.000706	0.000706
689	7	P75	102	0.000051	0.000051	0.002629	0.002629
689	7	P90	103	0.001510	0.001510	0.000345	0.000345
689	7	P95	103	0.001510	0.001510	0.000345	0.000345
689	7	P99	103	0.001510	0.001510	0.000345	0.000345
689	7	P999	103	0.001510	0.001510	0.000345	0.000345
690	7	P1	96	-0.001867	-0.001867	0.001575	0.001575
690	7	P50	100	-0.000950	-0.000950	0.002495	0.002495
690	7	P75	101	0.001560	0.001560	0.001264	0.001264
690	7	P90	107	0.003665	0.003665	0.003368	0.003368
690	7	P95	107	0.003665	0.003665	0.003368	0.003368
690	7	P99	107	0.003665	0.003665	0.003368	0.003368
690	7	P999	107	0.003665	0.003665	0.003368	0.003368
691	7	P1	95	0.002703	0.002703	0.002703	0.002703
691	7	P50	99	0.002578	0.002578	0.002578	0.002578
691	7	P75	107	0.003368	0.003368	0.003368	0.003368
691	7	P90	108	0.001537	0.001537	0.001537	0.001537
691	7	P95	108	0.001537	0.001537	0.001537	0.001537
691	7	P99	108	0.001537	0.001537	0.001537	0.001537
691	7	P999	108	0.001537	0.001537	0.001537	0.001537
692	7	P1	94	0.000555	0.000555	0.002070	0.002070
692	7	P50	99	0.001062	0.001062	0.002578	0.002578
692	7	P75	106	0.000026	0.000026	0.001540	0.001540
692	7	P90	111	0.002531	0.002531	0.000303	0.000303
692	7	P95	111	0.002531	0.002531	0.000303	0.000303
692	7	P99	111	0.002531	0.002531	0.000303	0.000303
692	7	P999	111	0.002531	0.002531	0.000303	0.000303
693	7	P1	92	0.002820	0.002820	0.001147	0.001147
693	7	P50	102	-0.001933	-0.001933	0.000133	0.000133
693	7	P75	102	0.000557	0.000557	0.002629	0.002629
693	7	P90	103	0.002017	0.002017	0.000345	0.000345
693	7	P95	103	0.002017	0.002017	0.000345	0.000345
693	7	P99	103	0.002017	0.002017	0.000345	0.000345
693	7	P999	103	0.002017	0.002017	0.000345	0.000345
694	7	P1	93	0.001551	0.001551	0.001551	0.001551
694	7	P50	100	-0.001245	-0.001245	0.002495	0.002495
694	7	P75	103	-0.001523	-0.001523	-0.001523	-0.001523
694	7	P90	103	0.000345	0.000345	0.000345	0.000345
694	7	P95	103	0.000345	0.000345	0.000345	0.000345
694	7	P99	103	0.000345	0.000345	0.000345	0.000345
694	7	P999	103	0.000345	0.000345	0.000345	0.000345
695	623	P1	1	0.002926	0.002926	0.003276	0.003276
695	623	P50	3	-0.002234	-0.002234	-0.001886	-0.001886
695	623	P75	4	-0.003422	-0.003422	-0.003075	-0.003075
695	623	P90	4	-0.001185	-0.001185	-0.000836	-0.000836
695	623	P95	4	-0.000438	-0.000438	-0.000089	-0.000089
695	623	P99	5	-0.000594	-0.000594	-0.000245	-0.000245
695	623	P999	145	0.001886	0.001886	0.002235	0.002235
696	7	P1	144	-0.000000	-0.000000	0.001679	0.001679
696	7	P50	148	0.002508	0.002508	0.000444	0.000444
696	7	P75	153	0.002925	0.002925	0.000860	0.000860
696	7	P90	167	0.001339	0.001339	0.003020	0.003020
696	7	P95	167	0.001339	0.001339	0.003020	0.003020
696	7	P99	167	0.001339	0.001339	0.003020	0.003020
696	7	P999	167	0.001339	0.001339	0.003020	0.003020
697	31	P1	4	0.002354	0.002354	0.000490	0.000490
697	31	P50	9	0.000067	0.000067	-0.001793	-0.001793
697	31	P75	12	0.002703	0.002703	0.000839	0.000839
697	31	P90	18	-0.000934	-0.000934	0.000943	0.000943
697	31	P95	22	0.002116	0.002116	0.000253	0.000253
697	31	P99	24	0.001076	0.001076	0.002957	0.002957
697	31	P999	24	0.001076	0.001076	0.002957	0.002957
698	31	P1	3160	0.002717	0.002717	0.000721	0.000721
698	31	P50	4988	0.002284	0.002284	0.000289	0.000289
698	31	P75	5254	0.002662	0.002662	0.000666	0.000666
698	31	P90	5624	0.001890	0.001890	0.003640	0.003640
698	31	P95	5782	0.000348	0.000348	0.002095	0.002095
698	31	P99	7869	0.002420	0.002420	0.000425	0.000425
698	31	P999	7869	0.002420	0.002420	0.000425	0.000425
699	31	P1	43	0.000562	0.000562	0.002933	0.002933
699	31	P50	49	-0.000298	-0.000298	0.002071	0.002071
699	31	P75	52	-0.000714	-0.000714	0.001653	0.001653
699	31	P90	53	0.000796	0.000796	0.003168	0.003168
699	31	P95	64	0.002845	0.002845	0.001471	0.001471
699	31	P99	98	0.002888	0.002888	0.001514	0.001514
699	31	P999	98	0.002888	0.002888	0.001514	0.001514
700	7	P1	97	0.002784	0.002784	0.000556	0.000556
700	7	P50	102	0.001113	0.001113	0.002629	0.002629
700	7	P75	103	0.002573	0.002573	0.000345	0.000345
700	7	P90	104	0.000384	0.000384	0.001899	0.001899
700	7	P95	104	0.000384	0.000384	0.001899	0.001899
700	7	P99	104	0.000384	0.000384	0.001899	0.001899
700	7	P999	104	0.000384	0.000384	0.001899	0.001899
701	7	P1	94	0.001514	0.001514	0.002070	0.002070
701	7	P50	99	0.002021	0.002021	0.002578	0.002578
701	7	P75	105	0.002990	0.002990	0.003548	0.003548
701	7	P90	106	0.000983	0.000983	0.001540	0.001540
701	7	P95	106	0.000983	0.000983	0.001540	0.001540
701	7	P99	106	0.000983	0.000983	0.001540	0.001540
701	7	P999	106	0.000983	0.000983	0.001540	0.001540
702	7	P1	94	0.000805	0.000805	0.002070	0.002070
702	7	P50	98	0.000249	0.000249	0.001514	0.001514
702	7	P75	101	-0.001867	-0.001867	-0.000605	-0.000605
702	7	P90	101	-0.000000	-0.000000	0.001264	0.001264
702	7	P95	101	-0.000000	-0.000000	0.001264	0.001264
702	7	P99	101	-0.000000	-0.000000	0.001264	0.001264
702	7	P999	101	-0.000000	-0.000000	0.001264	0.001264
703	7	P1	93	0.000037	0.000037	0.001551	0.001551
703	7	P50	98	-0.000000	-0.000000	0.001514	0.001514
703	7	P75	101	0.003495	0.003495	0.001264	0.001264
703	7	P90	106	0.000026	0.000026	0.001540	0.001540
703	7	P95	106	0.000026	0.000026	0.001540	0.001540
703	7	P99	106	0.000026	0.000026	0.001540	0.001540
703	7	P999	106	0.000026	0.000026	0.001540	0.001540
704	7	P1	91	0.000862	0.000862	0.000862	0.000862
704	7	P50	99	0.002578	0.002578	0.002578	0.002578
704	7	P75	100	-0.000000	-0.000000	0.003745	0.003745
704	7	P90	105	0.003548	0.003548	0.003548	0.003548
704	7	P95	105	0.003548	0.003548	0.003548	0.003548
704	7	P99	105	0.003548	0.003548	0.003548	0.003548
704	7	P999	105	0.003548	0.003548	0.003548	0.003548
705	7	P1	93	-0.000875	-0.000875	-0.000320	-0.000320
705	7	P50	100	0.001314	0.001314	0.001871	0.001871
705	7	P75	102	0.002072	0.002072	0.002629	0.002629
705	7	P90	109	0.002982	0.002982	0.003540	0.003540
705	7	P95	109	0.002982	0.002982	0.003540	0.003540
705	7	P99	109	0.002982	0.002982	0.003540	0.003540
705	7	P999	109	0.002982	0.002982	0.003540	0.003540
706	7	P1	93	-0.000875	-0.000875	-0.000320	-0.000320
706	7	P50	97	-0.000000	-0.000000	0.000556	0.000556
706	7	P75	100	0.003188	0.003188	0.003745	0.003745
706	7	P90	102	0.002072	0.002072	0.002629	0.002629
706	7	P95	102	0.002072	0.002072	0.002629	0.002629
706	7	P99	102	0.002072	0.002072	0.002629	0.002629
706	7	P999	102	0.002072	0.002072	0.002629	0.002629
707	7	P1	98	0.000134	0.000134	-0.000979	-0.000979
707	7	P50	99	0.003694	0.003694	0.002578	0.002578
707	7	P75	102	-0.000000	-0.000000	0.002629	0.002629
707	7	P90	106	0.002655	0.002655	0.001540	0.001540
707	7	P95	106	0.002655	0.002655	0.001540	0.001540
707	7	P99	106	0.002655	0.002655	0.001540	0.001540
707	7	P999	106	0.002655	0.002655	0.001540	0.001540
708	7	P1	97	-0.000000	-0.000000	0.000556	0.000556
708	7	P50	99	0.002021	0.002021	0.002578	0.002578
708	7	P75	101	0.000708	0.000708	0.001264	0.001264
708	7	P90	106	0.000983	0.000983	0.001540	0.001540
708	7	P95	106	0.000983	0.000983	0.001540	0.001540
708	7	P99	106	0.000983	0.000983	0.001540	0.001540
708	7	P999	106	0.000983	0.000983	0.001540	0.001540
709	7	P1	93	0.003225	0.003225	0.001551	0.001551
709	7	P50	96	0.001375	0.001375	0.003448	0.003448
709	7	P75	104	0.003573	0.003573	0.001899	0.001899
709	7	P90	105	0.001474	0.001474	0.003548	0.003548
709	7	P95	105	0.001474	0.001474	0.003548	0.003548
709	7	P99	105	0.001474	0.001474	0.003548	0.003548
709	7	P999	105	0.001474	0.001474	0.003548	0.003548
710	7	P1	92	0.003341	0.003341	0.001147	0.001147
710	7	P50	93	-0.000000	-0.000000	0.001551	0.001551
710	7	P75	97	0.002748	0.002748	0.000556	0.000556
710	7	P90	99	0.001026	0.001026	0.002578	0.002578
710	7	P95	99	0.001026	0.001026	0.002578	0.002578
710	7	P99	99	0.001026	0.001026	0.002578	0.002578
710	7	P999	99	0.001026	0.001026	0.002578	0.002578
711	623	P1	1	0.001665	0.001665	0.002015	0.002015
711	623	P50	3	-0.003608	-0.003608	-0.003261	-0.003261
711	623	P75	3	-0.001478	-0.001478	-0.001129	-0.001129
711	623	P90	3	-0.000205	-0.000205	0.000143	0.000143
711	623	P95	4	-0.002061	-0.002061	-0.001713	-0.001713
711	623	P99	5	0.001276	0.001276	0.001625	0.001625
711	623	P999	177	0.000580	0.000580	0.000929	0.000929
712	7	P1	1041	0.000973	0.000973	-0.000933	-0.000933
712	7	P50	1064	0.003422	0.003422	0.001511	0.001511
712	7	P75	1125	-0.000000	-0.000000	0.001833	0.001833
712	7	P90	1156	0.002725	0.002725	0.000815	0.000815
712	7	P95	1156	0.002725	0.002725	0.000815	0.000815
712	7	P99	1156	0.002725	0.002725	0.000815	0.000815
712	7	P999	1156	0.002725	0.002725	0.000815	0.000815
713	31	P1	5	0.000056	0.000056	0.001625	0.001625
713	31	P50	8	0.000412	0.000412	0.001983	0.001983
713	31	P75	12	0.000516	0.000516	-0.001652	-0.001652
713	31	P90	13	0.000217	0.000217	0.001787	0.001787
713	31	P95	14	0.002116	0.002116	0.003689	0.003689
713	31	P99	15	0.000404	0.000404	0.001975	0.001975
713	31	P999	15	0.000404	0.000404	0.001975	0.001975
714	31	P1	4302	0.002665	0.002665	0.002466	0.002466
714	31	P50	4941	0.002481	0.002481	0.002283	0.002283
714	31	P75	5234	0.000940	0.000940	0.000742	0.000742
714	31	P90	5657	0.001720	0.001720	0.001522	0.001522
714	31	P95	5990	0.000591	0.000591	0.000393	0.000393
714	31	P99	8261	0.000602	0.000602	0.000403	0.000403
714	31	P999	8261	0.000602	0.000602	0.000403	0.000403
715	7	P1	913	0.000811	0.000811	0.001309	0.001309
715	7	P50	957	0.000467	0.000467	0.000966	0.000966
715	7	P75	994	0.001784	0.001784	0.002283	0.002283
715	7	P90	1026	-0.000000	-0.000000	0.000498	0.000498
715	7	P95	1026	-0.000000	-0.000000	0.000498	0.000498
715	7	P99	1026	-0.000000	-0.000000	0.000498	0.000498
715	7	P999	1026	-0.000000	-0.000000	0.000498	0.000498
716	7	P1	910	0.003027	0.003027	0.000862	0.000862
716	7	P50	959	0.002912	0.002912	0.000747	0.000747
716	7	P75	972	0.000657	0.000657	0.002236	0.002236
716	7	P90	1084	-0.000000	-0.000000	0.001579	0.001579
716	7	P95	1084	-0.000000	-0.000000	0.001579	0.001579
716	7	P99	1084	-0.000000	-0.000000	0.001579	0.001579
716	7	P999	1084	-0.000000	-0.000000	0.001579	0.001579
717	7	P1	901	0.002327	0.002327	0.003331	0.003331
717	7	P50	947	0.001125	0.001125	0.002127	0.002127
717	7	P75	957	0.001835	0.001835	0.002838	0.002838
717	7	P90	999	-0.000000	-0.000000	0.001001	0.001001
717	7	P95	999	-0.000000	-0.000000	0.001001	0.001001
717	7	P99	999	-0.000000	-0.000000	0.001001	0.001001
717	7	P999	999	-0.000000	-0.000000	0.001001	0.001001
718	7	P1	914	0.001061	0.001061	0.000214	0.000214
718	7	P50	928	0.000811	0.000811	0.001835	0.001835
718	7	P75	956	0.000989	0.000989	0.000142	0.000142
718	7	P90	1103	-0.000000	-0.000000	0.002895	0.002895
