group	step	n_union	remaps_so_far	quantile	oracle	T_int_err	T_ceil_err	G_int_err	G_ceil_err
218	1	38	1	P50	47	-0.002080	-0.021781	0.001201	-0.018561
218	1	38	1	P75	66	0.001123	0.001123	0.000602	0.000602
218	1	38	1	P90	193	0.001084	0.001084	0.000362	0.000362
218	1	38	1	P95	218	-0.001083	-0.001083	0.001911	0.001911
218	1	38	1	P99	652	0.002538	0.002538	0.001584	0.001584
218	1	38	1	P999	652	0.002538	0.002538	0.001584	0.001584
218	2	45	2	P1	41	-0.004135	-0.004135	0.000094	0.000094
218	2	45	2	P50	48	-0.001612	-0.001612	-0.001163	-0.001163
218	2	45	2	P75	190	0.001059	0.001059	-0.001415	-0.001415
218	2	45	2	P90	194	0.002662	0.002662	0.002673	0.002673
218	2	45	2	P95	218	-0.001803	-0.001803	0.001911	0.001911
218	2	45	2	P99	652	0.001954	0.001954	0.001584	0.001584
218	2	45	2	P999	652	0.001954	0.001954	0.001584	0.001584
218	3	52	3	P1	41	-0.004135	-0.004135	0.000094	0.000094
218	3	52	3	P50	49	-0.001043	-0.002909	0.003142	0.001269
218	3	52	3	P75	191	0.003292	0.001418	0.003308	0.001434
218	3	52	3	P90	196	0.003626	0.003626	0.003633	0.003633
218	3	52	3	P95	408	0.003343	0.003343	0.003120	0.003120
218	3	52	3	P99	652	0.001954	0.001954	0.001584	0.001584
218	3	52	3	P999	652	0.001954	0.001954	0.001584	0.001584
218	4	59	4	P1	41	-0.003661	-0.003661	0.000094	0.000094
218	4	59	4	P50	108	0.001757	0.001757	0.001537	0.001537
218	4	59	4	P75	191	0.001796	0.001796	0.001434	0.001434
218	4	59	4	P90	212	0.004048	0.004048	0.003659	0.003659
218	4	59	4	P95	408	0.003672	0.003672	0.003120	0.003120
218	4	59	4	P99	652	0.002253	0.002253	0.001584	0.001584
218	4	59	4	P999	652	0.002253	0.002253	0.001584	0.001584
218	5	66	5	P1	41	-0.003661	-0.003661	0.000094	0.000094
218	5	66	5	P50	184	0.001745	-0.003858	0.001392	-0.004207
218	5	66	5	P75	192	-0.000312	-0.000312	-0.000673	-0.000673
218	5	66	5	P90	212	0.004048	0.004048	0.003659	0.003659
218	5	66	5	P95	283	0.003079	0.003079	0.002618	0.002618
218	5	66	5	P99	652	0.002253	0.002253	0.001584	0.001584
218	5	66	5	P999	652	0.002253	0.002253	0.001584	0.001584
218	6	73	6	P1	41	-0.003661	-0.003661	0.000094	0.000094
218	6	73	6	P50	185	0.001933	0.001933	0.001579	0.001579
218	6	73	6	P75	192	0.000935	0.000935	0.000572	0.000572
218	6	73	6	P90	212	0.004048	0.004048	0.003659	0.003659
218	6	73	6	P95	360	0.001708	0.001708	0.001188	0.001188
218	6	73	6	P99	652	0.002253	0.002253	0.001584	0.001584
218	6	73	6	P999	652	0.002253	0.002253	0.001584	0.001584
218	7	80	7	P1	41	-0.003661	-0.003661	0.000094	0.000094
218	7	80	7	P50	188	0.000801	-0.002934	-0.002357	-0.003289
218	7	80	7	P75	193	-0.000521	-0.001766	-0.000884	-0.002128
218	7	80	7	P90	214	0.002130	-0.005335	0.001740	-0.005721
218	7	80	7	P95	360	0.001708	-0.211468	0.001188	-0.211831
218	7	80	7	P99	652	0.002253	0.002253	0.001584	0.001584
218	7	80	7	P999	652	0.002253	0.002253	0.001584	0.001584
219	1	14	1	P1	183	-0.001839	-0.001839	-0.000635	-0.000635
219	1	14	1	P50	189	0.001415	-0.002322	0.002618	-0.004849
219	1	14	1	P75	191	0.002105	0.002105	0.003308	0.003308
219	1	14	1	P90	357	0.000972	0.000972	0.002082	0.002082
219	1	14	1	P95	459	0.000137	0.000137	0.001210	0.001210
219	1	14	1	P99	459	0.000137	0.000137	0.001210	0.001210
219	1	14	1	P999	459	0.000137	0.000137	0.001210	0.001210
219	2	21	2	P1	183	-0.002113	-0.002113	-0.000635	-0.000635
219	2	21	2	P50	189	0.001139	0.001139	0.002618	0.002618
219	2	21	2	P75	193	-0.001113	-0.001113	0.000362	0.000362
219	2	21	2	P90	262	-0.000225	-0.000225	0.001221	0.001221
219	2	21	2	P95	357	0.000665	0.000665	0.002082	0.002082
219	2	21	2	P99	459	-0.000181	-0.000181	0.001210	0.001210
219	2	21	2	P999	459	-0.000181	-0.000181	0.001210	0.001210
219	3	28	3	P1	183	-0.002113	-0.002113	-0.000635	-0.000635
219	3	28	3	P50	190	-0.000401	-0.004130	-0.000793	-0.002659
219	3	28	3	P75	197	0.000803	-0.002931	0.002278	-0.001461
219	3	28	3	P90	262	-0.000225	-0.000225	0.001221	0.001221
219	3	28	3	P95	357	0.000665	0.000665	0.002082	0.002082
219	3	28	3	P99	459	-0.000181	-0.000181	0.001210	0.001210
219	3	28	3	P999	459	-0.000181	-0.000181	0.001210	0.001210
219	4	35	4	P1	183	-0.002734	-0.002734	-0.001257	-0.001257
219	4	35	4	P50	190	-0.002889	-0.002889	-0.001726	-0.001726
219	4	35	4	P75	196	0.002156	0.002156	0.003633	0.003633
219	4	35	4	P90	218	0.000447	0.000447	0.001911	0.001911
219	4	35	4	P95	357	0.000665	0.000665	0.002082	0.002082
219	4	35	4	P99	459	-0.000181	-0.000181	0.001210	0.001210
219	4	35	4	P999	459	-0.000181	-0.000181	0.001210	0.001210
219	5	42	5	P1	183	-0.002734	-0.002734	-0.001257	-0.001257
219	5	42	5	P50	190	-0.003386	-0.004130	-0.002037	-0.002659
219	5	42	5	P75	193	-0.001113	-0.001113	0.000362	0.000362
219	5	42	5	P90	218	0.000447	0.000447	0.001911	0.001911
219	5	42	5	P95	262	-0.000225	-0.000225	0.001221	0.001221
219	5	42	5	P99	459	-0.000181	-0.000181	0.001210	0.001210
219	5	42	5	P999	459	-0.000181	-0.000181	0.001210	0.001210
219	6	49	6	P1	183	-0.002734	-0.002734	-0.001257	-0.001257
219	6	49	6	P50	190	-0.001894	-0.001894	-0.001060	-0.001060
219	6	49	6	P75	193	-0.001113	-0.001113	0.000362	0.000362
219	6	49	6	P90	218	0.000447	0.000447	0.001911	0.001911
219	6	49	6	P95	262	-0.000225	-0.000225	0.001221	0.001221
219	6	49	6	P99	459	-0.000181	-0.000181	0.001210	0.001210
219	6	49	6	P999	459	-0.000181	-0.000181	0.001210	0.001210
219	7	56	7	P1	183	-0.003045	-0.003045	-0.001568	-0.001568
219	7	56	7	P50	190	-0.000401	-0.001023	0.000141	-0.000326
219	7	56	7	P75	194	0.001196	-0.000051	0.002673	0.001424
219	7	56	7	P90	218	0.000447	0.000447	0.001911	0.001911
219	7	56	7	P95	262	-0.000225	-0.000225	0.001221	0.001221
219	7	56	7	P99	459	-0.000181	-0.000181	0.001210	0.001210
219	7	56	7	P999	459	-0.000181	-0.000181	0.001210	0.001210
220	1	630	1	P1	1	0.001251	0.001251	0.003276	0.003276
220	1	630	1	P50	2	-0.000206	-0.000217	0.001804	0.001793
220	1	630	1	P75	3	0.000254	0.000254	-0.001482	-0.001482
220	1	630	1	P90	3	0.001659	0.001644	-0.000080	-0.000094
220	1	630	1	P95	4	-0.001165	-0.001165	-0.002904	-0.002904
220	1	630	1	P99	191	0.001379	0.001379	0.003308	0.003308
220	1	630	1	P999	210	-0.000005	-0.000005	0.001919	0.001919
220	2	637	2	P1	1	0.001904	0.001904	0.003276	0.003276
220	2	637	2	P50	2	0.000569	0.000569	0.001837	0.001837
220	2	637	2	P75	3	0.001122	0.001122	-0.001408	-0.001408
220	2	637	2	P90	3	0.002544	0.002544	0.000009	0.000009
220	2	637	2	P95	4	0.000855	0.000855	-0.001717	-0.001717
220	2	637	2	P99	712	-0.000879	-0.000879	0.003266	0.003266
220	2	637	2	P999	1676	-0.000847	-0.000847	0.003172	0.003172
220	3	668	3	P1	1	0.001594	0.001594	0.003276	0.003276
220	3	668	3	P50	2	0.000396	0.000385	0.002016	0.002005
220	3	668	3	P75	3	0.001101	0.001086	-0.001054	-0.001069
220	3	668	3	P90	4	-0.000219	-0.000219	-0.002396	-0.002396
220	3	668	3	P95	768	0.001203	0.001203	0.002311	0.002311
220	3	668	3	P99	5491	0.000465	0.000465	0.001402	0.001402
220	3	668	3	P999	8866	-0.000148	-0.000148	0.000747	0.000747
220	4	675	4	P1	1	0.001594	0.001594	0.003276	0.003276
220	4	675	4	P50	2	0.000429	0.000429	0.002049	0.002049
220	4	675	4	P75	3	0.001175	0.001175	-0.000980	-0.000980
220	4	675	4	P90	4	0.000801	0.000801	-0.001378	-0.001378
220	4	675	4	P95	768	0.001203	0.001203	0.002311	0.002311
220	4	675	4	P99	5491	0.000465	0.000465	0.001402	0.001402
220	4	675	4	P999	8866	-0.000148	-0.000148	0.000747	0.000747
220	5	682	5	P1	1	0.001594	0.001594	0.003276	0.003276
220	5	682	5	P50	2	0.000474	0.000463	0.002094	0.002083
220	5	682	5	P75	3	0.001249	0.001249	-0.000907	-0.000907
220	5	682	5	P90	4	0.001822	0.001822	-0.000360	-0.000360
220	5	682	5	P95	730	-0.000388	-0.000388	0.000722	0.000722
220	5	682	5	P99	5491	0.000465	0.000465	0.001402	0.001402
220	5	682	5	P999	8866	-0.000148	-0.000148	0.000747	0.000747
220	6	689	6	P1	1	0.001594	0.001594	0.003276	0.003276
220	6	689	6	P50	3	-0.001219	-0.001219	-0.003369	-0.003369
220	6	689	6	P75	3	0.001323	0.001323	-0.000833	-0.000833
220	6	689	6	P90	78	0.004200	0.004200	0.001757	0.001757
220	6	689	6	P95	730	-0.000388	-0.000388	0.000722	0.000722
220	6	689	6	P99	5491	0.000465	0.000465	0.001402	0.001402
220	6	689	6	P999	8866	-0.000148	-0.000148	0.000747	0.000747
220	7	696	7	P1	1	0.001594	0.001594	0.003276	0.003276
220	7	696	7	P50	3	-0.001160	-0.001175	-0.003310	-0.003325
220	7	696	7	P75	3	0.001411	0.001397	-0.000744	-0.000759
220	7	696	7	P90	195	0.003788	0.003788	0.001267	0.001267
220	7	696	7	P95	730	-0.000388	-0.000388	0.000722	0.000722
220	7	696	7	P99	5491	0.000465	0.000465	0.001402	0.001402
220	7	696	7	P999	8866	-0.000148	-0.000148	0.000747	0.000747
221	1	14	1	P1	297	0.001921	0.001921	0.001055	0.001055
221	1	14	1	P50	305	-0.000361	-0.004091	0.002512	-0.001228
221	1	14	1	P75	317	0.002175	0.002175	0.001300	0.001300
221	1	14	1	P90	327	0.001023	0.001023	0.000144	0.000144
221	1	14	1	P95	407	0.002744	0.002744	0.001833	0.001833
221	1	14	1	P99	407	0.002744	0.002744	0.001833	0.001833
221	1	14	1	P999	407	0.002744	0.002744	0.001833	0.001833
221	2	21	2	P1	297	0.002953	0.002953	0.001055	0.001055
221	2	21	2	P50	305	0.000674	0.000674	0.002512	0.002512
221	2	21	2	P75	317	0.003220	0.003220	0.001300	0.001300
221	2	21	2	P90	324	0.003815	0.003815	0.001887	0.001887
221	2	21	2	P95	327	0.002072	0.002072	0.000144	0.000144
221	2	21	2	P99	407	0.003834	0.003834	0.001833	0.001833
221	2	21	2	P999	407	0.003834	0.003834	0.001833	0.001833
221	3	28	3	P1	288	0.002868	0.002868	0.000053	0.000053
221	3	28	3	P50	304	-0.000110	-0.001355	0.000810	-0.000436
221	3	28	3	P75	317	0.004134	-0.007066	0.001300	-0.006158
221	3	28	3	P90	327	0.002980	0.002980	0.000144	0.000144
221	3	28	3	P95	366	0.002462	0.002462	0.003354	0.003354
221	3	28	3	P99	407	0.004709	0.004709	0.001833	0.001833
221	3	28	3	P999	407	0.004709	0.004709	0.001833	0.001833
221	4	35	4	P1	288	0.002868	0.002868	0.000053	0.000053
221	4	35	4	P50	304	0.001137	0.001137	0.002058	0.002058
221	4	35	4	P75	315	-0.000761	-0.000761	0.000152	0.000152
221	4	35	4	P90	327	0.002980	0.002980	0.000144	0.000144
221	4	35	4	P95	366	0.002462	0.002462	0.003354	0.003354
221	4	35	4	P99	407	0.004709	0.004709	0.001833	0.001833
221	4	35	4	P999	407	0.004709	0.004709	0.001833	0.001833
221	5	658	5	P1	1	0.000919	0.000919	0.002382	0.002382
221	5	658	5	P50	3	-0.000399	-0.000413	-0.002814	-0.002828
221	5	658	5	P75	3	0.001832	0.001832	-0.000589	-0.000589
221	5	658	5	P90	4	0.001325	0.001325	-0.001132	-0.001132
221	5	658	5	P95	293	0.003301	0.003301	0.001532	0.001532
221	5	658	5	P99	321	-0.002609	-0.002609	0.001844	0.001844
221	5	658	5	P999	407	0.004896	0.004896	0.001833	0.001833
221	6	665	6	P1	1	0.000717	0.000717	0.002382	0.002382
221	6	665	6	P50	3	-0.000603	-0.000603	-0.002774	-0.002774
221	6	665	6	P75	3	0.001654	0.001654	-0.000521	-0.000521
221	6	665	6	P90	4	0.001492	0.001492	-0.000709	-0.000709
221	6	665	6	P95	298	0.002149	0.002149	0.003305	0.003305
221	6	665	6	P99	1343	0.003117	0.003117	0.000393	0.000393
221	6	665	6	P999	1465	0.002146	0.002146	0.003160	0.003160
221	7	696	7	P1	1	0.000738	0.000738	0.002382	0.002382
221	7	696	7	P50	3	-0.000360	-0.000374	-0.002557	-0.002570
221	7	696	7	P75	3	0.002007	0.001994	-0.000195	-0.000208
221	7	696	7	P90	294	0.000752	0.000752	0.001863	0.001863
221	7	696	7	P95	1415	-0.000462	-0.000462	0.000501	0.000501
221	7	696	7	P99	3470	-0.000292	-0.000292	0.000587	0.000587
221	7	696	7	P999	7917	0.001018	0.001018	0.001821	0.001821
222	1	14	1	P1	1079	0.000729	0.000729	0.000594	0.000594
222	1	14	1	P50	1132	0.001384	-0.000487	0.001237	-0.000633
222	1	14	1	P75	1168	-0.000013	-0.000013	0.001703	0.001703
222	1	14	1	P90	1183	0.002184	0.002184	0.000155	0.000155
222	1	14	1	P95	1258	0.000534	0.000534	0.002233	0.002233
222	1	14	1	P99	1258	0.000534	0.000534	0.002233	0.002233
222	1	14	1	P999	1258	0.000534	0.000534	0.002233	0.002233
222	2	21	2	P1	1078	-0.000213	-0.000213	0.000898	0.000898
222	2	21	2	P50	1132	0.001384	0.001384	0.001237	0.001237
222	2	21	2	P75	1168	-0.000013	-0.000013	-0.000167	-0.000167
222	2	21	2	P90	1174	-0.001397	-0.001397	0.000316	0.000316
222	2	21	2	P95	1183	0.002184	0.002184	0.000155	0.000155
222	2	21	2	P99	1258	0.000534	0.000534	0.002233	0.002233
222	2	21	2	P999	1258	0.000534	0.000534	0.002233	0.002233
222	3	28	3	P1	1075	0.001801	0.001801	0.002442	0.002442
222	3	28	3	P50	1132	0.001234	-0.000636	0.001237	-0.000633
222	3	28	3	P75	1168	-0.000162	-0.003893	-0.000167	-0.002034
222	3	28	3	P90	1174	0.002195	0.002195	0.000316	0.000316
222	3	28	3	P95	1183	0.002035	0.002035	0.000155	0.000155
222	3	28	3	P99	1258	0.000387	0.000387	0.002233	0.002233
222	3	28	3	P999	1258	0.000387	0.000387	0.002233	0.002233
222	4	35	4	P1	1071	0.000542	0.000542	0.002431	0.002431
222	4	35	4	P50	1122	0.002632	0.002632	0.000764	0.000764
222	4	35	4	P75	1162	0.000315	0.000315	0.002182	0.002182
222	4	35	4	P90	1174	-0.001546	-0.001546	-0.000930	-0.000930
222	4	35	4	P95	1183	0.002035	0.002035	0.000155	0.000155
222	4	35	4	P99	1258	0.000387	0.000387	0.002233	0.002233
222	4	35	4	P999	1258	0.000387	0.000387	0.002233	0.002233
222	5	42	5	P1	1071	-0.000462	-0.000462	0.002431	0.002431
222	5	42	5	P50	1128	0.001892	-0.003710	0.002911	-0.004559
222	5	42	5	P75	1163	0.001241	0.001241	0.002256	0.002256
222	5	42	5	P90	1176	-0.000530	-0.000530	0.002354	0.002354
222	5	42	5	P95	1258	-0.000645	-0.000645	0.002233	0.002233
222	5	42	5	P99	4315	0.000422	0.000422	0.003189	0.003189
222	5	42	5	P999	4315	0.000422	0.000422	0.003189	0.003189
222	6	49	6	P1	1071	-0.000093	-0.000093	0.002431	0.002431
222	6	49	6	P50	1128	0.000393	0.000393	0.001038	0.001038
222	6	49	6	P75	1168	-0.000806	-0.000806	-0.000167	-0.000167
222	6	49	6	P90	1273	-0.000903	-0.000903	0.001593	0.001593
222	6	49	6	P95	3207	0.002300	0.002300	0.000909	0.000909
222	6	49	6	P99	4315	0.000882	0.000882	0.003189	0.003189
222	6	49	6	P999	4315	0.000882	0.000882	0.003189	0.003189
222	7	56	7	P1	1071	-0.000093	-0.000093	0.002431	0.002431
222	7	56	7	P50	1128	0.000393	-0.001475	0.001038	-0.000831
222	7	56	7	P75	1170	-0.000025	-0.001270	0.001237	-0.000009
222	7	56	7	P90	2857	0.001968	0.001968	0.000596	0.000596
222	7	56	7	P95	4254	0.003911	0.003911	0.002473	0.002473
222	7	56	7	P99	6299	0.003927	0.003927	0.002428	0.002428
222	7	56	7	P999	6299	0.003927	0.003927	0.002428	0.002428
223	1	14	1	P1	1079	-0.000658	-0.000658	0.002466	0.002466
223	1	14	1	P50	1115	0.003922	0.000175	0.003290	0.001417
223	1	14	1	P75	1173	0.001814	0.001814	0.001169	0.001169
223	1	14	1	P90	1195	-0.001811	-0.001811	0.001277	0.001277
223	1	14	1	P95	1854	0.000207	0.000207	0.003161	0.003161
223	1	14	1	P99	1854	0.000207	0.000207	0.003161	0.003161
223	1	14	1	P999	1854	0.000207	0.000207	0.003161	0.003161
223	2	21	2	P1	1071	0.003050	0.003050	0.002431	0.002431
223	2	21	2	P50	1103	-0.000222	-0.000222	0.002895	0.002895
223	2	21	2	P75	1167	0.003207	0.003207	0.002561	0.002561
223	2	21	2	P90	1194	-0.002841	-0.002841	0.000244	0.000244
223	2	21	2	P95	1195	-0.001811	-0.001811	0.001277	0.001277
223	2	21	2	P99	1854	0.000207	0.000207	0.003161	0.003161
223	2	21	2	P999	1854	0.000207	0.000207	0.003161	0.003161
223	3	28	3	P1	1071	-0.000694	-0.000694	0.000560	0.000560
223	3	28	3	P50	1103	-0.000222	-0.001156	0.002895	0.001023
223	3	28	3	P75	1167	0.003207	-0.007984	0.002561	-0.008618
223	3	28	3	P90	1194	-0.002841	-0.002841	0.000244	0.000244
223	3	28	3	P95	1195	-0.001811	-0.001811	0.001277	0.001277
223	3	28	3	P99	1854	0.000207	0.000207	0.003161	0.003161
223	3	28	3	P999	1854	0.000207	0.000207	0.003161	0.003161
223	4	651	4	P1	1	0.001031	0.001031	0.002912	0.002912
223	4	651	4	P50	3	0.000411	0.000411	-0.001500	-0.001500
223	4	651	4	P75	4	-0.000904	-0.000904	-0.002826	-0.002826
223	4	651	4	P90	4	0.001633	0.001633	-0.000294	-0.000294
223	4	651	4	P95	73	0.002788	0.002788	0.000722	0.000722
223	4	651	4	P99	1167	0.004761	0.004761	0.002561	0.002561
223	4	651	4	P999	1854	0.001633	0.001633	0.003161	0.003161
223	5	658	5	P1	1	0.001031	0.001031	0.002912	0.002912
223	5	658	5	P50	3	0.000462	0.000449	-0.001450	-0.001462
223	5	658	5	P75	4	-0.000773	-0.000773	-0.002696	-0.002696
223	5	658	5	P90	4	0.001816	0.001816	-0.000111	-0.000111
223	5	658	5	P95	203	0.004296	0.004296	0.002180	0.002180
223	5	658	5	P99	1167	0.004761	0.004761	0.002561	0.002561
223	5	658	5	P999	1854	0.001633	0.001633	0.003161	0.003161
223	6	689	6	P1	1	0.001763	0.001763	0.002912	0.002912
223	6	689	6	P50	3	0.001541	0.001541	-0.001261	-0.001261
223	6	689	6	P75	4	0.000759	0.000759	-0.002096	-0.002096
223	6	689	6	P90	91	0.004326	0.004326	0.000862	0.000862
223	6	689	6	P95	1179	0.003755	0.003755	0.003548	0.003548
223	6	689	6	P99	3730	-0.000219	-0.000219	0.003097	0.003097
223	6	689	6	P999	7620	-0.000500	-0.000500	0.002679	0.002679
223	7	696	7	P1	1	0.001763	0.001763	0.002912	0.002912
223	7	696	7	P50	3	0.001592	0.001579	-0.001211	-0.001224
223	7	696	7	P75	4	0.000916	0.000890	-0.001939	-0.001965
223	7	696	7	P90	195	0.004879	0.004879	0.001267	0.001267
223	7	696	7	P95	1179	0.003755	0.003755	0.003548	0.003548
223	7	696	7	P99	3730	-0.000219	-0.000219	0.003097	0.003097
223	7	696	7	P999	7620	-0.000500	-0.000500	0.002679	0.002679
224	1	14	1	P1	141	-0.001702	-0.001702	-0.002187	-0.002187
224	1	14	1	P50	934	0.001207	-0.002529	-0.000873	-0.002739
224	1	14	1	P75	951	0.001863	0.001863	0.001649	0.001649
224	1	14	1	P90	961	0.002621	0.002621	0.001156	0.001156
224	1	14	1	P95	963	0.004286	0.004286	0.000322	0.000322
224	1	14	1	P99	963	0.004286	0.004286	0.000322	0.000322
224	1	14	1	P999	963	0.004286	0.004286	0.000322	0.000322
224	2	21	2	P1	141	-0.001328	-0.001328	-0.002187	-0.002187
224	2	21	2	P50	927	0.001507	0.001507	0.001043	0.001043
224	2	21	2	P75	944	0.002027	0.002027	0.001561	0.001561
224	2	21	2	P90	961	0.002873	0.002873	0.001156	0.001156
224	2	21	2	P95	963	0.004538	0.004538	0.000322	0.000322
224	2	21	2	P99	981	0.000963	0.000963	0.000493	0.000493
224	2	21	2	P999	981	0.000963	0.000963	0.000493	0.000493
224	3	28	3	P1	141	-0.000648	-0.000648	-0.002187	-0.002187
224	3	28	3	P50	923	0.001619	0.000683	0.001630	0.000383
224	3	28	3	P75	936	0.003524	0.001650	0.002598	-0.001143
224	3	28	3	P90	961	0.003330	0.003330	0.001156	0.001156
224	3	28	3	P95	963	0.004996	0.004996	0.000322	0.000322
224	3	28	3	P99	981	0.001417	0.001417	0.000493	0.000493
224	3	28	3	P999	981	0.001417	0.001417	0.000493	0.000493
224	4	35	4	P1	141	0.000770	0.000770	-0.002187	-0.002187
224	4	35	4	P50	923	-0.000237	-0.000237	0.001630	0.001630
224	4	35	4	P75	934	0.001938	0.001938	0.000996	0.000996
224	4	35	4	P90	961	-0.000389	-0.000389	-0.000091	-0.000091
224	4	35	4	P95	963	0.003145	0.003145	0.000322	0.000322
224	4	35	4	P99	981	-0.000423	-0.000423	0.000493	0.000493
224	4	35	4	P999	981	-0.000423	-0.000423	0.000493	0.000493
224	5	42	5	P1	141	0.000770	0.000770	-0.002187	-0.002187
224	5	42	5	P50	925	-0.001466	-0.002399	0.001334	-0.000536
224	5	42	5	P75	936	0.000420	0.000420	0.000726	0.000726
224	5	42	5	P90	951	0.000724	0.000724	0.001649	0.001649
224	5	42	5	P95	961	0.001481	0.001481	0.001156	0.001156
224	5	42	5	P99	981	-0.000423	-0.000423	0.000493	0.000493
224	5	42	5	P999	981	-0.000423	-0.000423	0.000493	0.000493
224	6	49	6	P1	141	-0.000162	-0.000162	-0.002187	-0.002187
224	6	49	6	P50	925	-0.002701	-0.002701	0.000711	0.000711
224	6	49	6	P75	936	-0.000819	-0.000819	0.000726	0.000726
224	6	49	6	P90	951	-0.000519	-0.000519	0.001649	0.001649
224	6	49	6	P95	961	0.000236	0.000236	0.001156	0.001156
224	6	49	6	P99	981	-0.001670	-0.001670	0.000493	0.000493
224	6	49	6	P999	981	-0.001670	-0.001670	0.000493	0.000493
224	7	56	7	P1	141	-0.000421	-0.000421	-0.002187	-0.002187
224	7	56	7	P50	925	-0.003045	-0.003790	0.000711	-0.000536
224	7	56	7	P75	939	-0.002182	-0.003114	0.000641	-0.000605
224	7	56	7	P90	961	-0.001978	-0.001978	-0.000091	-0.000091
224	7	56	7	P95	981	-0.002016	-0.002016	0.000493	0.000493
224	7	56	7	P99	1028	0.003524	0.003524	0.002291	0.002291
224	7	56	7	P999	1028	0.003524	0.003524	0.002291	0.002291
225	1	14	1	P1	146	0.000259	0.000259	0.002840	0.002840
225	1	14	1	P50	932	0.000636	-0.003097	0.001271	-0.004327
225	1	14	1	P75	963	0.001560	0.001560	0.000322	0.000322
225	1	14	1	P90	1003	0.001982	0.001982	0.000743	0.000743
225	1	14	1	P95	1019	0.001107	0.001107	0.003613	0.003613
225	1	14	1	P99	1019	0.001107	0.001107	0.003613	0.003613
225	1	14	1	P999	1019	0.001107	0.001107	0.003613	0.003613
225	2	21	2	P1	143	0.001636	0.001636	0.001171	0.001171
225	2	21	2	P50	927	0.001805	0.001805	0.001043	0.001043
225	2	21	2	P75	963	0.001090	0.001090	0.000322	0.000322
225	2	21	2	P90	987	0.002646	0.002646	0.001873	0.001873
225	2	21	2	P95	1003	0.001517	0.001517	0.000743	0.000743
225	2	21	2	P99	1019	0.000644	0.000644	0.003613	0.003613
225	2	21	2	P999	1019	0.000644	0.000644	0.003613	0.003613
225	3	28	3	P1	142	0.001858	0.001858	0.000712	0.000712
225	3	28	3	P50	927	0.002270	-0.001470	0.001043	-0.002692
225	3	28	3	P75	966	0.002178	-0.001561	0.000950	-0.002784
225	3	28	3	P90	993	0.000776	0.000776	0.003292	0.003292
225	3	28	3	P95	1003	0.001972	0.001972	0.000743	0.000743
225	3	28	3	P99	1019	0.001097	0.001097	0.003613	0.003613
225	3	28	3	P999	1019	0.001097	0.001097	0.003613	0.003613
225	4	35	4	P1	142	0.001858	0.001858	0.000712	0.000712
225	4	35	4	P50	927	0.002270	0.002270	0.001043	0.001043
225	4	35	4	P75	963	0.001550	0.001550	0.000322	0.000322
225	4	35	4	P90	993	0.000776	0.000776	0.003292	0.003292
225	4	35	4	P95	1007	0.001730	0.001730	0.000500	0.000500
225	4	35	4	P99	1019	0.001097	0.001097	0.003613	0.003613
225	4	35	4	P999	1019	0.001097	0.001097	0.003613	0.003613
225	5	658	5	P1	1	0.002796	0.002796	0.002620	0.002620
225	5	658	5	P50	2	0.001787	0.001777	0.001533	0.001523
225	5	658	5	P75	3	-0.001117	-0.001117	-0.001416	-0.001416
225	5	658	5	P90	4	-0.002330	-0.002330	-0.002661	-0.002661
225	5	658	5	P95	143	0.001906	0.001906	0.001171	0.001171
225	5	658	5	P99	968	0.003576	0.003576	0.002623	0.002623
225	5	658	5	P999	1019	0.000824	0.000824	0.003613	0.003613
225	6	665	6	P1	1	0.003123	0.003123	0.002620	0.002620
225	6	665	6	P50	2	0.002192	0.002192	0.001563	0.001563
225	6	665	6	P75	3	-0.000622	-0.000622	-0.001322	-0.001322
225	6	665	6	P90	4	-0.001209	-0.001209	-0.001961	-0.001961
225	6	665	6	P95	149	-0.001138	-0.001138	0.001187	0.001187
225	6	665	6	P99	3776	0.000315	0.000315	0.002052	0.002052
225	6	665	6	P999	20081	0.000380	0.000380	0.001812	0.001812
225	7	696	7	P1	1	0.003123	0.003123	0.002620	0.002620
225	7	696	7	P50	2	0.002350	0.002340	0.001721	0.001711
225	7	696	7	P75	3	-0.000171	-0.000190	-0.000872	-0.000891
225	7	696	7	P90	144	-0.000653	-0.000653	0.001679	0.001679
225	7	696	7	P95	3831	0.000809	0.000809	0.002544	0.002544
225	7	696	7	P99	5429	-0.000126	-0.000126	0.001543	0.001543
225	7	696	7	P999	20081	0.000380	0.000380	0.001812	0.001812
226	1	14	1	P1	3713	0.001967	0.001967	0.000185	0.000185
226	1	14	1	P50	3872	0.001153	-0.002582	0.003114	-0.000628
226	1	14	1	P75	5227	0.000130	0.000130	0.002082	0.002082
226	1	14	1	P90	10984	0.001400	0.001400	0.003338	0.003338
226	1	14	1	P95	11179	0.002496	0.002496	0.000687	0.000687
226	1	14	1	P99	11179	0.002496	0.002496	0.000687	0.000687
226	1	14	1	P999	11179	0.002496	0.002496	0.000687	0.000687
226	2	21	2	P1	3713	0.002497	0.002497	0.000185	0.000185
226	2	21	2	P50	3859	0.001311	0.001311	0.002738	0.002738
226	2	21	2	P75	5327	-0.001435	-0.001435	-0.000050	-0.000050
226	2	21	2	P90	11179	0.003134	0.003134	0.000687	0.000687
226	2	21	2	P95	13775	-0.000077	-0.000077	0.001195	0.001195
226	2	21	2	P99	16666	0.000067	0.000067	0.001316	0.001316
226	2	21	2	P999	16666	0.000067	0.000067	0.001316	0.001316
