file	bpd	bound	scope	arm	conv	quantile	n	p50	p95	p99	max	within_bound	mean_signed
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	T	binning	P50	413	0.009857	0.035921	0.044256	0.058749	0.990315	0.005695
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	T	raw	P50	413	0.008886	0.087089	0.894103	0.991573	0.932203	-0.028492
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	T	binning	P75	413	0.012296	0.041283	0.052287	0.058649	0.968523	0.011120
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	T	raw	P75	413	0.014137	0.332339	0.976225	0.993053	0.847458	-0.046960
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	T	binning	P90	413	0.011002	0.044106	0.053576	0.056300	0.953995	0.010197
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	T	raw	P90	413	0.011250	0.044106	0.053576	0.056300	0.953995	0.009852
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	T	binning	P95	413	0.013674	0.043434	0.050594	0.052915	0.953995	0.013316
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	T	raw	P95	413	0.013760	0.043434	0.050594	0.052915	0.953995	0.012896
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	T	binning	P99	413	0.016177	0.045570	0.055600	0.064809	0.946731	0.015962
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	T	raw	P99	413	0.016735	0.051898	0.297418	0.374807	0.920097	0.008182
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	T	binning	P999	413	0.016932	0.047280	0.055487	0.062921	0.932203	0.018221
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	T	raw	P999	413	0.016932	0.047280	0.055487	0.062921	0.932203	0.018221
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	G	binning	P1	413	0.007589	0.038746	0.044403	0.044403	1.000000	-0.003461
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	G	raw	P1	413	0.007589	0.038746	0.044403	0.196837	0.992736	-0.005129
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	G	binning	P50	413	0.008762	0.026164	0.035435	0.044403	1.000000	-0.000349
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	G	raw	P50	413	0.008845	0.116988	0.894099	0.991543	0.934625	-0.034710
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	G	binning	P75	413	0.006690	0.034078	0.039615	0.043805	1.000000	0.005739
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	G	raw	P75	413	0.006418	0.338100	0.976311	0.993081	0.861985	-0.052841
ScriptLog-DPMExtended-clean.log	53	0.044403	fold3	G	binning	P90	413	0.010544	0.033291	0.040451	0.043882	1.000000	0.005372
