key_ordinal	n	quantile	oracle	T_int	T_int_err	T_ceil	T_ceil_err	G_int	G_int_err	G_ceil	G_ceil_err
79	623	P75	4	3.981675	-0.004581	3.981675	-0.004581	3.911519	-0.022120	3.911519	-0.022120
79	623	P90	4	4.047611	0.011903	4.047611	0.011903	3.976294	-0.005927	3.976294	-0.005927
79	623	P95	4	4.069832	0.017458	4.069832	0.017458	3.998123	-0.000469	3.998123	-0.000469
79	623	P99	4	4.087841	0.021960	4.087841	0.021960	4.015814	0.003953	4.015814	0.003953
79	623	P999	78	78.435527	0.005584	78.435527	0.005584	80.474887	0.031729	80.474887	0.031729
80	623	P1	1	1.034802	0.034802	1.034802	0.034802	1.044403	0.044403	1.044403	0.044403
80	623	P50	3	2.980117	-0.006628	2.980117	-0.006628	3.007767	0.002589	3.007767	0.002589
80	623	P75	3	3.049614	0.016538	3.049614	0.016538	3.077908	0.025969	3.077908	0.025969
80	623	P90	4	4.067057	0.016764	4.067057	0.016764	3.930277	-0.017431	3.930277	-0.017431
80	623	P95	4	4.115820	0.028955	4.115820	0.028955	3.977400	-0.005650	3.977400	-0.005650
80	623	P99	4	4.155571	0.038893	4.155571	0.038893	4.015814	0.003953	4.015814	0.003953
80	623	P999	74	76.345182	0.031692	76.345182	0.031692	77.053515	0.041264	77.053515	0.041264
81	623	P1	1	1.012423	0.012423	1.012423	0.012423	1.038746	0.038746	1.038746	0.038746
81	623	P50	3	2.957932	-0.014023	2.957932	-0.014023	3.034839	0.011613	3.034839	0.011613
81	623	P75	4	3.943819	-0.014045	3.943819	-0.014045	3.874330	-0.031418	3.874330	-0.031418
81	623	P90	4	4.037558	0.009390	4.037558	0.009390	3.966417	-0.008396	3.966417	-0.008396
81	623	P95	4	4.069297	0.017324	4.069297	0.017324	3.997597	-0.000601	3.997597	-0.000601
81	623	P99	67	68.850809	0.027624	68.850809	0.027624	67.637676	0.009518	67.637676	0.009518
81	623	P999	165	171.449200	0.039086	171.449200	0.039086	168.428311	0.020778	168.428311	0.020778
82	623	P1	1	1.018582	0.018582	1.018582	0.018582	1.028033	0.028033	1.028033	0.028033
82	623	P50	3	2.987084	-0.004305	2.987084	-0.004305	3.014798	0.004933	3.014798	0.004933
82	623	P75	3	3.057226	0.019075	3.057226	0.019075	3.085591	0.028530	3.085591	0.028530
82	623	P90	4	4.078523	0.019631	4.078523	0.019631	3.941358	-0.014661	3.941358	-0.014661
82	623	P95	4	4.120996	0.030249	4.120996	0.030249	3.982402	-0.004399	3.982402	-0.004399
82	623	P99	4	4.155571	0.038893	4.155571	0.038893	4.015814	0.003953	4.015814	0.003953
82	623	P999	165	166.879993	0.011394	166.879993	0.011394	168.428311	0.020778	168.428311	0.020778
83	623	P1	1	1.001981	0.001981	1.001981	0.001981	1.028033	0.028033	1.028033	0.028033
83	623	P50	3	2.965733	-0.011422	2.965733	-0.011422	3.042844	0.014281	3.042844	0.014281
83	623	P75	4	3.963994	-0.009002	3.963994	-0.009002	3.894149	-0.026463	3.894149	-0.026463
83	623	P90	4	4.041371	0.010343	4.041371	0.010343	3.970163	-0.007459	3.970163	-0.007459
83	623	P95	4	4.067498	0.016874	4.067498	0.016874	3.995829	-0.001043	3.995829	-0.001043
83	623	P99	5	4.970495	-0.005901	4.970495	-0.005901	5.099730	0.019946	5.099730	0.019946
83	623	P999	78	78.435527	0.005584	78.435527	0.005584	80.474887	0.031729	80.474887	0.031729
84	623	P1	1	1.010146	0.010146	1.010146	0.010146	1.034368	0.034368	1.034368	0.034368
84	623	P50	2	2.041637	0.020819	2.041637	0.020819	2.001711	0.000856	2.001711	0.000856
84	623	P75	3	2.961590	-0.012803	2.961590	-0.012803	3.032604	0.010868	3.032604	0.010868
84	623	P90	3	3.005264	0.001755	3.005264	0.001755	3.077325	0.025775	3.077325	0.025775
84	623	P95	3	3.019964	0.006655	3.019964	0.006655	3.092378	0.030793	3.092378	0.030793
84	623	P99	4	4.080469	0.020117	4.080469	0.020117	4.000672	0.000168	4.000672	0.000168
84	623	P999	145	150.795536	0.039969	150.795536	0.039969	147.846593	0.019632	147.846593	0.019632
85	623	P1	1	1.034802	0.034802	1.034802	0.034802	1.044403	0.044403	1.044403	0.044403
85	623	P50	3	3.012805	0.004268	3.012805	0.004268	3.040758	0.013586	3.040758	0.013586
85	623	P75	4	4.011075	0.002769	4.011075	0.002769	3.876177	-0.030956	3.876177	-0.030956
85	623	P90	4	4.103162	0.025791	4.103162	0.025791	3.965168	-0.008708	3.965168	-0.008708
85	623	P95	4	4.134326	0.033581	4.134326	0.033581	3.995283	-0.001179	3.995283	-0.001179
85	623	P99	66	65.575845	-0.006427	65.575845	-0.006427	66.184260	0.002792	66.184260	0.002792
85	623	P999	122	123.120055	0.009181	123.120055	0.009181	124.262367	0.018544	124.262367	0.018544
86	623	P1	1	0.995323	-0.004677	0.995323	-0.004677	1.019189	0.019189	1.019189	0.019189
86	623	P50	2	2.041302	0.020651	2.041302	0.020651	2.001382	0.000691	2.001382	0.000691
86	623	P75	3	2.961877	-0.012708	2.961877	-0.012708	3.032898	0.010966	3.032898	0.010966
86	623	P90	3	3.006039	0.002013	3.006039	0.002013	3.078118	0.026039	3.078118	0.026039
86	623	P95	3	3.020905	0.006968	3.020905	0.006968	3.093341	0.031114	3.093341	0.031114
86	623	P99	5	5.089679	0.017936	5.089679	0.017936	5.211721	0.042344	5.211721	0.042344
86	623	P999	176	179.415593	0.019407	179.415593	0.019407	183.717676	0.043850	183.717676	0.043850
87	623	P1	1	0.997728	-0.002272	0.997728	-0.002272	1.023669	0.023669	1.023669	0.023669
87	623	P50	3	2.939763	-0.020079	2.939763	-0.020079	3.016198	0.005399	3.016198	0.005399
87	623	P75	3	3.007159	0.002386	3.007159	0.002386	3.085347	0.028449	3.085347	0.028449
87	623	P90	4	4.012238	0.003059	4.012238	0.003059	3.941543	-0.014614	3.941543	-0.014614
87	623	P95	4	4.054677	0.013669	4.054677	0.013669	3.983234	-0.004191	3.983234	-0.004191
87	623	P99	5	5.079648	0.015930	5.079648	0.015930	5.211721	0.042344	5.211721	0.042344
87	623	P999	122	126.491106	0.036812	126.491106	0.036812	124.262367	0.018544	124.262367	0.018544
88	623	P1	2	1.954482	-0.022759	1.954482	-0.022759	1.920045	-0.039978	1.920045	-0.039978
88	623	P50	3	2.964127	-0.011958	2.964127	-0.011958	3.041196	0.013732	3.041196	0.013732
88	623	P75	4	3.948942	-0.012764	3.948942	-0.012764	3.879363	-0.030159	3.879363	-0.030159
88	623	P90	4	4.035661	0.008915	4.035661	0.008915	3.964554	-0.008861	3.964554	-0.008861
88	623	P95	4	4.064989	0.016247	4.064989	0.016247	3.993365	-0.001659	3.993365	-0.001659
88	623	P99	5	5.079648	0.015930	5.079648	0.015930	5.211721	0.042344	5.211721	0.042344
88	623	P999	121	121.113364	0.000937	121.113364	0.000937	124.262367	0.026962	124.262367	0.026962
89	623	P1	2	1.953625	-0.023187	1.953625	-0.023187	1.919203	-0.040399	1.919203	-0.040399
89	623	P50	3	2.942615	-0.019128	2.942615	-0.019128	3.019124	0.006375	3.019124	0.006375
89	623	P75	3	3.014972	0.004991	3.014972	0.004991	3.093362	0.031121	3.093362	0.031121
89	623	P90	4	4.022233	0.005558	4.022233	0.005558	3.951363	-0.012159	3.951363	-0.012159
89	623	P95	4	4.059767	0.014942	4.059767	0.014942	3.988235	-0.002941	3.988235	-0.002941
89	623	P99	66	67.371325	0.020778	67.371325	0.020778	66.184260	0.002792	66.184260	0.002792
89	623	P999	165	171.449200	0.039086	171.449200	0.039086	168.428311	0.020778	168.428311	0.020778
90	623	P1	1	1.014422	0.014422	1.014422	0.014422	1.038746	0.038746	1.038746	0.038746
90	623	P50	2	2.035481	0.017740	2.035481	0.017740	1.995675	-0.002162	1.995675	-0.002162
90	623	P75	3	2.955663	-0.014779	2.955663	-0.014779	3.026535	0.008845	3.026535	0.008845
90	623	P90	3	3.003243	0.001081	3.003243	0.001081	3.075256	0.025085	3.075256	0.025085
90	623	P95	3	3.019273	0.006424	3.019273	0.006424	3.091670	0.030557	3.091670	0.030557
90	623	P99	4	4.079768	0.019942	4.079768	0.019942	3.999985	-0.000004	3.999985	-0.000004
90	623	P999	145	150.795536	0.039969	150.795536	0.039969	147.846593	0.019632	147.846593	0.019632
91	623	P1	1	1.003959	0.003959	1.003959	0.003959	1.028033	0.028033	1.028033	0.028033
91	623	P50	3	2.904384	-0.031872	2.904384	-0.031872	2.974026	-0.008658	2.974026	-0.008658
91	623	P75	3	2.976852	-0.007716	2.976852	-0.007716	3.048232	0.016077	3.048232	0.016077
91	623	P90	3	3.020912	0.006971	3.020912	0.006971	3.093348	0.031116	3.093348	0.031116
91	623	P95	4	4.016121	0.004030	4.016121	0.004030	3.937582	-0.015604	3.937582	-0.015604
91	623	P99	6	5.925542	-0.012410	5.925542	-0.012410	6.067627	0.011271	6.067627	0.011271
91	623	P999	176	179.415593	0.019407	179.415593	0.019407	183.717676	0.043850	183.717676	0.043850
92	623	P1	1	1.010146	0.010146	1.010146	0.010146	1.034368	0.034368	1.034368	0.034368
92	623	P50	3	2.951530	-0.016157	2.951530	-0.016157	3.022303	0.007434	3.022303	0.007434
92	623	P75	3	3.019657	0.006552	3.019657	0.006552	3.092063	0.030688	3.092063	0.030688
92	623	P90	4	4.028041	0.007010	4.028041	0.007010	3.949269	-0.012683	3.949269	-0.012683
92	623	P95	4	4.066157	0.016539	4.066157	0.016539	3.986639	-0.003340	3.986639	-0.003340
92	623	P99	66	66.053817	0.000815	66.053817	0.000815	67.637676	0.024813	67.637676	0.024813
92	623	P999	165	171.787777	0.041138	171.787777	0.041138	168.428311	0.020778	168.428311	0.020778
93	623	P1	1	1.021402	0.021402	1.021402	0.021402	1.030879	0.030879	1.030879	0.030879
93	623	P50	2	2.055467	0.027734	2.055467	0.027734	1.986339	-0.006830	1.986339	-0.006830
93	623	P75	3	2.986604	-0.004465	2.986604	-0.004465	3.014313	0.004771	3.014313	0.004771
93	623	P90	3	3.047862	0.015954	3.047862	0.015954	3.076140	0.025380	3.076140	0.025380
93	623	P95	4	4.000564	0.000141	4.000564	0.000141	3.866020	-0.033495	3.866020	-0.033495
93	623	P99	4	4.138680	0.034670	4.138680	0.034670	3.999491	-0.000127	3.999491	-0.000127
93	623	P999	74	76.345182	0.031692	76.345182	0.031692	77.053515	0.041264	77.053515	0.041264
94	124	P1	1320	1338.000000	0.013636	1338.000000	0.013636	1326.299205	0.004772	1326.299205	0.004772
94	124	P50	2960	2988.909168	0.009767	2963.051039	0.001031	2962.771192	0.000936	2937.139192	-0.007723
94	124	P75	4010	4016.193269	0.001544	3981.447735	-0.007120	4015.813958	0.001450	3981.071706	-0.007214
94	124	P90	4431	4483.460482	0.011839	4483.460482	0.011839	4509.081139	0.017622	4509.081139	0.017622
94	124	P95	4829	4872.780720	0.009066	4872.780720	0.009066	4847.687225	0.003870	4847.687225	0.003870
94	124	P99	6486	6533.341488	0.007299	6533.341488	0.007299	6763.767635	0.042826	6763.767635	0.042826
94	124	P999	7170	7442.847700	0.038054	7442.847700	0.038054	7377.760083	0.028976	7377.760083	0.028976
95	104	P1	1373	1375.546471	0.001855	1375.546471	0.001855	1385.190275	0.008879	1385.190275	0.008879
95	104	P50	2778	2786.628283	0.003106	2756.525787	-0.007730	2787.937406	0.003577	2763.817956	-0.005105
95	104	P75	3336	3333.567316	-0.000729	3315.513028	-0.006141	3356.938587	0.006277	3338.757723	0.000827
95	104	P90	3885	3874.010573	-0.002829	3874.010573	-0.002829	3887.072505	0.000533	3887.072505	0.000533
95	104	P95	4344	4349.859877	0.001349	4349.859877	0.001349	4380.356263	0.008369	4380.356263	0.008369
95	104	P99	6066	6157.701941	0.015117	6157.701941	0.015117	6200.872908	0.022234	6200.872908	0.022234
95	104	P999	6970	7014.915386	0.006444	7014.915386	0.006444	7064.096182	0.013500	7064.096182	0.013500
